Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,5.528043,1.615758,19.721062,0.999988,0.835521,0.000000,0
1,2.421751,5.190147,19.393756,0.999998,0.803223,0.000000,0
2,2.832051,-1.591207,14.088018,1.000000,0.789175,0.000000,0
3,-4.653739,7.054192,21.119759,-0.958221,0.837041,0.000000,1
4,-2.647996,6.080560,4.014918,0.928915,0.760636,0.000000,0
5,-1.808940,5.714384,22.588685,0.999993,0.811278,0.000000,0
6,2.366067,6.154150,11.361787,0.999729,0.725194,0.000000,0
7,-2.728640,-0.301847,11.465644,0.999999,0.793333,0.000000,0
8,-3.261630,-2.065613,21.096909,0.049235,0.769814,0.000000,0
9,-5.262696,-3.219549,6.618078,-0.994797,0.799946,0.000000,1
10,-6.254997,-1.147316,12.841128,0.999997,0.836297,0.000000,0
11,3.435108,-0.950065,3.513605,0.999528,0.789775,0.000000,0
12,0.491313,-3.366401,16.279497,0.999999,0.765784,0.000000,0
13,5.560901,5.401288,12.541676,0.964258,0.737108,0.000000,0
14,4.762738,-4.726920,12.302967,1.000000,0.804867,0.000000,0
15,3.730719,-2.704292,20.509591,0.999785,0.742618,0.000000,0
16,5.540349,2.211683,22.528986,0.999975,0.810956,0.000000,0
17,0.571277,2.587141,20.138148,0.999721,0.802420,0.000000,0
18,-5.810607,5.972490,14.576279,0.999994,0.754544,0.000000,0
19,-4.623891,4.423181,4.179861,0.999266,0.781155,0.000000,0
20,-5.850055,-6.597337,16.179910,0.999990,0.734783,0.000000,0
21,-5.890267,5.654734,11.939488,0.999889,0.758251,0.000000,0
22,5.576918,3.114251,2.163109,0.979104,0.761945,0.000000,0
23,3.407714,3.072639,21.800836,0.999965,0.832213,0.000000,0
24,2.372860,7.732965,0.525057,0.960500,0.743536,0.000000,0
25,3.629253,-1.276687,22.550642,0.999943,0.805830,0.000000,0
26,6.631861,-4.576091,14.381081,1.000000,0.772398,0.000000,0
27,4.635432,5.900518,1.552960,0.803337,0.756893,0.000000,0
28,-6.086705,6.857609,14.215734,0.999882,0.790275,0.000000,0
29,-5.872376,-2.687085,16.985823,0.999983,0.750097,0.000000,0
30,5.930703,-3.795173,1.323458,0.999987,0.775892,0.000000,0
31,-7.066260,-3.042757,12.220717,0.996101,0.831635,0.000000,0
32,6.986994,-1.399539,5.861254,0.999595,0.740227,0.000000,0
33,-4.286227,4.294899,16.711480,0.999977,0.774408,0.000000,0
34,5.318121,-1.405171,8.176792,0.999506,0.732213,0.000000,0
35,-7.484189,-6.464245,7.084308,-0.999913,0.816256,0.000000,1
36,-3.069508,7.978695,4.933182,0.955459,0.785730,0.000000,0
37,6.337988,1.253713,22.560961,0.999986,0.820555,0.000000,0
38,-5.890738,-0.753462,3.032212,0.997618,0.791880,0.000000,0
39,1.287540,6.508419,9.284656,0.998946,0.752533,0.000000,0
40,1.283505,0.416020,12.382345,0.999999,0.786542,0.000000,0
41,-3.055029,-7.810238,7.830017,0.993209,0.733425,0.000000,0
42,1.201858,-4.530726,16.922742,0.999985,0.760813,0.000000,0
43,2.335965,0.110795,14.338320,1.000000,0.787998,0.000000,0
44,3.500669,0.635299,12.507583,0.999957,0.752694,0.000000,0
