RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.2915627446946837,0.03379931760678419,100.0,0.42387831898858835,0.06616372073765908,100.0,0.41836441893109777,0.04303070207932073
200.0,0.22011655666718838,0.019094826050926206,200.0,0.3861063629922371,0.0710318683021822,200.0,0.40395121075944385,0.06267915540325937
300.0,0.18625647222350014,0.014372062651912458,300.0,0.3739314663378338,0.07054062072905509,300.0,0.40232869130069016,0.06444120250967136
400.0,0.1649776256955193,0.008543362881402299,400.0,0.36657864498181286,0.06750851812460809,400.0,0.4016390294888595,0.06524421334791611
500.0,0.15388677469882814,0.007834550018149717,500.0,0.3566402004426215,0.0757537802039067,500.0,0.4010581124329088,0.06604335443825861
600.0,0.14398312632940286,0.005484338197181165,600.0,0.34728611438005463,0.07834078511831521,600.0,0.4006353814830021,0.06647972288042577
700.0,0.13941119054191692,0.004258485237393149,700.0,0.3435542063358592,0.07918200237889862,700.0,0.4005369415042138,0.06654050941812327
800.0,0.1356114868755594,0.004605499438559984,800.0,0.3360249901930936,0.07455493587250646,800.0,0.3993191790585879,0.06742659932089483
900.0,0.13125750483788193,0.004938920547857474,900.0,0.3272706022888049,0.069446405642648,900.0,0.3992267115035254,0.06748289667480528
1000.0,0.12820630074639153,0.004820071007485775,1000.0,0.32308485461175124,0.06697499153938148,1000.0,0.3991895729472649,0.0674852560415374
