Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.835209,0.795389,24.730218,0.999804,0.694087,0.000000,0
1,-7.455804,1.758451,22.120610,0.999992,0.668414,0.000000,0
2,-6.995865,-7.788258,24.677494,0.934325,0.717727,0.000000,0
3,-6.949936,7.185710,24.717996,0.999725,0.706407,0.000000,0
4,-6.123782,5.499219,3.283641,-0.988390,0.804106,0.000000,1
5,-5.581954,2.370647,5.055810,-0.983966,0.793464,0.000000,1
6,-2.143747,5.551861,7.514160,0.508313,0.776245,0.000000,0
7,-0.458443,7.545482,7.863480,-0.911950,0.785235,0.000000,0
8,1.592183,-4.548159,23.354634,0.999999,0.664706,0.000000,0
9,2.275540,7.013656,11.002537,0.999985,0.672619,0.000000,0
10,2.987471,0.498702,5.449930,0.999292,0.710995,0.000000,0
11,5.596120,-6.936551,3.735687,-0.999998,0.805290,0.000000,1
12,5.835226,-7.227156,23.732929,0.998759,0.712676,0.000000,0
13,6.081607,7.571404,3.084653,0.999840,0.692066,0.000000,0
14,7.330277,-7.341165,23.847216,0.998728,0.716556,0.000000,0
15,7.441722,-7.622828,3.795481,-1.000000,0.826292,0.000000,1
16,7.554198,-5.343884,23.262787,0.931308,0.727538,0.000000,0
17,7.806048,1.689619,9.487917,0.290686,0.780692,0.000000,0
18,7.892385,2.137459,9.148108,0.640904,0.764582,0.000000,0
