Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.503203,1.198912,2.571653,-0.997667,-1.570369,0
1,0.279291,0.694933,2.092224,-0.336662,-0.266216,0
2,0.220750,1.182212,0.713345,-0.000105,-0.961705,0
3,0.871579,1.737114,0.585519,-0.051302,-0.079255,0
4,0.419256,1.541533,4.191326,-0.992997,-1.375582,0
5,0.964972,1.680081,0.911295,-0.197385,-0.151575,0
6,0.271526,0.718276,4.973017,-0.167453,-0.985837,0
7,0.983342,1.490148,0.570205,-0.166358,-0.144458,0
8,0.328646,1.975547,0.366271,-0.000019,-1.245213,0
9,0.306014,1.832253,0.179780,-0.000012,-1.216293,0
10,0.942141,0.866728,0.414826,-0.000058,-2.706353,0
11,0.866936,1.038149,4.701237,-0.000000,-2.321972,0
12,0.756603,1.927850,0.563979,-0.141781,-2.089477,0
13,0.665156,0.508869,2.642868,-0.000000,-1.951365,0
14,0.454913,1.860845,1.745760,-0.020210,-1.486907,0
15,0.214136,0.768919,4.456986,-0.137197,-0.820613,0
16,0.956842,0.660307,0.042148,-0.000000,-2.757414,0
17,0.684627,1.820931,1.194107,-0.113193,-0.061442,0
18,0.580540,1.849261,4.674006,-0.000000,-1.772502,0
19,0.388223,1.592736,2.485797,-0.083282,-1.295968,0
20,0.503358,1.154591,0.428122,-0.173516,-1.579313,0
21,0.491806,0.567549,1.824066,-0.000002,-1.555084,0
22,0.290801,0.845282,4.304975,-0.998464,-1.012041,0
23,0.456166,0.990144,3.941770,-0.000003,-1.468699,0
24,0.843217,0.621447,0.380268,-0.000000,-2.327811,0
25,0.585289,1.317469,2.075876,-0.410137,-0.084371,0
26,0.195947,0.609282,4.297372,-0.033932,-0.797202,0
27,0.646840,1.553623,2.027619,-0.652383,-3.482725,0
28,0.105401,1.282156,2.465840,-0.000025,-0.639427,0
29,0.355259,1.118702,0.405040,-0.006190,-1.236269,0
30,0.891380,1.734986,3.041520,-0.000000,-2.522905,0
31,0.848747,1.525844,0.667132,-0.148955,-3.411258,0
32,0.805508,1.780140,2.054983,-0.040169,-2.197392,0
33,0.642076,0.867363,4.610367,-0.000000,-1.818809,0
34,0.556786,1.144970,2.875294,-0.007941,-1.715456,0
35,0.941372,0.584508,4.849354,-0.000000,-2.708667,0
36,0.537562,1.084354,2.891652,-0.004182,-1.681277,0
37,0.808145,0.913700,4.626827,-0.000000,-2.113886,0
38,0.115892,1.977448,0.938260,-0.000001,-0.826012,0
39,0.248517,1.774872,3.523637,-0.003557,-0.984650,0
40,0.106157,1.148707,0.077130,-0.000002,-0.746903,0
41,0.465609,1.498323,4.988332,-0.000000,-1.466580,0
42,0.250205,0.590096,0.341060,-0.787997,-0.914342,0
43,0.299194,1.864790,1.876449,-0.000477,-1.128739,0
44,0.444105,1.841287,4.563872,-0.113099,-1.426623,0
45,0.949681,0.799929,0.998491,-0.000000,-2.731842,0
46,0.759105,0.722103,3.970082,-0.000000,-2.056575,0
47,0.979487,0.638601,2.084562,-0.000000,-2.727351,0
48,0.792632,1.433050,4.495631,-0.000000,-2.057364,0
49,0.715319,1.422755,3.798549,-0.000000,-2.033163,0
50,0.848234,1.228151,4.317400,-0.000000,-2.258580,0
51,0.790871,1.862153,2.861215,-0.000000,-2.193227,0
52,0.426486,0.873314,1.430858,-0.485527,-0.087181,0
53,0.519885,1.183475,0.127750,-0.085671,-1.629481,0
54,0.593652,0.768852,3.728681,-0.000000,-1.766016,0
55,0.267658,1.919835,2.292551,-0.000369,-1.064213,0
56,0.629616,1.440481,2.596355,-0.216853,-1.874298,0
57,0.713961,1.367286,4.953153,-0.000000,-1.932031,0
58,0.752906,1.168890,0.711248,-0.328044,-0.075464,0
59,0.322590,1.087506,3.824813,-0.412709,-1.243298,0
60,0.187693,1.187227,0.815185,-0.000047,-0.893085,0
61,0.384577,1.152907,3.512423,-0.573978,-0.189099,0
62,0.189376,1.951876,4.723041,-0.002307,-0.820254,0
63,0.962064,1.245521,3.850536,-0.000000,-2.526178,0
64,0.285973,1.229034,2.717978,-0.033611,-1.046115,0
65,0.573313,0.910602,2.610172,-0.000007,-1.762204,0
66,0.265799,1.723895,0.072990,-0.000005,-1.120160,0
67,0.492554,1.339877,3.142209,-0.992278,-1.563848,0
68,0.952872,1.828809,0.587251,-0.038873,-1.432716,0
69,0.267097,1.963986,1.447632,-0.000055,-1.080936,0
70,0.250810,0.809487,0.189242,-0.007294,-0.966875,0
71,0.986937,1.496911,3.012250,-0.000000,-2.612672,0
72,0.893974,1.914128,1.047455,-0.082410,-1.759616,0
73,0.920841,0.568287,2.629487,-0.000000,-2.484391,0
74,0.652655,0.605106,3.603390,-0.000000,-1.837162,0
75,0.191478,1.544077,3.861730,-0.001831,-0.827769,0
76,0.828772,0.593690,2.413103,-0.000000,-2.363898,0
77,0.458511,0.835729,2.738708,-0.074549,-1.471287,0
78,0.466368,1.440568,0.762967,-0.012043,-1.500593,0
79,0.165467,0.579562,0.835992,-0.012956,-0.712940,0
80,0.265384,0.947914,1.548824,-0.019552,-1.002138,0
81,0.897555,1.631623,3.095056,-0.000000,-2.515069,0
82,0.425344,0.640695,1.369947,-0.924515,-1.379441,0
83,0.912474,1.439637,0.663897,-0.210711,-0.137241,0
84,0.600784,0.976799,3.329318,-0.000000,-1.809954,0
85,0.963589,1.086191,1.324579,-0.000000,-2.781294,0
86,0.319202,1.182233,1.105750,-0.005226,-1.165397,0
87,0.235623,1.060767,1.416731,-0.001574,-0.956435,0
88,0.610075,0.879756,3.598308,-0.000000,-1.846510,0
89,0.991160,1.181132,4.746557,-0.000000,-2.885654,0
90,0.787170,1.520162,0.545764,-0.087068,-0.034937,0
91,0.144553,1.274849,0.988499,-0.000011,-0.805752,0
92,0.560084,1.575770,3.867284,-0.000007,-1.712095,0
93,0.621227,1.564332,0.730321,-0.166642,-1.870330,0
94,0.864032,1.819141,4.331250,-0.000000,-2.311744,0
95,0.805127,1.129070,1.375861,-0.008010,-2.199581,0
96,0.967610,0.655571,2.062799,-0.000000,-2.689741,0
97,0.159271,1.977633,2.952714,-0.000043,-0.818787,0
98,0.810304,1.420262,4.597315,-0.000000,-2.118330,0
99,0.611683,0.558464,3.853779,-0.000000,-1.782375,0
100,0.342067,1.584905,1.895199,-0.005268,-1.193503,0
101,0.836899,0.642081,2.878091,-0.000000,-2.226418,0
102,0.305672,1.765485,4.573419,-0.287783,-1.079848,0
103,0.188088,0.767490,4.393367,-0.037281,-0.758683,0
104,0.432513,0.784645,0.224798,-0.411895,-2.732375,0
105,0.695003,1.861390,4.909262,-0.000000,-1.901403,0
106,0.450997,1.691682,3.432541,-0.276605,-0.116873,0
107,0.283208,1.970659,1.350570,-0.000067,-1.109997,0
108,0.377645,1.009703,0.264623,-0.021403,-1.282438,0
109,0.618758,1.794613,3.297867,-0.001204,-1.858217,0
110,0.263072,1.945991,4.572919,-0.030365,-0.981194,0
111,0.857050,0.982339,3.623270,-0.000000,-2.296311,0
112,0.793332,0.959511,0.311900,-0.686658,-2.876901,0
113,0.700315,1.420046,1.208269,-0.187223,-2.010202,0
114,0.245492,1.335075,1.379881,-0.000277,-0.999813,0
115,0.107990,1.432162,3.275924,-0.000046,-0.638998,0
116,0.329709,0.639564,2.021519,-0.444832,-0.030958,0
117,0.396337,1.264366,1.247137,-0.033288,-1.327965,0
118,0.853930,1.565951,2.599242,-0.000000,-2.336740,0
119,0.232566,1.107661,1.288429,-0.000900,-0.950098,0
120,0.292078,0.871821,4.787836,-0.891228,-1.017993,0
121,0.498148,1.167496,1.142570,-0.196459,-0.080363,0
122,0.173450,0.666452,4.667461,-0.016814,-0.717303,0
123,0.101960,1.033836,4.407755,-0.000588,-0.547326,0
124,0.155117,1.019901,0.280029,-0.000025,-0.817633,0
125,0.521420,1.315217,1.888496,-0.179909,-0.089733,0
126,0.292111,1.860629,0.298692,-0.000010,-1.184536,0
127,0.979383,0.977828,1.765710,-0.000000,-2.772546,0
128,0.204927,1.302318,2.272481,-0.000559,-0.896924,0
129,0.953949,1.264594,3.257839,-0.000000,-2.501250,0
130,0.841788,1.636880,2.367603,-0.000000,-2.275803,0
131,0.379532,1.140665,1.639315,-0.172638,-1.281657,0
132,0.283540,1.536183,0.768295,-0.000084,-1.105582,0
133,0.566770,1.330932,2.208949,-0.436652,-0.071138,0
134,0.713424,1.028746,2.666439,-0.000000,-2.044440,0
135,0.373444,1.991115,0.390272,-0.000047,-1.332117,0
136,0.753448,1.316419,1.950210,-0.009798,-2.085072,0
137,0.780142,0.596614,3.109215,-0.000000,-2.083363,0
138,0.227162,1.516791,0.338377,-0.000009,-1.015488,0
139,0.505362,1.530494,0.536266,-0.008863,-1.599869,0
140,0.501162,0.932416,4.670393,-0.000000,-1.571673,0
141,0.384413,1.164065,2.442037,-0.267444,-0.066438,0
142,0.617206,1.825633,4.035600,-0.000000,-1.858141,0
143,0.964701,1.252482,3.476433,-0.000000,-2.534979,0
144,0.135325,1.189174,3.753042,-0.000706,-0.645100,0
145,0.331832,0.845377,2.500710,-0.913335,-1.773507,0
146,0.555942,1.861934,0.607469,-0.004575,-1.723605,0
147,0.518739,1.301259,2.976459,-0.785596,-1.615021,0
148,0.487907,1.703695,4.784907,-0.000000,-1.543241,0
149,0.275062,0.961237,3.895970,-0.330067,-0.044348,0
150,0.724887,0.804948,0.633843,-0.053262,-2.051214,0
151,0.678252,0.972262,2.437659,-0.000000,-1.980068,0
152,0.775022,1.854099,1.433641,-0.119277,-0.073827,0
153,0.621872,0.863302,2.079450,-0.000033,-1.861189,0
154,0.388518,1.472090,4.790021,-0.226345,-1.276888,0
155,0.978413,1.855685,0.208718,-0.023691,-0.091932,0
156,0.897225,1.367649,3.359508,-0.000000,-2.418967,0
157,0.905184,1.168451,0.423151,-0.250387,-0.064716,0
158,0.510911,1.852516,2.828564,-0.198355,-0.018467,0
159,0.786759,1.223478,3.855647,-0.000000,-2.078292,0
160,0.391918,1.802274,1.911424,-0.008435,-1.327728,0
161,0.709654,1.145728,0.196824,-0.144021,-2.012740,0
162,0.822829,1.511745,4.307395,-0.000000,-2.160820,0
163,0.144831,1.426280,3.728978,-0.000320,-0.717541,0
164,0.829592,1.582258,1.684861,-0.106990,-2.293752,0
165,0.807675,1.402628,3.197007,-0.000000,-2.274438,0
166,0.437015,0.603747,1.827827,-0.018827,-1.408209,0
167,0.784783,1.847466,2.687934,-0.000001,-2.145663,0
168,0.637581,0.796646,1.854665,-0.000005,-1.893140,0
169,0.438271,1.976029,4.272915,-0.988220,-1.409398,0
170,0.426230,0.761743,2.548383,-0.273568,-1.381657,0
171,0.364629,1.062701,0.328222,-0.011088,-1.274996,0
172,0.510577,0.698120,3.165157,-0.000000,-1.584305,0
173,0.871226,1.832979,0.405118,-0.053227,-0.079145,0
174,0.705960,1.885868,2.127217,-0.266525,-2.269762,0
175,0.729775,0.825365,2.845782,-0.000000,-2.059283,0
176,0.199631,0.679165,1.162385,-0.033115,-0.799511,0
177,0.791944,0.795139,2.070239,-0.000000,-2.199371,0
178,0.416877,1.539285,2.641588,-0.377058,-1.375487,0
179,0.422590,0.779821,1.640953,-0.599971,-2.349409,0
180,0.353791,1.887223,3.243191,-0.060018,-1.203614,0
181,0.597368,1.882281,0.896620,-0.027231,-1.810668,0
182,0.814182,1.982027,2.357865,-0.000247,-2.211673,0
183,0.462861,1.912382,0.589868,-0.000580,-1.515987,0
184,0.827780,0.904729,2.514687,-0.000000,-2.360318,0
185,0.118543,1.571313,1.686560,-0.000005,-0.747688,0
186,0.160918,1.037367,3.315456,-0.002321,-0.727575,0
187,0.746188,0.725968,3.340227,-0.000000,-2.052011,0
188,0.794247,1.823683,4.045264,-0.000000,-2.092641,0
189,0.247221,1.603345,1.619219,-0.000152,-1.007622,0
190,0.357874,1.610011,3.870548,-0.281074,-0.048530,0
191,0.661395,1.412458,4.360574,-0.000000,-1.902794,0
192,0.139538,1.849067,2.246660,-0.000010,-0.787515,0
193,0.782647,1.292790,0.746350,-0.305472,-0.075898,0
194,0.107656,0.579083,2.199947,-0.000771,-0.543231,0
195,0.900689,1.482119,1.099909,-0.305869,-0.037646,0
196,0.354317,1.158456,2.645166,-0.281647,-0.251619,0
197,0.871835,1.449908,2.490047,-0.000000,-2.376860,0
198,0.324838,1.940957,4.791956,-0.263111,-0.076611,0
199,0.717364,1.381557,4.590260,-0.000000,-1.941387,0
