RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.30989748911870946,0.042705155186150694,100.0,0.3966002476050701,0.053276602076937546,100.0,0.3841995605454708,0.057607450857255334
200.0,0.2374870768937239,0.021539776185514153,200.0,0.3565151199991732,0.067599457589295,200.0,0.3471557067555729,0.05904738297694481
300.0,0.21205452287520124,0.01525517148584599,300.0,0.3300132025011722,0.06653586272423243,300.0,0.33812672402460875,0.06312014578833182
400.0,0.1884365315773033,0.011916509512222286,400.0,0.3162288755031708,0.07024050562664255,400.0,0.3162457156411898,0.04546033483600326
500.0,0.1763144243125637,0.009849178490072429,500.0,0.3047939880809116,0.07598604806617114,500.0,0.31324670588473386,0.04500524962282902
600.0,0.16585751429443518,0.007064588050856291,600.0,0.30184870605920006,0.07724072833663032,600.0,0.3119408798011071,0.044989252286778025
700.0,0.16014157044422161,0.006305773693271474,700.0,0.29663942058899606,0.07898807340491032,700.0,0.3118622481519421,0.04502592234622868
800.0,0.15562190504556922,0.004972230353657148,800.0,0.284482684141984,0.07590224305437493,800.0,0.3109020940612526,0.0455446003602177
900.0,0.15146924711146767,0.006092963523628299,900.0,0.27810627076745764,0.07865532993190906,900.0,0.31075769988383667,0.04562625344516705
1000.0,0.14341367224395474,0.00346419647806611,1000.0,0.2679120956063844,0.08493665973478874,1000.0,0.31063312646797786,0.04568884594799104
