Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.419949,1.285115,3.837486,-0.987701,-1.375587,1
1,0.341909,0.572399,1.470579,-0.988230,-1.158558,1
2,0.881689,1.310347,0.056278,-0.259304,-3.424055,0
3,0.572701,1.702547,3.237613,-0.259505,-1.759006,0
4,0.445482,1.338157,3.384411,-0.965397,-1.430458,1
5,0.325239,0.757910,3.603223,-0.972841,-1.118164,1
6,0.635664,0.847527,1.484347,-0.012073,-1.895645,0
7,0.737000,1.830171,4.169464,-0.000000,-2.042895,0
8,0.997567,1.220434,4.149273,-0.000000,-2.910771,0
9,0.975116,0.785792,2.612831,-0.000000,-2.576086,0
10,0.913580,1.323056,2.701376,-0.000000,-2.521295,0
11,0.522698,0.926831,2.402548,-0.043864,-1.628240,0
12,0.408230,1.961909,3.234676,-0.253565,-1.360600,0
13,0.732023,0.922215,0.778155,-0.476133,-0.394582,0
14,0.610529,1.813416,4.049612,-0.000000,-1.841101,0
15,0.798818,1.772458,4.050572,-0.000000,-2.099430,0
16,0.852760,0.735897,2.479634,-0.000000,-2.445002,0
17,0.519007,1.112683,3.116906,-0.003465,-1.624601,0
18,0.381578,1.027732,1.164362,-0.203716,-1.279840,0
19,0.673075,1.368075,1.942549,-0.363800,-0.156227,0
20,0.449128,1.356179,2.548459,-0.209284,-0.194733,0
21,0.627205,1.318087,4.533567,-0.000000,-1.821712,0
22,0.746931,0.590500,2.211740,-0.000000,-2.084683,0
23,0.444292,1.485224,0.221760,-0.001338,-1.486621,0
24,0.334270,0.985622,1.315904,-0.095370,-1.161953,0
25,0.633898,1.966229,2.387394,-0.179816,-0.214407,0
26,0.327258,1.136856,1.130234,-0.008998,-1.170022,0
27,0.328421,1.179774,2.517412,-0.175346,-1.152890,0
28,0.345765,1.320414,4.082178,-0.344316,-0.138393,0
29,0.456352,0.907304,4.027890,-0.000000,-1.460786,0
30,0.289720,0.699479,4.806871,-0.007510,-1.016305,0
31,0.610388,1.548399,1.440255,-0.138258,-0.162676,0
32,0.728631,1.073549,0.540320,-0.317752,-0.009099,0
33,0.528018,1.182744,1.138426,-0.170276,-0.010907,0
34,0.431548,0.685587,4.370642,-0.000000,-1.377464,0
35,0.155157,1.651746,3.308072,-0.000145,-0.757898,0
36,0.117784,0.720483,1.009466,-0.000467,-0.613174,0
37,0.656554,1.426990,0.717142,-0.127856,-0.086866,0
38,0.123686,0.899812,1.060006,-0.000096,-0.655639,0
39,0.672396,1.150699,0.171885,-0.121038,-0.043121,0
