n_evals,cid
20,0.604789894957381
40,0.4497355441413177
60,0.4010799063664201
80,0.37630471360878015
100,0.36996305543656477
120,0.3660857087559243
140,0.3646546462515506
160,0.3629459997390223
180,0.35883780750793876
200,0.35816361487812587
220,0.3576514157661798
240,0.35734685032950486
260,0.35663852047972056
280,0.35014519260319543
300,0.3501081984749205
320,0.34999020558524746
340,0.34999020558524746
360,0.3498218572874408
380,0.34963179343426115
400,0.349414046217801
420,0.34929661595020306
440,0.3492334400392185
460,0.3491078202412242
480,0.34888834319146045
500,0.34882623925355905
520,0.3322511750927844
540,0.32909326729774974
560,0.3290923159456388
580,0.32894204122047566
600,0.3289389782145754
620,0.3288770500381281
640,0.3288576468841506
660,0.32885763925633216
680,0.3246385732540406
700,0.3245559973738667
720,0.3245559973738667
740,0.324467690718153
760,0.324467690718153
780,0.32446204298888465
800,0.3244617771327793
820,0.3243705171606513
840,0.32437015683084014
860,0.32435074433808175
880,0.32435074433808175
900,0.32435069811724115
920,0.32434340860374883
940,0.3242258328486639
960,0.32419792472052616
980,0.32419792472052616
1000,0.32418385027124325
