n_evals,cid
20,0.34850135614450795
40,0.29563506833276815
60,0.2594053928890762
80,0.25239511282261745
100,0.2515549860773896
120,0.2511069946101028
140,0.2509890300150443
160,0.25065015341540203
180,0.25051248366052725
200,0.25051248366052725
220,0.25047129018113834
240,0.2495308190969093
260,0.2494717182844007
280,0.24946966226376383
300,0.24946650364389641
320,0.24946650364389641
340,0.24946080111974914
360,0.24946080111974914
380,0.24938116095928858
400,0.24936441899620715
420,0.24746664583080336
440,0.24570366727926596
460,0.2457020525361345
480,0.24569478930233046
500,0.24569478930233046
520,0.2456814975678157
540,0.2456277548676886
560,0.24549988603046372
580,0.24540610848290131
600,0.24538899613167892
620,0.24422835720838545
640,0.24422835720838545
660,0.24421458819115688
680,0.24421458819115688
700,0.24413754181662742
720,0.24409815020114853
740,0.2440861890026725
760,0.24408315607855055
780,0.24407892957994726
800,0.24407892957994726
820,0.2440774294917721
840,0.2440738246296807
860,0.24407354857862437
880,0.24405825908040732
900,0.2439556337129588
920,0.2439556337129588
940,0.2439367414700374
960,0.24380589266396743
980,0.24380589266396743
1000,0.24380589266396743
