Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.683893,0.858110,0.488754,-0.979911,-2.853069
1,0.683893,0.858110,0.488754,-0.979911,-2.853069
2,0.683893,0.858110,0.488754,-0.979911,-2.853069
3,0.683893,0.864506,0.488754,-0.979143,-2.853069
4,0.683893,0.858110,0.488754,-0.979911,-2.853069
5,0.683893,0.864506,0.488754,-0.979143,-2.853069
6,0.683893,0.858110,0.488754,-0.979911,-2.853069
7,0.683893,0.864506,0.488754,-0.979143,-2.853069
8,0.683893,0.857572,0.488754,-0.979976,-2.853069
9,0.683893,0.858110,0.488754,-0.979911,-2.853069
10,0.683893,0.864506,0.488754,-0.979143,-2.853069
11,0.683893,0.857572,0.488754,-0.979976,-2.853069
12,0.683893,0.858110,0.488754,-0.979911,-2.853069
13,0.683893,0.864506,0.488754,-0.979143,-2.853069
14,0.667738,0.834556,0.362892,-0.995241,-2.926841
15,0.683893,0.857572,0.488754,-0.979976,-2.853069
16,0.683893,0.858110,0.488754,-0.979911,-2.853069
17,0.683893,0.864506,0.488754,-0.979143,-2.853069
18,0.682834,0.860251,0.454658,-0.955557,-2.852377
19,0.667738,0.834556,0.362892,-0.995241,-2.926841
20,0.667917,0.836940,0.362892,-0.984380,-2.926840
21,0.683893,0.857572,0.488754,-0.979976,-2.853069
22,0.683893,0.858110,0.488754,-0.979911,-2.853069
23,0.683893,0.864506,0.488754,-0.979143,-2.853069
24,0.682834,0.862457,0.495474,-0.955938,-2.852377
25,0.682834,0.860251,0.454658,-0.955557,-2.852377
26,0.667738,0.834556,0.362892,-0.995241,-2.926841
27,0.667917,0.836940,0.362892,-0.984380,-2.926840
28,0.684017,0.858091,0.488754,-0.981274,-2.853086
29,0.683893,0.857572,0.488754,-0.979976,-2.853069
30,0.683893,0.858110,0.488754,-0.979911,-2.853069
31,0.683893,0.863693,0.488754,-0.979241,-2.853069
32,0.667738,0.834556,0.362892,-0.995241,-2.926841
33,0.667917,0.836940,0.362892,-0.984380,-2.926840
34,0.684017,0.858091,0.488754,-0.981274,-2.853086
35,0.665931,0.833048,0.362892,-0.966909,-2.925395
36,0.683893,0.857572,0.488754,-0.979976,-2.853069
37,0.683893,0.858110,0.488754,-0.979911,-2.853069
38,0.667738,0.834556,0.362892,-0.995241,-2.926841
39,0.667917,0.836940,0.362892,-0.984380,-2.926840
40,0.684017,0.858091,0.488754,-0.981274,-2.853086
41,0.667894,0.857572,0.488754,-0.977486,-2.926840
42,0.683893,0.857572,0.488754,-0.979976,-2.853069
43,0.665931,0.833048,0.362892,-0.966909,-2.925395
44,0.667738,0.834556,0.362892,-0.995241,-2.926841
45,0.667738,0.834556,0.363700,-0.995241,-2.926841
46,0.667998,0.857572,0.488754,-0.972243,-2.926898
47,0.667917,0.836940,0.362892,-0.984380,-2.926840
48,0.684017,0.858091,0.488754,-0.981274,-2.853086
49,0.667894,0.857572,0.488754,-0.977486,-2.926840
50,0.667894,0.857572,0.487946,-0.977486,-2.926840
51,0.665931,0.833048,0.362892,-0.966909,-2.925395
52,0.683893,0.857572,0.488754,-0.979976,-2.853069
53,0.667738,0.834556,0.362892,-0.995241,-2.926841
54,0.667738,0.834556,0.363700,-0.995241,-2.926841
55,0.667998,0.857572,0.488754,-0.972243,-2.926898
56,0.667738,0.834556,0.360722,-0.995241,-2.926841
57,0.667917,0.836940,0.362892,-0.984380,-2.926840
58,0.684017,0.858091,0.488754,-0.981274,-2.853086
59,0.667895,0.857572,0.490924,-0.981156,-2.926840
60,0.667738,0.834556,0.362892,-0.995241,-2.926841
61,0.667738,0.834556,0.363700,-0.995241,-2.926841
62,0.667998,0.857572,0.488754,-0.972243,-2.926898
63,0.667738,0.834556,0.360722,-0.995241,-2.926841
64,0.667738,0.834556,0.364519,-0.995241,-2.926841
65,0.667917,0.836940,0.362892,-0.984380,-2.926840
66,0.684017,0.858091,0.488754,-0.981274,-2.853086
67,0.667895,0.857572,0.490924,-0.981156,-2.926840
68,0.667738,0.834556,0.362892,-0.995241,-2.926841
69,0.667738,0.834556,0.363700,-0.995241,-2.926841
70,0.667998,0.857572,0.488754,-0.972243,-2.926898
71,0.667738,0.834556,0.360722,-0.995241,-2.926841
72,0.667738,0.834556,0.364519,-0.995241,-2.926841
73,0.667738,0.834556,0.363012,-0.995241,-2.926841
74,0.668172,0.836940,0.370690,-0.955452,-2.926906
75,0.667998,0.857572,0.488770,-0.972243,-2.926898
76,0.667917,0.836940,0.362892,-0.984380,-2.926840
77,0.668293,0.834556,0.360722,-0.986307,-2.843060
78,0.667738,0.834556,0.362892,-0.995241,-2.926841
79,0.667738,0.834556,0.363700,-0.995241,-2.926841
80,0.667998,0.857572,0.488754,-0.972243,-2.926898
81,0.667738,0.834556,0.360722,-0.995241,-2.926841
82,0.667738,0.834556,0.364519,-0.995241,-2.926841
83,0.667738,0.834556,0.363012,-0.995241,-2.926841
84,0.668172,0.836940,0.370690,-0.955452,-2.926906
85,0.667998,0.857572,0.488770,-0.972243,-2.926898
86,0.729850,0.858511,0.076256,-0.914552,-2.962233
87,0.667738,0.859634,0.490203,-0.987233,-2.926841
88,0.668293,0.834556,0.360722,-0.986307,-2.843060
89,0.667917,0.836940,0.362892,-0.984380,-2.926840
90,0.667738,0.834556,0.362892,-0.995241,-2.926841
91,0.667738,0.834556,0.363700,-0.995241,-2.926841
92,0.667738,0.834556,0.360722,-0.995241,-2.926841
93,0.667738,0.834556,0.364519,-0.995241,-2.926841
94,0.667738,0.834556,0.363012,-0.995241,-2.926841
95,0.729850,0.858511,0.076256,-0.914552,-2.962233
96,0.846212,0.915826,0.011302,-0.980289,-2.953436
97,0.667738,0.859634,0.490203,-0.987233,-2.926841
98,0.668445,0.834556,0.373598,-0.987492,-2.843102
99,0.667998,0.857572,0.488754,-0.972243,-2.926898
100,0.668172,0.836940,0.370690,-0.955452,-2.926906
101,0.667998,0.857572,0.488770,-0.972243,-2.926898
102,0.668293,0.834556,0.360722,-0.986307,-2.843060
103,0.667738,0.834556,0.362892,-0.995241,-2.926841
104,0.667738,0.834556,0.363700,-0.995241,-2.926841
105,0.667738,0.834556,0.360722,-0.995241,-2.926841
106,0.667738,0.834556,0.364519,-0.995241,-2.926841
107,0.667738,0.834556,0.363012,-0.995241,-2.926841
108,0.729850,0.858511,0.076256,-0.914552,-2.962233
109,0.846212,0.915826,0.011302,-0.980289,-2.953436
110,0.667738,0.859634,0.490203,-0.987233,-2.926841
111,0.668445,0.834556,0.373598,-0.987492,-2.843102
112,0.667998,0.857572,0.488754,-0.972243,-2.926898
113,0.668172,0.836940,0.370690,-0.955452,-2.926906
114,0.667998,0.857572,0.488770,-0.972243,-2.926898
115,0.668694,0.836940,0.367635,-0.953657,-2.928103
116,0.668293,0.834556,0.360722,-0.986307,-2.843060
117,0.667738,0.834556,0.362892,-0.995241,-2.926841
118,0.667738,0.834556,0.363700,-0.995241,-2.926841
119,0.667738,0.834556,0.360722,-0.995241,-2.926841
120,0.667738,0.834556,0.364519,-0.995241,-2.926841
121,0.667738,0.834556,0.363012,-0.995241,-2.926841
122,0.729850,0.858511,0.076256,-0.914552,-2.962233
123,0.846212,0.915826,0.011302,-0.980289,-2.953436
124,0.667738,0.859634,0.490203,-0.987233,-2.926841
125,0.668445,0.834556,0.373598,-0.987492,-2.843102
126,0.668332,0.831612,0.360722,-0.987682,-2.843090
127,0.667998,0.857572,0.488754,-0.972243,-2.926898
128,0.668172,0.836940,0.370690,-0.955452,-2.926906
129,0.667998,0.857572,0.488770,-0.972243,-2.926898
130,0.668694,0.836940,0.367635,-0.953657,-2.928103
131,0.675838,0.799615,0.076256,-0.952671,-2.934286
132,0.668293,0.834556,0.360722,-0.986307,-2.843060
133,0.729850,0.858511,0.076256,-0.914552,-2.962233
134,0.846212,0.915826,0.011302,-0.980289,-2.953436
135,0.667730,0.834556,0.363147,-0.998777,-2.926841
136,0.667998,0.857572,0.488754,-0.972243,-2.926898
137,0.668172,0.836940,0.370690,-0.955452,-2.926906
138,0.667998,0.857572,0.488770,-0.972243,-2.926898
139,0.675838,0.799615,0.076256,-0.952671,-2.934286
140,0.668694,0.836940,0.340159,-0.953728,-2.928103
141,0.667722,0.834556,0.363012,-0.998477,-2.926841
142,0.667738,0.834556,0.362892,-0.995241,-2.926841
143,0.668694,0.836940,0.367635,-0.953657,-2.928103
