Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.789412,1.422672,1.410127,-0.979870,-2.139100
1,0.804192,1.386093,1.347612,-0.913103,-2.196294
2,0.789412,1.422672,1.410127,-0.979870,-2.139100
3,0.804192,1.386093,1.347612,-0.913103,-2.196294
4,0.789412,1.422672,1.410127,-0.979870,-2.139100
5,0.804192,1.386093,1.347612,-0.913103,-2.196294
6,0.804192,1.386069,1.370659,-0.829257,-2.196294
7,0.789412,1.422672,1.410127,-0.979870,-2.139100
8,0.621068,0.884482,0.884997,-0.922251,-2.710330
9,0.804192,1.386093,1.347612,-0.913103,-2.196294
10,0.804192,1.386069,1.370659,-0.829257,-2.196294
11,0.621068,0.884482,0.884997,-0.922251,-2.710330
12,0.621068,0.884482,0.886248,-0.922251,-2.710330
13,0.370208,0.631375,0.926504,-0.974265,-2.301480
14,0.789412,1.435182,1.410127,-0.980801,-2.139100
15,0.370675,0.630370,0.972322,-0.977161,-2.256255
16,0.621068,0.888778,0.884997,-0.882772,-2.710330
17,0.789412,1.422672,1.410127,-0.979870,-2.139100
18,0.804192,1.386093,1.347612,-0.913103,-2.196294
19,0.370208,0.631375,0.926504,-0.974265,-2.301480
20,0.789412,1.435182,1.410127,-0.980801,-2.139100
21,0.370675,0.630370,0.972322,-0.977161,-2.256255
22,0.621068,0.880136,0.884997,-0.950501,-2.710330
23,0.789412,1.422672,1.410127,-0.979870,-2.139100
24,0.621068,0.884482,0.884997,-0.922251,-2.710330
25,0.621068,0.884482,0.886248,-0.922251,-2.710330
26,0.621068,0.888778,0.884997,-0.882772,-2.710330
27,0.370208,0.631375,0.926504,-0.974265,-2.301480
28,0.789412,1.435182,1.410127,-0.980801,-2.139100
29,0.370675,0.630370,0.972322,-0.977161,-2.256255
30,0.621068,0.880136,0.884997,-0.950501,-2.710330
31,0.789412,1.422672,1.410127,-0.979870,-2.139100
32,0.621068,0.884482,0.884997,-0.922251,-2.710330
33,0.621068,0.884482,0.886248,-0.922251,-2.710330
34,0.621068,0.888778,0.884997,-0.882772,-2.710330
35,0.786995,1.422672,1.410127,-0.974201,-2.130517
36,0.370208,0.631375,0.926504,-0.974265,-2.301480
37,0.789412,1.435182,1.410127,-0.980801,-2.139100
38,0.370675,0.630370,0.972322,-0.977161,-2.256255
39,0.621068,0.880343,0.890767,-0.956181,-2.710330
40,0.789412,1.422672,1.410127,-0.979870,-2.139100
41,0.621068,0.880136,0.884997,-0.950501,-2.710330
42,0.621068,0.884482,0.917140,-0.950411,-2.710330
43,0.370208,0.631375,0.926504,-0.974265,-2.301480
44,0.370675,0.630370,0.972322,-0.977161,-2.256255
45,0.621830,0.884482,0.917140,-0.968618,-2.793859
46,0.792036,1.435182,1.410127,-0.999682,-2.147607
47,0.621068,0.880341,0.890694,-0.956190,-2.710330
48,0.789412,1.434178,1.409819,-0.981230,-2.139100
49,0.621068,0.880343,0.890767,-0.956181,-2.710330
50,0.789412,1.435182,1.410127,-0.980801,-2.139100
51,0.370208,0.631375,0.926504,-0.974265,-2.301480
52,0.370675,0.630370,0.972322,-0.977161,-2.256255
53,0.621830,0.884482,0.917140,-0.968618,-2.793859
54,0.792036,1.435182,1.410127,-0.999682,-2.147607
55,0.621068,0.880341,0.890694,-0.956190,-2.710330
56,0.789412,1.434178,1.409819,-0.981230,-2.139100
57,0.621068,0.880343,0.890767,-0.956181,-2.710330
58,0.789412,1.435182,1.410127,-0.980801,-2.139100
59,0.370675,0.630370,0.972322,-0.977161,-2.256255
60,0.621830,0.884482,0.917140,-0.968618,-2.793859
61,0.792036,1.435182,1.410127,-0.999682,-2.147607
62,0.370208,0.628340,0.890341,-0.976152,-2.301480
63,0.621834,0.884482,0.917140,-0.968618,-2.793859
64,0.623706,0.888566,0.856434,-0.880464,-2.797152
65,0.370675,0.631476,0.972322,-0.976888,-2.256255
66,0.789412,1.434178,1.409819,-0.981230,-2.139100
67,0.370208,0.631375,0.926504,-0.974265,-2.301480
68,0.621068,0.880341,0.890694,-0.956190,-2.710330
69,0.621064,0.880343,0.890767,-0.954919,-2.710333
70,0.621869,0.880341,0.795460,-0.841414,-2.793882
71,0.370675,0.630370,0.972322,-0.977161,-2.256255
72,0.621830,0.884482,0.917140,-0.968618,-2.793859
73,0.792036,1.435182,1.410127,-0.999682,-2.147607
74,0.370208,0.628340,0.890341,-0.976152,-2.301480
75,0.621834,0.884482,0.917140,-0.968618,-2.793859
76,0.623706,0.888566,0.856434,-0.880464,-2.797152
77,0.621830,0.884482,0.917140,-0.968618,-2.793859
78,0.795417,1.435182,1.410127,-0.995257,-2.160805
79,0.370675,0.631476,0.972322,-0.976888,-2.256255
80,0.370208,0.631375,0.926504,-0.974265,-2.301480
81,0.621869,0.880341,0.795460,-0.841414,-2.793882
82,0.621869,0.880341,0.795460,-0.841414,-2.793882
83,0.621068,0.880341,0.890694,-0.956190,-2.710330
84,0.621064,0.880343,0.890767,-0.954919,-2.710333
85,0.621184,0.884482,0.917140,-0.952163,-2.710943
86,0.789412,1.434178,1.409819,-0.981230,-2.139100
87,0.619990,0.894285,0.893065,-0.835447,-2.789891
88,0.370675,0.630370,0.972322,-0.977161,-2.256255
89,0.621830,0.884482,0.917140,-0.968618,-2.793859
90,0.792036,1.435182,1.410127,-0.999682,-2.147607
91,0.370208,0.628340,0.890341,-0.976152,-2.301480
92,0.621834,0.884482,0.917140,-0.968618,-2.793859
93,0.623706,0.888566,0.856434,-0.880464,-2.797152
94,0.621830,0.884482,0.917140,-0.968618,-2.793859
95,0.795417,1.435182,1.410127,-0.995257,-2.160805
96,0.621825,0.884482,0.917140,-0.968618,-2.793859
97,0.370675,0.631476,0.972322,-0.976888,-2.256255
98,0.370208,0.631375,0.926504,-0.974265,-2.301480
99,0.623484,0.889654,0.855867,-0.864351,-2.796520
100,0.789412,1.434178,1.409819,-0.981230,-2.139100
101,0.621068,0.880341,0.890694,-0.956190,-2.710330
102,0.621064,0.880343,0.890767,-0.954919,-2.710333
103,0.621184,0.884482,0.917140,-0.952163,-2.710943
104,0.621193,0.884482,0.917140,-0.952163,-2.710943
105,0.621068,0.865940,0.890694,-0.962847,-2.657710
106,0.621830,0.884482,0.917140,-0.968618,-2.793859
107,0.792036,1.435182,1.410127,-0.999682,-2.147607
108,0.621834,0.884482,0.917140,-0.968618,-2.793859
109,0.623706,0.888566,0.856434,-0.880464,-2.797152
110,0.621830,0.884482,0.917140,-0.968618,-2.793859
111,0.795417,1.435182,1.410127,-0.995257,-2.160805
112,0.621825,0.884482,0.917140,-0.968618,-2.793859
113,0.621825,0.884482,0.972620,-0.983388,-2.659787
114,0.623484,0.889654,0.855867,-0.864351,-2.796520
115,0.621068,0.880341,0.890694,-0.956190,-2.710330
116,0.621064,0.880343,0.890767,-0.954919,-2.710333
117,0.621184,0.884482,0.917140,-0.952163,-2.710943
118,0.621193,0.884482,0.917140,-0.952163,-2.710943
119,0.370675,0.630370,0.972322,-0.977161,-2.256255
120,0.370208,0.628340,0.890341,-0.976152,-2.301480
121,0.789412,1.434178,1.409819,-0.981230,-2.139100
122,0.621068,0.865940,0.890694,-0.962847,-2.657710
123,0.383382,0.631375,0.926504,-0.973003,-2.335401
124,0.792036,1.435182,1.410127,-0.999682,-2.147607
125,0.623706,0.888566,0.856434,-0.880464,-2.797152
126,0.795417,1.435182,1.410127,-0.995257,-2.160805
127,0.621825,0.884482,0.972620,-0.983388,-2.659787
128,0.621830,0.884277,0.916808,-0.969748,-2.793859
129,0.623484,0.889654,0.855867,-0.864351,-2.796520
130,0.795093,1.446728,1.406292,-0.990361,-2.160044
131,0.370675,0.630370,0.972322,-0.977161,-2.256255
132,0.370208,0.628340,0.890341,-0.976152,-2.301480
133,0.383382,0.631375,0.926504,-0.973003,-2.335401
134,0.621830,0.884482,0.917140,-0.968618,-2.793859
135,0.621834,0.884482,0.917140,-0.968618,-2.793859
136,0.621830,0.884482,0.917140,-0.968618,-2.793859
137,0.621825,0.884482,0.917140,-0.968618,-2.793859
138,0.621830,0.884482,0.910938,-0.968618,-2.793859
139,0.944837,1.009987,0.105770,-0.918164,-2.768814
140,0.789412,1.434178,1.409819,-0.981230,-2.139100
141,0.621068,0.865940,0.890694,-0.962847,-2.657710
142,0.792036,1.435182,1.410127,-0.999682,-2.147607
143,0.795417,1.435182,1.410127,-0.995257,-2.160805
144,0.621825,0.884482,0.972620,-0.983388,-2.659787
145,0.621830,0.884277,0.916808,-0.969748,-2.793859
146,0.623706,0.888566,0.860028,-0.897269,-2.797152
147,0.795093,1.446728,1.406292,-0.990361,-2.160044
148,0.370675,0.630370,0.972322,-0.977161,-2.256255
149,0.370208,0.628340,0.890341,-0.976152,-2.301480
150,0.383382,0.631375,0.926504,-0.973003,-2.335401
151,0.621830,0.884482,0.917140,-0.968618,-2.793859
152,0.621834,0.884482,0.917140,-0.968618,-2.793859
153,0.621830,0.884482,0.917140,-0.968618,-2.793859
154,0.621825,0.884482,0.917140,-0.968618,-2.793859
155,0.621830,0.884482,0.910938,-0.968618,-2.793859
156,0.623706,0.888566,0.856434,-0.880464,-2.797152
157,0.623484,0.889654,0.855867,-0.864351,-2.796520
