Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.420100,0.698332,1.253229,-0.975353,-2.360497
1,0.399797,0.680675,1.254957,-0.978149,-2.348274
2,0.420100,0.698332,1.253229,-0.975353,-2.360497
3,0.399797,0.680675,1.254957,-0.978149,-2.348274
4,0.401836,0.680675,1.254957,-0.968677,-2.360709
5,0.429508,0.672274,0.676272,-0.945868,-2.312100
6,0.420100,0.698332,1.253229,-0.975353,-2.360497
7,0.399797,0.680675,1.254957,-0.978149,-2.348274
8,0.401836,0.680675,1.254957,-0.968677,-2.360709
9,0.471058,0.713224,0.688993,-0.966397,-2.462407
10,0.429508,0.672274,0.676272,-0.945868,-2.312100
11,0.469676,0.672274,0.503661,-0.932518,-2.394527
12,0.432089,0.713224,1.389386,-0.920225,-2.242379
13,0.420100,0.698332,1.253229,-0.975353,-2.360497
14,0.401836,0.680675,1.254957,-0.968677,-2.360709
15,0.471058,0.713224,0.688993,-0.966397,-2.462407
16,0.402746,0.680675,1.164702,-0.998043,-2.353535
17,0.469676,0.672274,0.503661,-0.932518,-2.394527
18,0.432578,0.718339,1.260470,-0.964101,-2.364372
19,0.399797,0.680675,1.254957,-0.978149,-2.348274
20,0.429508,0.672274,0.676272,-0.945868,-2.312100
21,0.401836,0.680675,1.254957,-0.968677,-2.360709
22,0.471058,0.713224,0.688993,-0.966397,-2.462407
23,0.402746,0.680675,1.164702,-0.998043,-2.353535
24,0.420100,0.690817,1.253229,-0.976029,-2.360497
25,0.469676,0.672274,0.503661,-0.932518,-2.394527
26,0.432578,0.718339,1.260470,-0.964101,-2.364372
27,0.399797,0.680675,1.254957,-0.978149,-2.348274
28,0.420100,0.698332,1.253229,-0.975353,-2.360497
29,0.471058,0.713224,0.688993,-0.966397,-2.462407
30,0.402746,0.680675,1.164702,-0.998043,-2.353535
31,0.424596,0.718339,1.260470,-0.985234,-2.376045
32,0.469676,0.672274,0.503661,-0.932518,-2.394527
33,0.446189,0.727400,1.003126,-0.925024,-2.433769
34,0.401836,0.680675,1.254957,-0.968677,-2.360709
35,0.420100,0.690817,1.253229,-0.976029,-2.360497
36,0.432578,0.718339,1.260470,-0.964101,-2.364372
37,0.403444,0.680675,1.074433,-0.982828,-2.359591
38,0.418747,0.687347,1.254957,-0.981923,-2.358296
39,0.471058,0.713224,0.688993,-0.966397,-2.462407
40,0.433652,0.718339,1.260470,-0.999981,-2.389604
41,0.469676,0.672274,0.503661,-0.932518,-2.394527
42,0.446189,0.727400,1.003126,-0.925024,-2.433769
43,0.405326,0.687347,1.254957,-0.998542,-2.388024
44,0.402746,0.680675,1.164702,-0.998043,-2.353535
45,0.424596,0.718339,1.260470,-0.985234,-2.376045
46,0.471058,0.713224,0.688993,-0.966397,-2.462407
47,0.433652,0.718339,1.260470,-0.999981,-2.389604
48,0.455773,0.729701,0.930207,-0.938942,-2.468924
49,0.433652,0.718406,1.286163,-0.999568,-2.389604
50,0.469676,0.672274,0.503661,-0.932518,-2.394527
51,0.446189,0.727400,1.003126,-0.925024,-2.433769
52,0.405326,0.687347,1.254957,-0.998542,-2.388024
53,0.471058,0.713224,0.688993,-0.966397,-2.462407
54,0.433652,0.718339,1.260470,-0.999981,-2.389604
55,0.455773,0.729701,0.930207,-0.938942,-2.468924
56,0.461681,0.713224,0.688993,-0.902421,-2.505744
57,0.442279,0.672274,0.704759,-0.967575,-2.400934
58,0.433652,0.718406,1.286163,-0.999568,-2.389604
59,0.446189,0.727400,1.003126,-0.925024,-2.433769
60,0.469676,0.672274,0.503661,-0.932518,-2.394527
61,0.405326,0.687347,1.254957,-0.998542,-2.388024
62,0.433652,0.718339,1.260470,-0.999981,-2.389604
63,0.488286,0.713224,0.688993,-0.979824,-2.561999
64,0.433652,0.718406,1.286163,-0.999568,-2.389604
65,0.471058,0.713224,0.688993,-0.966397,-2.462407
66,0.461681,0.713224,0.688993,-0.902421,-2.505744
67,0.442279,0.672274,0.704759,-0.967575,-2.400934
68,0.455851,0.729701,0.930207,-0.942367,-2.469758
69,0.405326,0.687347,1.254957,-0.998542,-2.388024
70,0.460325,0.713224,0.695967,-0.900586,-2.496936
71,0.455773,0.729701,0.930207,-0.938942,-2.468924
