Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.419256,1.014192,2.155563,-0.772479,-2.606034
1,0.419256,1.014192,2.155563,-0.772479,-2.606034
2,0.427969,0.582170,0.798981,-0.917288,-1.383315
3,0.610668,1.369489,1.823805,-0.730451,-3.358843
4,0.609994,1.393910,2.500781,-0.745105,-1.841873
5,0.419256,1.014192,2.155563,-0.772479,-2.606034
6,0.610668,1.369489,1.831492,-0.762304,-3.358843
7,0.591590,1.060617,1.803532,-0.987909,-1.782042
8,0.610668,1.369489,1.823805,-0.730451,-3.358843
9,0.418608,1.014259,2.155563,-0.750410,-2.595017
10,0.427969,0.582170,0.798981,-0.917288,-1.383315
11,0.436884,0.582170,0.797139,-0.830406,-1.407168
12,0.609994,1.393910,2.500781,-0.745105,-1.841873
13,0.610668,1.369489,1.831492,-0.762304,-3.358843
14,0.468220,0.710387,0.694073,-0.952263,-2.448420
15,0.591590,1.069687,1.823712,-0.988193,-1.782042
16,0.444562,1.014192,1.884267,-0.861659,-2.757130
17,0.610668,1.360419,1.803625,-0.747124,-3.358843
18,0.591590,1.060617,1.803532,-0.987909,-1.782042
19,0.419256,1.014192,2.155563,-0.772479,-2.606034
20,0.610668,1.369489,1.823805,-0.730451,-3.358843
21,0.427969,0.582170,0.798981,-0.917288,-1.383315
22,0.436884,0.583322,0.806338,-0.832119,-1.407168
23,0.418608,1.014259,2.155563,-0.750410,-2.595017
24,0.436884,0.582170,0.797139,-0.830406,-1.407168
25,0.609994,1.394774,2.501062,-0.749522,-1.841873
26,0.609994,1.393910,2.500781,-0.745105,-1.841873
27,0.610668,1.369489,1.831492,-0.762304,-3.358843
28,0.468220,0.710387,0.694073,-0.952263,-2.448420
29,0.591590,1.069687,1.823712,-0.988193,-1.782042
30,0.444562,1.014192,1.884267,-0.861659,-2.757130
31,0.610668,1.360419,1.803625,-0.747124,-3.358843
32,0.591590,1.060885,1.803532,-0.987945,-1.782042
33,0.419256,1.014192,2.155563,-0.772479,-2.606034
34,0.610668,1.369489,1.823805,-0.730451,-3.358843
35,0.591590,1.060617,1.803532,-0.987909,-1.782042
36,0.418608,1.014259,2.155563,-0.750410,-2.595017
37,0.427969,0.582170,0.798981,-0.917288,-1.383315
38,0.436884,0.583322,0.806338,-0.832119,-1.407168
39,0.609994,1.394774,2.501062,-0.749522,-1.841873
40,0.436884,0.582170,0.797139,-0.830406,-1.407168
41,0.609994,1.393910,2.500781,-0.745105,-1.841873
42,0.610668,1.369489,1.831492,-0.762304,-3.358843
43,0.468220,0.710387,0.694073,-0.952263,-2.448420
44,0.591590,1.069687,1.823712,-0.988193,-1.782042
45,0.444562,1.014192,1.884267,-0.861659,-2.757130
46,0.419448,0.574771,0.693099,-0.992853,-1.375610
47,0.610668,1.360419,1.803625,-0.747124,-3.358843
48,0.591590,1.060885,1.803532,-0.987945,-1.782042
49,0.419256,1.014192,2.155563,-0.772479,-2.606034
50,0.410838,0.809411,2.155563,-0.844735,-2.371457
51,0.610668,1.369489,1.823805,-0.730451,-3.358843
52,0.591590,1.060617,1.803532,-0.987909,-1.782042
53,0.418608,1.014259,2.155563,-0.750410,-2.595017
54,0.610547,1.393910,2.500781,-0.755801,-1.843792
55,0.427969,0.582170,0.798981,-0.917288,-1.383315
56,0.436884,0.583977,0.797139,-0.853407,-1.407168
57,0.418055,1.014259,2.155563,-0.739108,-2.591663
58,0.609994,1.394774,2.501062,-0.749522,-1.841873
59,0.436884,0.583322,0.806338,-0.832119,-1.407168
60,0.609994,1.393910,2.500781,-0.745105,-1.841873
61,0.610668,1.369489,1.831492,-0.762304,-3.358843
62,0.468220,0.710387,0.694073,-0.952263,-2.448420
63,0.591590,1.069687,1.823712,-0.988193,-1.782042
64,0.444562,1.014192,1.884267,-0.861659,-2.757130
65,0.419448,0.574771,0.693099,-0.992853,-1.375610
66,0.468220,0.710387,0.693620,-0.952263,-2.448420
67,0.610668,1.360419,1.803625,-0.747124,-3.358843
68,0.591590,1.060885,1.803532,-0.987945,-1.782042
69,0.419256,1.014192,2.155563,-0.772479,-2.606034
70,0.410838,0.809411,2.155563,-0.844735,-2.371457
71,0.610668,1.369489,1.823805,-0.730451,-3.358843
72,0.591590,1.060857,1.803532,-0.987941,-1.782042
73,0.418608,1.014259,2.155563,-0.750410,-2.595017
74,0.610547,1.393910,2.500781,-0.755801,-1.843792
75,0.610388,1.361950,1.808891,-0.727903,-3.357754
76,0.591590,1.060646,1.803532,-0.987912,-1.782042
77,0.418055,1.014259,2.155563,-0.739108,-2.591663
78,0.609994,1.394774,2.501062,-0.749522,-1.841873
79,0.591590,1.060617,1.803532,-0.987909,-1.782042
80,0.609994,1.393910,2.500781,-0.745105,-1.841873
81,0.610668,1.369489,1.831492,-0.762304,-3.358843
82,0.468220,0.710387,0.694073,-0.952263,-2.448420
83,0.591590,1.069687,1.823712,-0.988193,-1.782042
84,0.444562,1.014192,1.884267,-0.861659,-2.757130
85,0.419448,0.574771,0.693099,-0.992853,-1.375610
86,0.468220,0.710387,0.693620,-0.952263,-2.448420
87,0.610668,1.360419,1.803625,-0.747124,-3.358843
88,0.591590,1.060885,1.803532,-0.987945,-1.782042
89,0.419256,1.014192,2.155563,-0.772479,-2.606034
90,0.410838,0.809411,2.155563,-0.844735,-2.371457
91,0.610668,1.369489,1.823805,-0.730451,-3.358843
92,0.591590,1.060857,1.803532,-0.987941,-1.782042
93,0.418608,1.014259,2.155563,-0.750410,-2.595017
94,0.610547,1.393910,2.500781,-0.755801,-1.843792
95,0.610388,1.361950,1.808891,-0.727903,-3.357754
96,0.591590,1.060646,1.803532,-0.987912,-1.782042
97,0.418055,1.014259,2.155563,-0.739108,-2.591663
98,0.609994,1.394774,2.501062,-0.749522,-1.841873
99,0.591590,1.060617,1.803532,-0.987909,-1.782042
100,0.609994,1.393910,2.500781,-0.745105,-1.841873
101,0.611277,1.060646,1.831630,-0.710407,-1.847017
102,0.610668,1.369489,1.831492,-0.762304,-3.358843
103,0.468220,0.710387,0.694073,-0.952263,-2.448420
104,0.591590,1.069687,1.823712,-0.988193,-1.782042
105,0.444562,1.014192,1.884267,-0.861659,-2.757130
106,0.419448,0.574771,0.693099,-0.992853,-1.375610
107,0.468220,0.710387,0.693620,-0.952263,-2.448420
108,0.421571,0.663715,0.693099,-0.962757,-2.343287
109,0.624051,1.060632,1.614497,-0.975049,-1.869633
110,0.610668,1.360419,1.803625,-0.747124,-3.358843
111,0.591590,1.060885,1.803532,-0.987945,-1.782042
112,0.997741,1.048544,0.091168,-0.823696,-2.668453
113,0.410838,0.809411,2.155563,-0.844735,-2.371457
114,0.610668,1.369489,1.823805,-0.730451,-3.358843
115,0.591590,1.060857,1.803532,-0.987941,-1.782042
116,0.419256,1.014192,2.155563,-0.772479,-2.606034
117,0.610388,1.361950,1.808891,-0.727903,-3.357754
118,0.591590,1.060646,1.803532,-0.987912,-1.782042
119,0.418608,1.014259,2.155563,-0.750410,-2.595017
120,0.610547,1.393910,2.500781,-0.755801,-1.843792
121,0.591590,1.060617,1.803532,-0.987909,-1.782042
122,0.610668,1.369489,1.831492,-0.762304,-3.358843
123,0.468220,0.710387,0.694073,-0.952263,-2.448420
124,0.591590,1.069687,1.823712,-0.988193,-1.782042
125,0.444562,1.014192,1.884267,-0.861659,-2.757130
126,0.419448,0.574771,0.693099,-0.992853,-1.375610
127,0.468220,0.710387,0.693620,-0.952263,-2.448420
128,0.421571,0.663715,0.693099,-0.962757,-2.343287
129,0.624051,1.060632,1.614497,-0.975049,-1.869633
130,0.610684,1.361753,1.809788,-0.735272,-3.358863
131,0.610668,1.360419,1.803625,-0.747124,-3.358843
132,0.591590,1.060885,1.803532,-0.987945,-1.782042
133,0.997741,1.048544,0.091168,-0.823696,-2.668453
134,0.410838,0.809411,2.155563,-0.844735,-2.371457
135,0.610668,1.369489,1.823805,-0.730451,-3.358843
136,0.591590,1.060857,1.803532,-0.987941,-1.782042
137,0.419256,1.014192,2.155563,-0.772479,-2.606034
138,0.611096,1.060885,1.803532,-0.787512,-1.845956
139,0.591590,1.060646,1.803532,-0.987912,-1.782042
140,0.610388,1.361950,1.808891,-0.727903,-3.357754
141,0.610547,1.393910,2.500781,-0.755801,-1.843792
142,0.418608,1.014259,2.155563,-0.750410,-2.595017
143,0.610668,1.369489,1.831492,-0.762304,-3.358843
144,0.468220,0.710387,0.694073,-0.952263,-2.448420
145,0.444562,1.014192,1.884267,-0.861659,-2.757130
146,0.468220,0.710387,0.693620,-0.952263,-2.448420
147,0.624051,1.060632,1.614497,-0.975049,-1.869633
148,0.610684,1.361753,1.809788,-0.735272,-3.358863
149,0.591910,1.060885,1.803532,-0.994488,-1.783270
150,0.421571,0.659646,0.693099,-0.965079,-2.343287
151,0.610668,1.360419,1.803625,-0.747124,-3.358843
152,0.997741,1.048544,0.091168,-0.823696,-2.668453
153,0.410838,0.809411,2.155563,-0.844735,-2.371457
154,0.591590,1.069687,1.823712,-0.988193,-1.782042
155,0.419448,0.574771,0.693099,-0.992853,-1.375610
156,0.421571,0.663715,0.693099,-0.962757,-2.343287
157,0.610668,1.369489,1.823805,-0.730451,-3.358843
158,0.419256,1.014192,2.155563,-0.772479,-2.606034
159,0.410838,0.814008,2.155563,-0.777579,-2.371457
160,0.591590,1.060885,1.803532,-0.987945,-1.782042
161,0.611096,1.060885,1.803532,-0.787512,-1.845956
162,0.610547,1.380644,2.448964,-0.883549,-1.843792
163,0.591590,1.060857,1.803532,-0.987941,-1.782042
164,0.610547,1.393910,2.500781,-0.755801,-1.843792
165,0.418608,1.014259,2.155563,-0.750410,-2.595017
166,0.610388,1.361950,1.808891,-0.727903,-3.357754
167,0.468220,0.710387,0.694073,-0.952263,-2.448420
168,0.444562,1.014192,1.884267,-0.861659,-2.757130
169,0.468220,0.710387,0.693620,-0.952263,-2.448420
170,0.610684,1.361753,1.809788,-0.735272,-3.358863
171,0.591910,1.060885,1.803532,-0.994488,-1.783270
172,0.610668,1.357126,1.803625,-0.775622,-3.358843
173,0.419230,0.663715,0.693099,-0.978160,-2.366995
174,0.997741,1.048544,0.091168,-0.823696,-2.668453
175,0.996659,1.048544,0.091168,-0.809739,-2.668457
176,0.410838,0.809411,2.155563,-0.844735,-2.371457
177,0.591590,1.069687,1.823712,-0.988193,-1.782042
178,0.419448,0.574771,0.693099,-0.992853,-1.375610
179,0.610668,1.369489,1.831492,-0.762304,-3.358843
180,0.624051,1.060632,1.614497,-0.975049,-1.869633
181,0.421571,0.659646,0.693099,-0.965079,-2.343287
182,0.419256,1.014192,2.155563,-0.772479,-2.606034
183,0.410838,0.814008,2.155563,-0.777579,-2.371457
184,0.591590,1.060885,1.803532,-0.987945,-1.782042
185,0.610668,1.360419,1.803625,-0.747124,-3.358843
186,0.593932,1.060885,1.803532,-0.973070,-1.789843
187,0.421571,0.663715,0.693099,-0.962757,-2.343287
188,0.591590,1.060857,1.803532,-0.987941,-1.782042
189,0.468220,0.710387,0.694073,-0.952263,-2.448420
190,0.444562,1.014192,1.884267,-0.861659,-2.757130
191,0.468220,0.710387,0.693620,-0.952263,-2.448420
192,0.610684,1.361753,1.809788,-0.735272,-3.358863
193,0.591910,1.060885,1.803532,-0.994488,-1.783270
194,0.610668,1.357126,1.803625,-0.775622,-3.358843
195,0.419230,0.663715,0.693099,-0.978160,-2.366995
196,0.997741,1.048544,0.091168,-0.823696,-2.668453
197,0.996659,1.048544,0.091168,-0.809739,-2.668457
198,0.999739,1.048544,0.091168,-0.831840,-2.581235
199,0.410838,0.809411,2.155563,-0.844735,-2.371457
200,0.591590,1.069687,1.823712,-0.988193,-1.782042
201,0.419448,0.574771,0.693099,-0.992853,-1.375610
202,0.610668,1.369489,1.831492,-0.762304,-3.358843
203,0.624051,1.060632,1.614497,-0.975049,-1.869633
204,0.421571,0.659646,0.693099,-0.965079,-2.343287
205,0.591590,1.060885,1.803532,-0.987945,-1.782042
206,0.610668,1.360419,1.803625,-0.747124,-3.358843
207,0.421571,0.663715,0.693099,-0.962757,-2.343287
208,0.410838,0.814008,2.155563,-0.777579,-2.371457
209,0.419256,1.014192,2.155563,-0.772479,-2.606034
210,0.593932,1.060885,1.803532,-0.973070,-1.789843
211,0.468220,0.710387,0.694073,-0.952263,-2.448420
212,0.444562,1.014192,1.884267,-0.861659,-2.757130
213,0.468220,0.710387,0.693620,-0.952263,-2.448420
214,0.610684,1.361753,1.809788,-0.735272,-3.358863
215,0.591910,1.060885,1.803532,-0.994488,-1.783270
216,0.610668,1.357126,1.803625,-0.775622,-3.358843
217,0.419230,0.663715,0.693099,-0.978160,-2.366995
218,0.562259,0.735386,0.073446,-0.935156,-2.612784
219,0.997741,1.048544,0.091168,-0.823696,-2.668453
220,0.996659,1.048544,0.091168,-0.809739,-2.668457
221,0.591910,1.045164,1.775246,-0.993731,-1.783270
222,0.610668,1.369489,1.831492,-0.762304,-3.358843
223,0.624051,1.060632,1.614497,-0.975049,-1.869633
224,0.421571,0.659646,0.693099,-0.965079,-2.343287
225,0.610668,1.360419,2.238565,-0.975977,-1.844845
226,0.999739,1.048544,0.091168,-0.831840,-2.581235
227,0.410838,0.809411,2.155563,-0.844735,-2.371457
228,0.419448,0.574771,0.693099,-0.992853,-1.375610
229,0.610668,1.360419,1.803625,-0.747124,-3.358843
230,0.421571,0.663715,0.693099,-0.962757,-2.343287
231,0.421571,0.663715,0.509608,-0.781316,-2.373304
232,0.419256,1.014192,2.155563,-0.772479,-2.606034
233,0.593932,1.060885,1.803532,-0.973070,-1.789843
234,0.591590,1.069687,1.823712,-0.988193,-1.782042
235,0.468220,0.710387,0.694073,-0.952263,-2.448420
236,0.444562,1.014192,1.884267,-0.861659,-2.757130
237,0.468220,0.710387,0.693620,-0.952263,-2.448420
238,0.610684,1.361753,1.809788,-0.735272,-3.358863
239,0.591910,1.060885,1.803532,-0.994488,-1.783270
240,0.610668,1.357126,1.803625,-0.775622,-3.358843
241,0.419230,0.663715,0.693099,-0.978160,-2.366995
242,0.562259,0.735386,0.073446,-0.935156,-2.612784
243,0.624051,1.365446,2.247658,-0.992817,-1.869633
244,0.990860,1.045292,0.091268,-0.802794,-2.769216
245,0.997741,1.048544,0.091168,-0.823696,-2.668453
246,0.996659,1.048544,0.091168,-0.809739,-2.668457
247,0.591910,1.045164,1.775246,-0.993731,-1.783270
248,0.610668,1.369489,1.831492,-0.762304,-3.358843
249,0.421571,0.659646,0.693099,-0.965079,-2.343287
250,0.999739,1.048544,0.091168,-0.831840,-2.581235
251,0.410838,0.809411,2.155563,-0.844735,-2.371457
252,0.624051,1.060632,1.614497,-0.975049,-1.869633
253,0.610668,1.360419,2.238565,-0.975977,-1.844845
254,0.591910,1.045160,1.775246,-0.993731,-1.783270
255,0.610668,1.360419,1.803625,-0.747124,-3.358843
256,0.421571,0.663715,0.693099,-0.962757,-2.343287
257,0.421571,0.663715,0.509608,-0.781316,-2.373304
258,0.468220,0.710387,0.694073,-0.952263,-2.448420
259,0.444562,1.014192,1.884267,-0.861659,-2.757130
260,0.468220,0.710387,0.693620,-0.952263,-2.448420
261,0.610684,1.361753,1.809788,-0.735272,-3.358863
262,0.610668,1.357126,1.803625,-0.775622,-3.358843
263,0.419230,0.663715,0.693099,-0.978160,-2.366995
264,0.562259,0.735386,0.073446,-0.935156,-2.612784
265,0.624051,1.365446,2.247658,-0.992817,-1.869633
266,0.999455,1.048544,0.077971,-0.817487,-2.780277
267,0.591910,1.052319,1.775246,-0.994721,-1.783270
268,0.610668,1.357126,1.803625,-0.775622,-3.358843
269,0.610684,1.361753,1.809427,-0.735272,-3.358863
270,0.997741,1.048544,0.091168,-0.823696,-2.668453
271,0.421571,0.659646,0.693099,-0.965079,-2.343287
272,0.999739,1.048544,0.091168,-0.831840,-2.581235
273,0.410838,0.809411,2.155563,-0.844735,-2.371457
274,0.624051,1.060632,1.614497,-0.975049,-1.869633
275,0.610668,1.360419,2.238565,-0.975977,-1.844845
276,0.990860,1.045292,0.091268,-0.802794,-2.769216
277,0.996659,1.048544,0.091168,-0.809739,-2.668457
278,0.591910,1.060885,1.803532,-0.994488,-1.783270
279,0.610668,1.369489,1.831492,-0.762304,-3.358843
280,0.610684,1.363973,1.809788,-0.715080,-3.358863
281,0.591910,1.045164,1.775246,-0.993731,-1.783270
282,0.421571,0.663715,0.509608,-0.781316,-2.373304
283,0.421571,0.663715,0.693099,-0.962757,-2.343287
284,0.610684,1.361753,1.809788,-0.735272,-3.358863
285,0.610668,1.357126,1.803625,-0.775622,-3.358843
286,0.419230,0.663715,0.693099,-0.978160,-2.366995
287,0.624051,1.365446,2.247658,-0.992817,-1.869633
288,0.591910,1.052319,1.775246,-0.994721,-1.783270
289,0.610668,1.357126,1.803625,-0.775622,-3.358843
290,0.610684,1.361753,1.809427,-0.735272,-3.358863
291,0.468220,0.709829,0.694073,-0.953920,-2.448420
292,0.684062,0.860412,0.362603,-0.945332,-2.939264
293,0.625405,1.365446,2.212402,-0.989973,-1.870556
294,0.418970,0.663715,0.940173,-0.966825,-2.354519
295,0.591910,1.060885,1.803532,-0.994488,-1.783270
296,0.610668,1.369489,1.831492,-0.762304,-3.358843
297,0.610684,1.363973,1.809788,-0.715080,-3.358863
298,0.468220,0.710387,0.694073,-0.952263,-2.448420
299,0.468220,0.710387,0.693620,-0.952263,-2.448420
300,0.444562,1.014192,1.884267,-0.861659,-2.757130
301,0.999455,1.048544,0.077971,-0.817487,-2.780277
302,0.562259,0.735149,0.073446,-0.937005,-2.612784
303,0.624051,1.060632,1.614497,-0.975049,-1.869633
304,0.610668,1.360419,2.238565,-0.975977,-1.844845
305,0.591910,1.045164,1.775246,-0.993731,-1.783270
306,0.990860,1.045292,0.091268,-0.802794,-2.769216
307,0.421571,0.659646,0.693099,-0.965079,-2.343287
308,0.610684,1.361753,1.809788,-0.735272,-3.358863
309,0.610668,1.357126,1.803625,-0.775622,-3.358843
310,0.610668,1.357126,1.803625,-0.775622,-3.358843
311,0.610684,1.361753,1.809427,-0.735272,-3.358863
312,0.684062,0.860412,0.362603,-0.945332,-2.939264
313,0.562259,0.735149,0.089445,-0.966971,-2.610985
314,0.419230,0.660461,0.693099,-0.997880,-2.389109
315,0.610668,1.369489,1.831492,-0.762304,-3.358843
316,0.610684,1.363973,1.809788,-0.715080,-3.358863
317,0.444562,1.014192,1.884267,-0.861659,-2.757130
318,0.999455,1.048544,0.077971,-0.817487,-2.780277
319,0.562259,0.735149,0.073446,-0.937005,-2.612784
320,0.999449,1.045330,0.077971,-0.841020,-2.768814
321,0.468220,0.709829,0.694073,-0.953920,-2.448420
322,0.419230,0.663715,0.693099,-0.978160,-2.366995
323,0.625405,1.365446,2.212402,-0.989973,-1.870556
324,0.624378,1.365446,2.212402,-0.996782,-1.869682
325,0.591910,1.052319,1.775246,-0.994721,-1.783270
326,0.990860,1.045292,0.091268,-0.802794,-2.769216
327,0.468220,0.710387,0.694073,-0.952263,-2.448420
328,0.418970,0.663715,0.940173,-0.966825,-2.354519
329,0.624051,1.365446,2.247658,-0.992817,-1.869633
330,0.610684,1.361753,1.809788,-0.735272,-3.358863
331,0.610668,1.357126,1.803625,-0.775622,-3.358843
332,0.610668,1.357126,1.803625,-0.775622,-3.358843
333,0.610684,1.361753,1.809427,-0.735272,-3.358863
334,0.684062,0.860412,0.362603,-0.945332,-2.939264
335,0.419230,0.660461,0.693099,-0.997880,-2.389109
336,0.562910,0.735149,0.141106,-0.985691,-2.613498
337,0.610668,1.369489,1.831492,-0.762304,-3.358843
338,0.610684,1.363973,1.809788,-0.715080,-3.358863
339,0.444562,1.014192,1.884267,-0.861659,-2.757130
340,0.999455,1.048544,0.077971,-0.817487,-2.780277
341,0.999449,1.045330,0.077971,-0.841020,-2.768814
342,0.624378,1.365446,2.212402,-0.996782,-1.869682
343,0.634176,1.361753,2.166350,-0.995841,-1.891059
344,0.562259,0.735149,0.089445,-0.966971,-2.610985
345,0.562259,0.735149,0.073446,-0.937005,-2.612784
346,0.419230,0.663715,0.693099,-0.978160,-2.366995
347,0.447141,0.660461,0.512872,-0.974765,-2.438264
348,0.591910,1.052319,1.775246,-0.994721,-1.783270
349,0.990860,1.045292,0.091268,-0.802794,-2.769216
350,0.468220,0.710387,0.779557,-0.956121,-2.448420
351,0.610668,1.357126,1.803625,-0.775622,-3.358843
352,0.610668,1.357126,1.803625,-0.775622,-3.358843
353,0.684062,0.860412,0.362603,-0.945332,-2.939264
354,0.419230,0.660461,0.693099,-0.997880,-2.389109
355,0.562910,0.735149,0.141106,-0.985691,-2.613498
356,0.609570,1.369489,1.840359,-0.768356,-3.365011
357,0.681790,0.860843,0.362603,-0.925624,-2.937854
358,0.624378,1.365446,2.212402,-0.996782,-1.869682
359,0.634176,1.361753,2.166350,-0.995841,-1.891059
360,0.562259,0.735149,0.089445,-0.966971,-2.610985
361,0.419230,0.663715,0.693099,-0.978160,-2.366995
362,0.447141,0.660461,0.512872,-0.974765,-2.438264
363,0.469319,0.710387,0.775700,-0.974285,-2.464716
364,0.562259,0.734986,0.073446,-0.938251,-2.612784
