Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.793517,7.699025,14.384661,0.900730,0.742693,0.000000,0
1,-7.738033,7.761929,12.088916,0.998496,0.702142,0.000000,0
2,-7.147504,0.029551,24.776309,0.999983,0.674327,0.000000,0
3,-6.945426,2.055635,24.553704,0.999974,0.693494,0.000000,0
4,-6.887388,2.578861,5.080771,-0.999997,0.816137,0.000000,1
5,-6.679994,3.679917,24.699571,0.999919,0.700218,0.000000,0
6,-6.620394,-5.862118,23.949556,0.995041,0.729412,0.000000,0
7,-1.893614,7.661628,8.269302,-0.968089,0.793923,0.000000,1
8,2.762841,-7.863267,22.636397,0.999985,0.652808,0.000000,0
9,4.336345,-6.299690,4.178442,-0.999958,0.794389,0.000000,1
10,4.769254,7.995147,3.007868,0.999954,0.698595,0.000000,0
11,5.456944,-7.855053,4.338258,-1.000000,0.823005,0.000000,1
12,7.607480,-5.900544,10.715992,0.998105,0.716836,0.000000,0
13,7.951954,-5.577566,22.958496,-0.866137,0.745048,0.000000,0
