n_evals,cid
20,0.7964283838692386
40,0.7923313362631478
60,0.6483480437186209
80,0.632830925131447
100,0.6318439835923287
120,0.6294444997258648
140,0.627904776386612
160,0.6278599954784181
180,0.6227286152161873
200,0.621606168405747
220,0.621606168405747
240,0.621606168405747
260,0.6216058334850164
280,0.6216050625653803
300,0.6216050625653803
320,0.6216050625653803
340,0.6206659313088478
360,0.6206659313088478
380,0.6191686215840608
400,0.6191686215840608
420,0.6191686215840608
440,0.6191686215840608
460,0.6191533173693898
480,0.6191533173693898
500,0.6189446418475361
520,0.618931846171125
540,0.618931846171125
560,0.618931846171125
580,0.6189068688554867
600,0.6187589642636433
620,0.6187534303479875
640,0.61870303925657
660,0.61870303925657
680,0.6187024456999997
700,0.6187024456999997
720,0.6187024456999997
740,0.6185818870765448
760,0.6185800667687352
780,0.6185800667687352
800,0.6185800667687352
820,0.6185800667687352
840,0.6185800667687352
860,0.6185800667687352
880,0.6185800667687352
900,0.6185800667687352
920,0.6185800667687352
940,0.6185800667687352
960,0.6185800667687352
980,0.6185800667687352
1000,0.6185800667687352
