Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,5.873968,3.827546,4.996329,-0.999995,0.773658,0.000000
1,-7.262980,2.560604,3.288630,-1.000000,0.830495,0.000000
2,5.783820,3.252093,2.938872,-0.997817,0.741587,0.000000
3,6.889935,-7.214232,4.790729,-1.000000,0.813733,0.000000
4,0.754254,4.415176,5.886697,-0.998589,0.804161,0.000000
5,-3.090818,-3.937806,4.159687,-0.999999,0.803584,0.000000
6,-7.327062,-3.564599,4.320444,-1.000000,0.814011,0.000000
7,4.659962,3.180967,3.414323,-0.997564,0.742940,0.000000
8,6.247101,-0.146231,6.504096,-0.999978,0.823405,0.000000
9,2.063387,5.077840,3.083129,-0.962194,0.750751,0.000000
10,-7.399695,3.787285,5.160466,-0.997860,0.780728,0.000000
11,-2.941851,-5.504730,5.268593,-0.999999,0.819490,0.000000
12,-3.144801,-7.708223,17.964190,-0.998509,0.722780,0.000000
13,3.521761,-6.044167,16.456616,-0.978544,0.846140,0.000000
14,-6.697265,-4.229614,7.070250,-0.978441,0.747304,0.000000
15,-6.732562,-3.435265,4.427386,-1.000000,0.813923,0.000000
16,3.018042,4.674743,4.230610,-0.999957,0.759788,0.000000
17,-2.317050,3.993014,6.106847,-0.980322,0.812276,0.000000
18,6.963276,1.511672,4.384731,-0.987764,0.725189,0.000000
19,5.856303,-4.833329,15.799099,-0.984374,0.855854,0.000000
20,6.943227,2.770721,4.711680,-1.000000,0.795259,0.000000
21,-7.472017,3.503062,1.192253,-0.976660,0.761781,0.000000
22,4.277039,7.414491,15.507318,-0.968268,0.776164,0.000000
23,2.314883,4.232056,2.614809,-0.967211,0.757452,0.000000
24,-2.398313,5.446522,4.349959,-1.000000,0.805421,0.000000
25,4.592634,7.085464,4.559108,-0.999957,0.748279,0.000000
26,-7.464652,6.874114,4.465694,-1.000000,0.816314,0.000000
27,-6.588421,-5.225218,3.717074,-1.000000,0.818231,0.000000
28,6.396968,-0.878048,7.199469,-0.999978,0.827835,0.000000
29,-5.095688,-0.375760,2.928667,-0.999736,0.824298,0.000000
30,4.678183,-2.636647,5.068095,-0.999998,0.800605,0.000000
31,5.128195,5.920832,16.404730,-0.971458,0.791131,0.000000
32,-7.374425,5.324872,3.593197,-0.999992,0.818648,0.000000
33,-6.528214,-5.764909,2.587384,-0.999997,0.832436,0.000000
34,5.031474,0.368137,2.898014,-0.967086,0.744726,0.000000
35,4.191709,6.989933,1.510685,-0.998261,0.753852,0.000000
36,-5.871780,-2.914234,2.905523,-0.999996,0.829311,0.000000
37,6.543612,4.197896,4.649269,-0.999998,0.778253,0.000000
38,4.856281,-2.514353,7.438399,-0.999970,0.809114,0.000000
39,2.941829,0.278866,4.783686,-0.976352,0.780697,0.000000
40,5.858322,-6.927357,6.587890,-0.999977,0.831913,0.000000
41,6.810712,3.080231,1.977755,-0.992333,0.719582,0.000000
42,3.763186,-3.630846,5.106925,-0.999539,0.809066,0.000000
43,-7.813860,-4.738605,4.403379,-1.000000,0.813036,0.000000
44,-0.181930,-5.460851,2.076333,-0.999943,0.821492,0.000000
45,5.278520,2.350592,2.680411,-0.995163,0.750370,0.000000
46,4.349308,-2.010880,10.928279,-0.999119,0.778575,0.000000
47,4.472473,3.848321,4.841502,-0.999934,0.755321,0.000000
48,6.051122,-4.780755,7.250661,-0.999999,0.824709,0.000000
49,5.504377,-7.024325,5.357641,-0.999996,0.804788,0.000000
50,-1.068829,-7.165112,4.530887,-0.997986,0.814957,0.000000
51,-3.100076,3.862140,9.954884,-0.997264,0.788510,0.000000
52,-1.822192,7.319027,4.304419,-1.000000,0.818896,0.000000
53,-3.130202,-6.123439,5.442904,-0.999999,0.822892,0.000000
54,2.148826,-6.234684,2.197638,-1.000000,0.827373,0.000000
55,-3.165411,7.372986,5.975306,-0.999997,0.833657,0.000000
56,4.513503,-3.626507,5.477941,-0.999990,0.796548,0.000000
57,-6.118134,-0.189739,3.587303,-0.953434,0.833132,0.000000
58,-6.863092,-4.585426,18.765779,-0.997431,0.738875,0.000000
59,5.858573,1.604057,6.968310,-0.999976,0.805027,0.000000
60,-7.085722,7.936390,3.002295,-0.999928,0.811825,0.000000
61,-2.087232,-7.914673,17.113175,-0.997736,0.721383,0.000000
62,6.905762,5.982975,2.315567,-0.999733,0.726546,0.000000
63,4.813015,6.756341,1.641843,-0.997700,0.740752,0.000000
64,6.368170,-4.160524,15.982353,-0.961425,0.850476,0.000000
65,6.692692,1.630019,3.585028,-0.992918,0.728004,0.000000
66,6.896499,6.483955,17.008375,-0.965670,0.794322,0.000000
67,-6.998354,-5.424066,18.782603,-0.999031,0.743631,0.000000
68,-5.667698,4.552682,4.498914,-0.999989,0.823907,0.000000
69,0.882153,4.441990,5.210219,-0.953929,0.751235,0.000000
70,-6.282765,6.183552,4.490857,-1.000000,0.824893,0.000000
71,6.691415,4.881003,16.751077,-0.979958,0.778974,0.000000
72,5.519146,-0.150603,4.936046,-1.000000,0.785714,0.000000
73,-0.911576,3.907765,4.290985,-0.999819,0.789987,0.000000
74,5.506329,2.441781,2.084421,-0.984679,0.732417,0.000000
75,7.944361,3.510459,1.954454,-0.997832,0.718266,0.000000
76,-3.395105,-3.309092,5.152307,-0.999996,0.802054,0.000000
77,-2.157644,4.501939,9.684805,-0.999830,0.786017,0.000000
78,7.170683,4.883554,1.995295,-0.999694,0.721517,0.000000
79,7.966328,1.144365,10.945476,-0.992711,0.808119,0.000000
80,2.908826,5.265475,2.995850,-0.992866,0.725388,0.000000
81,-6.989924,4.105844,2.736287,-1.000000,0.827391,0.000000
