Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-7.233615,6.289454,9.153064,-0.991056,0.777810,0.000000
1,5.984851,-3.405324,12.825206,-0.999964,0.804961,0.000000
2,2.273836,5.665821,5.888177,-0.999788,0.804414,0.000000
3,5.617697,7.551961,17.663349,-0.998227,0.808125,0.000000
4,3.561630,6.910941,13.610334,-0.964991,0.845322,0.000000
5,0.745538,6.143087,13.826674,-0.994380,0.842190,0.000000
6,1.034153,7.923302,11.874524,-0.991014,0.799140,0.000000
7,-6.589211,-2.999274,4.942743,-0.999998,0.834371,0.000000
8,7.940963,3.283282,19.364911,-0.999560,0.776134,0.000000
9,-7.256764,6.193384,3.146674,-1.000000,0.803780,0.000000
10,4.504539,-4.767329,1.559554,-1.000000,0.804394,0.000000
11,-4.593635,7.092889,8.487506,-0.987013,0.876401,0.000000
12,5.307996,7.606590,3.947926,-0.995174,0.771098,0.000000
13,7.973655,2.679251,6.824791,-0.999990,0.815851,0.000000
14,0.782710,-5.780170,18.237185,-0.999768,0.806171,0.000000
15,5.000881,3.987614,6.200717,-0.996885,0.776118,0.000000
16,-6.521340,2.873991,3.376228,-1.000000,0.803048,0.000000
17,-5.535979,6.787002,3.060702,-1.000000,0.799126,0.000000
18,5.185018,-6.401898,18.156346,-0.999998,0.814657,0.000000
19,-2.591972,-7.768762,0.012018,-0.950013,0.778640,0.000000
20,-0.849641,-7.063954,3.728006,-0.999995,0.845378,0.000000
21,-6.129665,5.087751,9.035354,-0.971467,0.796078,0.000000
22,-7.679395,-2.875181,6.889264,-0.998394,0.820588,0.000000
23,7.946744,5.933215,6.840665,-0.999809,0.822788,0.000000
24,3.726462,2.848326,6.125641,-0.983035,0.776569,0.000000
25,4.724464,7.454293,13.890561,-0.987357,0.849492,0.000000
26,-1.934011,4.512645,11.593976,-0.981552,0.795920,0.000000
27,-6.426108,-6.953728,5.308644,-0.978660,0.820385,0.000000
28,0.473871,7.379338,4.052093,-0.980196,0.763917,0.000000
29,6.674123,-3.334139,0.331749,-0.997331,0.787659,0.000000
30,7.168070,-3.831357,15.106573,-0.994803,0.821668,0.000000
31,3.033829,-5.367283,6.755131,-0.998825,0.830536,0.000000
32,0.794061,-5.722403,20.190660,-0.997697,0.749077,0.000000
33,2.895743,4.794991,6.733310,-0.983631,0.766729,0.000000
34,4.933938,-4.938073,1.592299,-1.000000,0.805482,0.000000
35,3.620856,-5.582754,8.686675,-0.999983,0.852703,0.000000
36,-6.131340,-7.705556,6.580532,-1.000000,0.841935,0.000000
37,-5.712216,-7.635716,8.171741,-0.996058,0.802873,0.000000
38,-6.713515,-3.977351,5.406028,-0.999987,0.833987,0.000000
39,4.697831,5.887151,5.563351,-0.999627,0.798102,0.000000
40,3.695977,-3.010728,1.870547,-0.999999,0.795560,0.000000
41,0.941173,6.472610,14.496378,-0.993327,0.843325,0.000000
42,1.587050,6.205382,3.861484,-0.984481,0.762887,0.000000
43,3.698929,-5.953114,20.431484,-0.997577,0.748459,0.000000
44,4.774817,-5.750703,9.401865,-0.999066,0.851513,0.000000
45,6.294938,7.619137,4.905305,-0.986447,0.768605,0.000000
46,-0.834618,-4.637396,5.743998,-0.999614,0.810779,0.000000
47,1.168059,4.877304,6.347679,-0.999884,0.804833,0.000000
48,-5.873166,-6.108338,5.501927,-0.999932,0.845048,0.000000
49,-3.290333,-7.378133,20.200131,-0.999945,0.769621,0.000000
50,3.086691,0.262499,19.098669,-0.973552,0.793353,0.000000
51,-4.868689,7.566211,2.882533,-1.000000,0.800490,0.000000
52,7.229312,-7.383590,4.141288,-0.957881,0.830241,0.000000
53,-2.070742,-5.673060,18.730935,-0.980529,0.732700,0.000000
54,5.857643,2.496290,4.949269,-0.989509,0.767582,0.000000
55,-7.911553,-1.950690,0.524432,-0.983879,0.793348,0.000000
56,0.610438,-3.034350,2.130575,-0.991034,0.802205,0.000000
57,-5.597114,5.128349,19.186651,-0.999665,0.823997,0.000000
58,-7.286924,1.328622,20.545796,-0.999233,0.738074,0.000000
59,0.675727,-7.561673,4.333721,-0.999975,0.841689,0.000000
60,-5.170470,7.815417,11.981627,-0.977960,0.800247,0.000000
61,-7.457537,-1.367175,4.897648,-0.999997,0.850400,0.000000
62,-5.469601,-3.103826,9.443811,-0.977229,0.801215,0.000000
63,2.892650,5.019466,6.952114,-0.982317,0.763382,0.000000
64,-7.180249,-0.457359,4.529025,-0.999990,0.846415,0.000000
65,-5.267801,-5.942342,14.599091,-0.969525,0.744187,0.000000
66,-7.833048,4.130250,9.969026,-0.967666,0.769234,0.000000
67,-6.249451,-7.512614,4.395489,-0.999895,0.828108,0.000000
68,-4.203068,-7.095775,4.429588,-0.999980,0.836388,0.000000
69,3.515620,-4.094704,7.240596,-0.999998,0.827124,0.000000
70,4.031031,-2.130417,13.235694,-0.950177,0.808516,0.000000
71,7.805331,-3.650484,13.077348,-0.999759,0.810067,0.000000
72,6.875864,7.320632,6.286761,-0.999782,0.803843,0.000000
73,4.044209,2.622261,5.586830,-0.980346,0.784670,0.000000
74,4.374120,-6.502912,9.410149,-0.999973,0.867336,0.000000
75,4.496010,-6.889723,10.999816,-0.953442,0.770773,0.000000
76,-7.026497,-2.764985,5.203572,-0.999998,0.844893,0.000000
77,-7.537398,-1.506128,10.138116,-0.975047,0.825356,0.000000
78,-2.816533,7.036969,1.441418,-0.976061,0.777770,0.000000
79,-7.033512,-7.252549,17.941727,-0.999258,0.795204,0.000000
80,-7.173823,4.874739,12.195284,-0.959869,0.786427,0.000000
81,3.494616,6.934928,5.576991,-0.999941,0.793275,0.000000
82,-2.317660,7.877123,5.646141,-0.999961,0.834034,0.000000
83,-6.665979,7.125632,20.827667,-0.999983,0.743410,0.000000
84,5.872860,-7.480759,16.295087,-0.979456,0.865844,0.000000
85,-5.273624,4.634412,1.228413,-0.998276,0.788012,0.000000
86,-5.073566,7.113745,5.815000,-0.999060,0.831753,0.000000
87,-1.708619,4.195235,5.636812,-0.999995,0.806772,0.000000
88,-3.703627,-3.189115,6.948382,-0.999208,0.830002,0.000000
89,-6.374605,5.069633,8.837847,-0.978572,0.785455,0.000000
90,-7.952390,5.746460,2.634365,-1.000000,0.807985,0.000000
91,1.711910,6.719795,3.850745,-0.990755,0.765786,0.000000
92,5.264482,-2.699890,15.447373,-0.992503,0.819808,0.000000
93,-3.316463,0.521120,20.752843,-0.981321,0.775930,0.000000
94,6.755922,-1.969743,2.004150,-0.976488,0.792219,0.000000
95,3.943720,-2.318479,9.053851,-0.999759,0.835591,0.000000
96,-2.916765,-6.191685,8.362443,-0.995319,0.805354,0.000000
97,7.324172,-6.549410,8.078889,-0.988466,0.786887,0.000000
98,-5.224433,-0.752890,19.085411,-0.998280,0.805406,0.000000
99,6.938261,6.150767,13.759042,-0.978685,0.844925,0.000000
100,-6.663064,-2.229977,20.550067,-0.981732,0.755178,0.000000
101,-7.821619,7.904088,1.192853,-0.999939,0.766789,0.000000
102,-7.879865,-4.881444,15.070071,-0.969882,0.768627,0.000000
103,6.459926,-3.654057,7.222751,-0.999966,0.827144,0.000000
104,1.569797,-1.775593,1.659045,-0.961551,0.794054,0.000000
105,-2.064706,-5.044019,18.200370,-0.982590,0.800327,0.000000
106,-6.440842,7.431781,17.665433,-0.999718,0.756307,0.000000
107,-6.652314,2.877292,2.730756,-1.000000,0.807312,0.000000
108,3.084672,-4.625764,7.030760,-0.999225,0.825519,0.000000
109,7.209445,2.804388,15.439186,-0.979409,0.852996,0.000000
