n_evals,cid
20,1
40,1
60,0.6674660733995442
80,0.59864487929804
100,0.5878967046286663
120,0.5870576345012795
140,0.4889757727991337
160,0.4717100391275568
180,0.47170777591991453
200,0.47154060898310024
220,0.30317372214254507
240,0.3006725274298311
260,0.29389935820703694
280,0.29389935820703694
300,0.2933107660391733
320,0.2898871875096881
340,0.2848119960078903
360,0.2845403187855446
380,0.28402488683656973
400,0.28402488683656973
420,0.2839237730828044
440,0.2839237730828044
460,0.2837183745357475
480,0.2837183745357475
500,0.2833674271902964
520,0.2833562138500774
540,0.28176209973559657
560,0.28176209973559657
580,0.27770765977637196
600,0.27734058980841864
620,0.27734058980841864
640,0.2670543049651411
660,0.2670543049651411
680,0.2670543049651411
700,0.26661929968931497
720,0.2664332291034145
740,0.2664332291034145
760,0.2664332291034145
780,0.2664332291034145
800,0.2662899099078459
820,0.2662899099078459
840,0.2662899099078459
860,0.2662899099078459
880,0.2662899099078459
900,0.2662899099078459
920,0.2659394561982864
940,0.26384504365140643
960,0.26384504365140643
980,0.263532369094805
1000,0.263532369094805
