RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.4718074134817056,0.0986424836924635,100.0,0.5789857903678435,0.1721598613189351,100.0,0.7099061470725235,0.1871679720957201
200.0,0.355716435133318,0.09008150368596995,200.0,0.47918654336640876,0.12012075840009734,200.0,0.5759125402429106,0.07854119558928727
300.0,0.31396262829658417,0.06726348151137268,300.0,0.4221115801873846,0.10539145592643147,300.0,0.5527535892146829,0.10251482350622936
400.0,0.27101007147027667,0.05213037199370543,400.0,0.382188604238332,0.08547706471050903,400.0,0.5509617109721865,0.10493632683304642
500.0,0.22464142377466806,0.029817974579738126,500.0,0.3499442748979983,0.06761754933234916,500.0,0.5487027117129876,0.1035960290477682
600.0,0.21709588298681778,0.025117018712754496,600.0,0.3413281638841388,0.06941928067398724,600.0,0.548319911298498,0.10366849416010339
700.0,0.20313721306151966,0.02442279051598047,700.0,0.3320777110464038,0.06883105465879773,700.0,0.5481782184139593,0.10377014586621962
800.0,0.19118875294581905,0.022328467511165014,800.0,0.3289376286603622,0.06972773625150745,800.0,0.5474714592255012,0.10449338329509289
900.0,0.18362186030070293,0.019476107112005488,900.0,0.32482528665069704,0.0706394482909802,900.0,0.5473820836917611,0.10459894318450792
1000.0,0.17660695668671053,0.018456626306747367,1000.0,0.3058601278282115,0.06177637826497718,1000.0,0.5473309712853489,0.10469514361415173
