n_evals,cid
40,0.4575334025847114
80,0.2428173653734216
120,0.19293780120979542
160,0.1906863366060689
200,0.18561102108353184
240,0.18451858625005121
280,0.1842541663399315
320,0.18407966676379664
360,0.18407850124472386
400,0.18303535967792195
440,0.18302384882524245
480,0.18126264020171573
520,0.1783980527235586
560,0.17664023310477037
600,0.17663705973659571
640,0.1763200118653762
680,0.1763200118653762
720,0.17629202294042995
760,0.1742207748878477
800,0.174201162785042
840,0.17315942865274564
880,0.17315942865274564
920,0.1730226144086897
960,0.17300335455935295
1000,0.17299185208795612
1040,0.17299185208795612
1080,0.17259368270016207
1120,0.1725882118687481
1160,0.1725882118687481
1200,0.1725882118687481
1240,0.1725882118687481
1280,0.1725882118687481
1320,0.1725882118687481
1360,0.1725882118687481
1400,0.17257646400196458
1440,0.17257646400196458
1480,0.17253727571494484
1520,0.1725356391886782
1560,0.1725356391886782
1600,0.17253558324804533
1640,0.1725060052926552
1680,0.17250599701707287
1720,0.17250599701707287
1760,0.17250599701707287
1800,0.17234588989910718
1840,0.17234588989910718
1880,0.17234588989910718
1920,0.17234588989910718
1960,0.17234588989910718
2000,0.17234588989910718
