n_evals,cid
20,0.5084084159885025
40,0.4514267520219089
60,0.4295943230123308
80,0.37026298729426127
100,0.3688669032137979
120,0.3673362644380813
140,0.36729507933705713
160,0.34289514984490255
180,0.34283902931829774
200,0.34270074342125056
220,0.3408865499560657
240,0.34074573408970305
260,0.33361393551419666
280,0.3334278633159702
300,0.3329718759606629
320,0.3321923763912192
340,0.33204104853589794
360,0.33061284396085694
380,0.3305598203128841
400,0.3305598203128841
420,0.32760456488028944
440,0.32365102128781836
460,0.32342075622546423
480,0.3222166068348759
500,0.32220464417243194
520,0.3220405159675579
540,0.3219961526522468
560,0.32199489488230437
580,0.3217266912365129
600,0.3217266912365129
620,0.3217266912365129
640,0.3216138481311162
660,0.3216138481311162
680,0.3216138481311162
700,0.3216138481311162
720,0.32161283076074376
740,0.32161283076074376
760,0.32161283076074376
780,0.32161283076074376
800,0.32161283076074376
820,0.32161283076074376
840,0.32161283076074376
860,0.32161283076074376
880,0.32161283076074376
900,0.32161283076074376
920,0.32161283076074376
940,0.3216077311320191
960,0.3216077311320191
980,0.3216077311320191
1000,0.3216064914994329
