Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
1,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
2,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
3,0.725087,1.669542,2.115536,-0.846051,-2.051217,-8.864714
4,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
5,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
6,0.725087,1.669542,2.115536,-0.846051,-2.051217,-8.864714
7,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
8,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
9,0.725087,1.669542,2.115536,-0.846051,-2.051217,-8.864714
10,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
11,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
12,0.808716,0.955388,0.349814,-0.803071,-2.214997,-8.909072
13,0.725087,1.669542,2.115536,-0.846051,-2.051217,-8.864714
14,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
15,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
16,0.808716,0.955388,0.349814,-0.803071,-2.214997,-8.909072
17,0.725087,1.669542,2.115536,-0.846051,-2.051217,-8.864714
18,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
19,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
20,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
21,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
22,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
23,0.808716,0.956600,0.349814,-0.812203,-2.214997,-10.858530
24,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
25,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
26,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
27,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
28,0.725087,1.669542,2.113589,-0.846051,-2.051217,-9.736817
29,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
30,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
31,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
32,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
33,0.725087,1.742014,2.113589,-0.983058,-2.051217,-9.927637
34,0.592729,1.387828,2.051539,-0.853229,-3.340652,-9.927637
35,0.422260,1.105596,2.629516,-0.861954,-2.523341,-9.927637
36,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
37,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
38,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
39,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
40,0.725087,1.742014,2.113589,-0.983058,-2.051217,-9.927637
41,0.592729,1.387828,2.051539,-0.853229,-3.340652,-9.927637
42,0.725087,1.757492,2.115536,-0.984580,-2.051217,-9.893952
43,0.730046,1.716299,2.064551,-0.967994,-2.058522,-9.893952
44,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
45,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
46,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
47,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
48,0.725087,1.742014,2.113589,-0.983058,-2.051217,-9.927637
49,0.592729,1.387828,2.051539,-0.853229,-3.340652,-9.927637
50,0.725087,1.757492,2.115536,-0.984580,-2.051217,-9.893952
51,0.730046,1.716299,2.064551,-0.967994,-2.058522,-9.893952
52,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
53,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
54,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
55,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
56,0.725087,1.742014,2.113589,-0.983058,-2.051217,-9.927637
57,0.592729,1.387828,2.051539,-0.853229,-3.340652,-9.927637
58,0.725087,1.757492,2.115536,-0.984580,-2.051217,-9.893952
59,0.730046,1.716299,2.064551,-0.967994,-2.058522,-9.893952
60,0.837022,0.975280,0.278193,-0.828493,-2.742598,-9.362928
61,0.725087,1.658236,2.115536,-0.806014,-2.051217,-11.023723
62,0.726017,1.650650,2.064551,-0.913120,-2.051384,-10.858530
63,0.422260,1.105275,2.629516,-0.864559,-2.523341,-10.858530
64,0.823349,0.956438,0.216503,-0.830987,-2.865807,-10.858530
65,0.725087,1.742014,2.113589,-0.983058,-2.051217,-9.927637
66,0.592729,1.387828,2.051539,-0.853229,-3.340652,-9.927637
67,0.725087,1.757492,2.115536,-0.984580,-2.051217,-9.893952
68,0.592729,1.363051,1.977307,-0.806146,-3.340652,-9.946108
