Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.368413,1.966180,0.784988,-0.000131,-1.308185,0
1,0.241960,1.127879,1.752970,-0.002075,-0.965742,0
2,0.268652,0.873020,0.281262,-0.004981,-1.012145,0
3,0.147654,0.595117,0.006401,-0.004163,-0.642430,0
4,0.108908,1.752742,2.628318,-0.000009,-0.693427,0
5,0.268386,0.744567,4.351188,-0.997326,-0.978042,0
6,0.703803,1.413532,2.646436,-0.000025,-2.023440,0
7,0.106831,1.574175,0.548830,-0.000001,-0.785759,0
8,0.906661,1.393031,3.638608,-0.000000,-2.409510,0
9,0.103758,1.250644,4.465868,-0.000320,-0.553962,0
10,0.755069,1.376168,1.094127,-0.516711,-1.158941,0
11,0.454679,0.609756,3.020225,-0.000000,-1.463171,0
12,0.491451,1.381696,1.456431,-0.360522,-1.568705,0
13,0.200167,0.887510,0.185113,-0.000393,-0.877980,0
14,0.322630,1.881846,0.296819,-0.000019,-1.228110,0
15,0.438351,0.899554,2.626820,-0.997174,-1.410474,0
16,0.581862,1.812782,2.777128,-0.333879,-2.102861,0
17,0.589412,1.120692,1.978009,-0.977318,-1.774724,0
18,0.655729,1.535561,0.386092,-0.108931,-1.938733,0
19,0.687118,1.682513,4.067754,-0.000000,-1.992851,0
20,0.118136,0.724264,0.035795,-0.000123,-0.644132,0
21,0.946360,1.246012,0.583490,-0.321552,-0.064497,0
22,0.263903,1.340858,4.793665,-0.447233,-0.948227,0
23,0.609894,0.624644,3.805042,-0.000000,-1.780119,0
24,0.791902,1.758686,4.654176,-0.000000,-2.048229,0
25,0.307920,1.876104,2.245264,-0.001252,-1.139441,0
26,0.115009,1.402868,2.855792,-0.000037,-0.658401,0
27,0.441376,1.395677,2.927359,-0.250001,-0.084746,0
28,0.602760,1.300874,0.684430,-0.150022,-0.182913,0
29,0.306300,1.823052,1.654797,-0.000421,-1.153057,0
30,0.799021,1.424015,1.135851,-0.298628,-0.060371,0
31,0.699806,1.141367,3.213960,-0.000000,-2.019023,0
32,0.698894,1.196907,2.719837,-0.000000,-2.008300,0
33,0.740269,0.645072,2.252157,-0.000000,-2.084102,0
34,0.909151,1.629747,0.384733,-0.044605,-0.914618,0
35,0.433725,1.511626,3.052833,-0.212823,-0.103592,0
36,0.834100,1.225256,2.755339,-0.000000,-2.387334,0
37,0.305400,1.933578,1.427856,-0.000164,-1.169344,0
38,0.160036,1.412290,2.002054,-0.000046,-0.820363,0
39,0.494246,1.648708,1.852605,-0.199064,-1.571105,0
40,0.746058,0.675978,4.743336,-0.000000,-1.979283,0
41,0.723713,0.955758,2.185661,-0.000000,-2.045015,0
42,0.610548,1.417410,1.460101,-0.134153,-0.059957,0
43,0.214126,1.822864,2.557677,-0.000150,-0.933910,0
44,0.485806,1.253846,4.531624,-0.000000,-1.523695,0
45,0.787338,1.902176,3.142859,-0.000000,-2.210762,0
46,0.523666,0.726298,4.734288,-0.000000,-1.532268,0
47,0.932101,1.955726,1.646922,-0.012385,-2.671196,0
48,0.677144,1.256339,3.394822,-0.000000,-1.982391,0
49,0.279025,0.774958,3.906108,-0.633566,-0.087617,0
50,0.686521,1.240400,3.400873,-0.000000,-1.995307,0
51,0.761966,0.802076,1.509949,-0.000000,-2.089815,0
52,0.833981,1.740461,1.464263,-0.270749,-0.280316,0
53,0.383459,0.719867,3.507038,-0.000651,-1.271850,0
54,0.844005,1.862463,0.287002,-0.234032,-0.513343,0
55,0.955372,0.720313,4.055399,-0.000000,-2.507753,0
56,0.958973,1.638981,2.053096,-0.000000,-2.703065,0
57,0.825562,1.073618,2.751846,-0.000000,-2.351415,0
58,0.620387,1.375617,0.254973,-0.142628,-1.869181,0
59,0.536970,1.604075,1.243856,-0.118966,-1.676859,0
60,0.569998,1.903310,2.851435,-0.234879,-0.847515,0
61,0.625602,0.557475,0.636668,-0.000007,-1.867648,0
62,0.883270,0.767041,1.972648,-0.000000,-2.408509,0
63,0.847527,1.295323,4.694340,-0.000000,-2.254112,0
64,0.834573,1.451406,3.216783,-0.000000,-2.373660,0
65,0.693745,1.577469,2.781495,-0.000126,-2.001532,0
66,0.834800,1.889103,1.715247,-0.802165,-2.312920,1
67,0.459123,1.048648,4.075155,-0.000002,-1.476913,0
68,0.514468,1.545616,1.068144,-0.054485,-1.612653,0
69,0.578852,0.826490,2.167041,-0.000110,-1.772687,0
70,0.813410,0.810754,4.373736,-0.000000,-2.135491,0
71,0.472213,1.428148,4.655156,-0.000001,-1.495753,0
72,0.674411,0.583899,4.556300,-0.000000,-1.864446,0
73,0.127157,1.516817,3.207826,-0.000064,-0.700761,0
74,0.752669,1.237326,4.258607,-0.000000,-1.986912,0
75,0.516893,1.872437,2.228761,-0.385128,-1.617591,0
76,0.264060,1.078287,3.292039,-0.152635,-0.973123,0
77,0.585862,0.964230,4.284518,-0.000000,-1.745115,0
78,0.391477,0.727974,4.414346,-0.000000,-1.271495,0
79,0.456363,1.528026,4.702614,-0.000020,-1.473091,0
80,0.203775,1.939878,4.899421,-0.005158,-0.856346,0
81,0.144107,1.694417,4.513144,-0.000453,-0.712379,0
82,0.203586,1.464132,1.609957,-0.000068,-0.920389,0
83,0.284567,0.932205,4.688418,-0.830759,-0.995094,0
84,0.584501,1.368058,0.645912,-0.291208,-1.780332,0
85,0.312314,0.770803,3.208580,-0.458922,-0.006461,0
86,0.736378,1.237002,3.616763,-0.000000,-2.052295,0
