Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.931900,1.907484,4.793673,-0.000000,-2.676326,0
1,0.942594,1.956552,2.843040,-0.000000,-2.567872,0
2,0.372561,0.758481,4.540347,-0.000000,-1.240076,0
3,0.232344,1.771659,1.007126,-0.000015,-1.015264,0
4,0.510589,1.290855,2.468948,-0.485396,-0.226179,0
5,0.883198,1.511868,0.732045,-0.321155,-1.243995,0
6,0.258541,1.210358,1.202711,-0.000735,-1.013240,0
7,0.956983,0.949458,3.023914,-0.000000,-2.512937,0
8,0.609390,0.757030,0.426639,-0.584462,-0.030022,0
9,0.356221,1.034280,1.886915,-0.363169,-0.314039,0
10,0.501557,1.837528,0.214113,-0.000519,-1.616228,0
11,0.799108,0.640311,2.484210,-0.000000,-2.125263,0
12,0.881723,0.504431,4.606703,-0.000000,-2.509344,0
13,0.254356,0.964453,3.187016,-0.268998,-0.936329,0
14,0.626173,1.132905,1.140175,-0.391566,-0.097304,0
15,0.850840,1.305045,3.581413,-0.000000,-2.276293,0
16,0.585538,1.948745,3.018790,-0.986882,-1.773169,0
17,0.789096,1.764870,1.885811,-0.842855,-2.136945,1
18,0.541303,0.936347,2.692569,-0.000200,-1.683529,0
19,0.439149,1.397231,4.590176,-0.000159,-1.409250,0
20,0.129549,0.931683,2.486860,-0.000561,-0.626744,0
21,0.124871,0.854980,2.756245,-0.000926,-0.623572,0
22,0.716099,1.228532,1.416160,-0.353836,-0.041493,0
23,0.225910,1.543131,0.027268,-0.000004,-1.031146,0
24,0.542378,1.717571,2.004607,-0.162682,-0.054986,0
25,0.227503,1.225966,0.375998,-0.000047,-0.991413,0
26,0.586256,1.471849,0.892517,-0.286735,-1.779999,0
27,0.355483,1.962738,4.926532,-0.378748,-0.033926,0
28,0.276580,1.675536,4.813403,-0.181975,-1.005391,0
29,0.672089,1.328548,4.023191,-0.000000,-1.970879,0
30,0.173984,1.704158,4.280932,-0.001126,-0.784341,0
31,0.148105,0.656456,3.977572,-0.005780,-0.650939,0
32,0.492552,0.563863,0.453119,-0.128287,-1.563848,0
33,0.422067,1.581242,1.918300,-0.045126,-1.387763,0
34,0.889328,1.978813,3.890679,-0.000000,-2.370888,0
35,0.704429,0.592411,4.059039,-0.000000,-1.920818,0
36,0.651745,1.062612,0.705443,-0.322779,-0.137566,0
37,0.116507,1.456208,4.128561,-0.000164,-0.630986,0
38,0.967085,1.681695,4.960735,-0.000000,-2.795196,0
39,0.896525,0.798276,1.237644,-0.000000,-2.501750,0
40,0.487180,1.367675,1.973160,-0.199094,-0.060092,0
41,0.756193,0.996722,2.528435,-0.000000,-2.079994,0
42,0.744579,1.418512,2.096850,-0.016346,-2.083100,0
43,0.968983,0.995284,2.706830,-0.000000,-2.554880,0
44,0.457781,0.525725,3.536979,-0.000000,-1.462726,0
45,0.557351,0.856742,3.441553,-0.000000,-1.710098,0
46,0.503937,1.490041,0.977080,-0.047412,-1.583030,0
47,0.123833,1.459287,4.797937,-0.000557,-0.624274,0
48,0.734523,1.175980,1.947979,-0.000898,-2.070794,0
49,0.862790,0.789474,2.156854,-0.000000,-2.481234,0
50,0.761180,0.656725,3.934869,-0.000000,-2.068699,0
51,0.262860,1.846067,3.582905,-0.005566,-1.006837,0
52,0.824644,0.893183,1.786150,-0.000000,-2.249534,0
53,0.420718,1.443148,0.051319,-0.000588,-1.413486,0
54,0.379612,1.839568,2.303340,-0.013644,-1.288382,0
55,0.183630,1.338823,0.709100,-0.000013,-0.913830,0
56,0.128384,1.752146,2.406639,-0.000011,-0.746806,0
57,0.661086,1.163948,0.123830,-0.128647,-0.043291,0
58,0.161694,1.391899,4.862591,-0.003803,-0.731743,0
59,0.929957,0.843289,3.974945,-0.000000,-2.447045,0
60,0.778936,1.808065,1.525269,-0.173237,-1.845267,0
61,0.480356,1.279445,2.330217,-0.267447,-0.913549,0
62,0.548517,1.873272,2.814448,-0.220802,-0.062718,0
63,0.397866,1.884555,0.864514,-0.000399,-1.387566,0
64,0.425427,1.596408,0.549343,-0.001106,-1.424612,0
65,0.788036,0.912237,4.054685,-0.000000,-2.077351,0
66,0.148370,1.154557,2.084167,-0.000145,-0.733324,0
