Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,3.439142,-6.821206,10.910839,-0.945082,0.777832,0.000000,1
1,-3.513545,2.407040,14.903693,-0.484990,0.789281,0.000000,0
2,-1.030901,-2.412787,0.150815,0.910196,0.795540,0.000000,0
3,7.660893,-5.647284,15.737312,0.209372,0.852198,0.000000,0
4,-5.246764,0.244266,8.359431,0.998851,0.838498,0.000000,0
5,2.437361,-0.746417,11.941184,0.986836,0.811808,0.000000,0
6,5.147298,5.141942,16.465907,0.332165,0.801405,0.000000,0
7,-1.796091,-1.652759,13.130249,0.201211,0.792134,0.000000,0
8,-0.849946,1.443321,4.536597,0.849679,0.813293,0.000000,0
9,6.107920,-2.944707,8.976444,-0.991088,0.864465,0.000000,1
10,1.497767,-6.309403,8.164886,-0.942143,0.777294,0.000000,1
11,7.867210,-7.826365,2.800729,0.949820,0.769185,0.000000,0
12,0.377623,-2.800866,7.010073,0.999577,0.826213,0.000000,0
13,-6.465568,-4.883307,19.800371,-0.534421,0.758756,0.000000,0
14,-0.423417,5.035138,15.802602,0.997583,0.764241,0.000000,0
15,6.492708,1.332863,2.689657,-0.005977,0.781489,0.000000,0
16,-4.495707,6.621024,16.789787,0.485814,0.865551,0.000000,0
17,-6.244369,-1.709838,3.429818,-0.995865,0.794791,0.000000,1
18,3.220437,-6.140473,9.905432,0.996976,0.802206,0.000000,0
19,-4.475658,2.265446,3.110592,-1.000000,0.802910,0.000000,1
20,3.055008,-3.587126,16.413074,0.982664,0.833582,0.000000,0
21,-1.513890,-1.513533,8.885946,0.941610,0.810350,0.000000,0
22,-3.401165,-5.056879,14.422043,-0.729806,0.753435,0.000000,1
23,1.511053,-5.647995,5.956986,-0.867942,0.804605,0.000000,1
24,-6.764924,6.182447,18.099456,-0.999914,0.776623,0.000000,1
25,-7.540071,-4.011281,17.079376,0.978540,0.816875,0.000000,0
26,-7.120154,3.769767,18.644901,-0.999999,0.831592,0.000000,1
27,-1.085071,-3.850104,11.698576,0.039364,0.791217,0.000000,0
28,-1.836283,3.127964,5.733465,-0.995099,0.812508,0.000000,1
29,7.882214,-0.438746,4.378826,-0.337188,0.796435,0.000000,0
30,2.420847,-1.276012,7.982202,0.995149,0.775490,0.000000,0
31,-2.913835,-6.963971,12.189658,-0.889526,0.766774,0.000000,1
32,2.349751,3.813405,19.313248,-0.161108,0.823719,0.000000,0
