n_evals,cid
20,0.5433424579053164
40,0.41631249255544583
60,0.39544311459336673
80,0.37882160509562485
100,0.3783311159521739
120,0.36630089853192327
140,0.3452099307720199
160,0.3448524693273424
180,0.31842303184963633
200,0.31607058217375994
220,0.3144516837764917
240,0.27635076503505746
260,0.27635076503505746
280,0.2715781820472118
300,0.26651531808519463
320,0.2663486103787179
340,0.2663486103787179
360,0.26629444106238653
380,0.263208401471883
400,0.263208401471883
420,0.26303226080282244
440,0.2600964826025754
460,0.2588684159894761
480,0.25676804385454216
500,0.2555848662258642
520,0.2555848662258642
540,0.2555069582750355
560,0.2555069582750355
580,0.2554168481547489
600,0.2536557061194605
620,0.2535509412581974
640,0.2532422610520442
660,0.25316607642116734
680,0.2529863128033512
700,0.25296121738822064
720,0.2528679406799314
740,0.2528437385542077
760,0.2528437385542077
780,0.25043253493766693
800,0.24964673778830465
820,0.24851128730247357
840,0.24849093353531232
860,0.242801223372165
880,0.24244075160951425
900,0.24202110389165135
920,0.21832061148994378
940,0.19965741146997468
960,0.19965741146997468
980,0.194093284444187
1000,0.194093284444187
