Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-6.805289,-1.996095,17.558200,-0.990503,0.659691,0.000000,1
1,-3.728480,7.577855,12.417355,-1.000000,0.784042,0.000000,1
2,-2.117073,-7.394445,18.649538,-0.992210,0.665111,0.000000,1
3,-0.647792,5.753101,8.218294,-0.999775,0.748986,0.000000,1
4,0.402822,7.599883,11.911245,-0.999999,0.775035,0.000000,1
5,2.242071,-5.645128,0.450762,-0.999987,0.761728,0.000000,1
6,2.404054,7.799922,8.930446,0.890910,0.650877,0.000000,0
7,3.437007,7.879269,1.295907,-0.999720,0.697424,0.000000,1
8,3.540059,5.630419,2.232437,-0.999342,0.683978,0.000000,1
9,3.839182,0.460131,2.684122,-0.999375,0.689596,0.000000,1
10,5.054834,4.606388,0.241132,-0.998919,0.681793,0.000000,1
