Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.427674,1.485158,3.832600,-0.990684,-1.381311,-9.478104
1,0.449545,1.069076,3.225053,-0.718523,-1.444207,-9.478104
2,0.604553,1.269733,1.605436,-0.797533,-3.351220,-9.520940
3,0.489185,0.663967,0.059960,-0.995916,-2.541162,-9.520940
4,0.427674,1.485158,3.832600,-0.990684,-1.381311,-9.478104
5,0.442777,1.165459,3.127833,-0.980014,-1.421552,-9.520940
6,0.397472,0.630841,1.216686,-0.983789,-1.310207,-9.520940
7,0.399048,0.611558,0.014364,-0.789454,-2.440447,-9.520940
8,0.427674,1.383079,3.838565,-0.980251,-1.381311,-9.520940
9,0.604553,0.672889,0.141255,-0.764158,-1.823483,-9.520940
10,0.449545,1.069076,3.225053,-0.718523,-1.444207,-9.478104
11,0.449545,1.068995,3.225875,-0.718005,-1.444207,-9.520940
12,0.604553,1.269733,1.605436,-0.797533,-3.351220,-9.520940
13,0.489185,0.663967,0.059960,-0.995916,-2.541162,-9.520940
14,0.427674,1.485158,3.832600,-0.990684,-1.381311,-9.478104
15,0.442777,1.165459,3.127833,-0.980014,-1.421552,-9.520940
16,0.397472,0.630841,1.216686,-0.983789,-1.310207,-9.520940
17,0.399048,0.611558,0.014364,-0.789454,-2.440447,-9.520940
18,0.427674,1.383079,3.838565,-0.980251,-1.381311,-9.520940
19,0.456595,0.875093,2.123062,-0.980156,-1.472459,-8.343948
20,0.449545,1.063804,2.985660,-0.993731,-1.444765,-8.343948
21,0.604553,0.672889,0.141255,-0.764158,-1.823483,-9.520940
22,0.399572,0.642761,0.457416,-0.770248,-2.386808,-8.343948
23,0.449021,1.056122,2.956350,-0.977941,-1.442844,-8.343948
24,0.427812,1.371274,3.838565,-0.983101,-1.381534,-8.343948
25,0.427674,1.477973,3.832600,-0.989954,-1.381311,-8.343948
26,0.449545,1.069076,3.225053,-0.718523,-1.444207,-9.478104
27,0.449545,1.068995,3.225875,-0.718005,-1.444207,-9.520940
28,0.397472,0.627560,1.216686,-0.984258,-1.310207,-8.343948
29,0.604553,1.269733,1.605436,-0.797533,-3.351220,-9.520940
30,0.489185,0.663967,0.059960,-0.995916,-2.541162,-9.520940
31,0.602251,1.245835,1.521106,-0.772922,-3.400246,-8.722645
32,0.449545,1.071647,2.954402,-0.996875,-1.444765,-8.722645
33,0.604553,1.268669,1.605436,-0.805835,-3.351220,-8.722645
34,0.427674,1.485158,3.832600,-0.990684,-1.381311,-9.478104
35,0.442777,1.165459,3.127833,-0.980014,-1.421552,-9.520940
36,0.397472,0.630841,1.216686,-0.983789,-1.310207,-9.520940
37,0.399048,0.611558,0.014364,-0.789454,-2.440447,-9.520940
38,0.427674,1.383079,3.838565,-0.980251,-1.381311,-9.520940
39,0.456595,0.875093,2.123062,-0.980156,-1.472459,-8.343948
40,0.448752,0.667533,0.503266,-0.959278,-2.435914,-8.722645
41,0.449545,1.063804,2.985660,-0.993731,-1.444765,-8.343948
42,0.442777,1.134934,3.127833,-0.983543,-1.421659,-8.722645
43,0.427674,1.485301,3.832600,-0.990698,-1.381311,-8.722645
44,0.399048,0.611423,0.014364,-0.792359,-2.440447,-8.722645
45,0.604553,0.672889,0.141255,-0.764158,-1.823483,-9.520940
46,0.449021,1.056122,3.099728,-0.949469,-1.442265,-8.722645
