RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.34056187862771775,0.0654613969351987,100.0,0.4833513277193483,0.10514647830652264,100.0,0.48374693996578844,0.08097530002787282
200.0,0.2852045792528318,0.04373200134828203,200.0,0.4047513569509446,0.06912358752314311,200.0,0.4466468824879666,0.09295395478935937
300.0,0.24386852777550955,0.03410074822441299,300.0,0.34775932147932875,0.04302046234879005,300.0,0.4412147101474546,0.09473557064298749
400.0,0.22679352121901478,0.024125212324747215,400.0,0.3349896544842509,0.04969651911110007,400.0,0.4400043608927319,0.09501452262680507
500.0,0.21230300550140924,0.020610936552996777,500.0,0.3229877287853904,0.04291185295992197,500.0,0.43727671566858384,0.09300634725644105
600.0,0.20111291857093222,0.014976144433033117,600.0,0.30642775834600217,0.04451886672911723,600.0,0.435753299103081,0.09183928969656521
700.0,0.1925732725603117,0.010577970879879476,700.0,0.3023537157238113,0.04620355585418239,700.0,0.435140571422298,0.09201902074485181
800.0,0.1876487628171203,0.010897367231465066,800.0,0.2985923094377502,0.04690323446287488,800.0,0.43488889901591954,0.09179177007541015
900.0,0.18318630251418436,0.010849060605852544,900.0,0.28458307618410317,0.034073987696177456,900.0,0.4347025466460102,0.09166724703161633
1000.0,0.17735815215610584,0.009070189909811337,1000.0,0.2821810536118918,0.03404944228886492,1000.0,0.434178630335383,0.09118320371267474
