RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.3790206858416302,0.07281071062566295,100.0,0.4808631634791728,0.12514562190838782,100.0,0.6042861416998123,0.19354841077270793
200.0,0.248755138862026,0.07324754813968684,200.0,0.3793267249035682,0.113392260179093,200.0,0.546268680997685,0.19698029815845136
300.0,0.17294835067279707,0.02776358581471985,300.0,0.32821983826144613,0.0960217193097097,300.0,0.5410579376577922,0.19807323319210657
400.0,0.1532362172435261,0.02637680895019003,400.0,0.28590412356816625,0.08528827997960789,400.0,0.5063102617440352,0.2140104533353439
500.0,0.13304246817271412,0.016071212149360695,500.0,0.2751294745118641,0.08755194833722875,500.0,0.4983964287507625,0.20504577794435663
600.0,0.12078361425188652,0.01717447982647931,600.0,0.2609486651239659,0.09395403110907241,600.0,0.46491892490637926,0.19024012288831174
700.0,0.11357136893062676,0.015990078178188833,700.0,0.2593808486624661,0.09391786394636646,700.0,0.463505097370805,0.1910967589837881
800.0,0.10655315095427562,0.012506292911239256,800.0,0.24454557217916734,0.1001423659884832,800.0,0.4632427833980473,0.19124828815045344
900.0,0.09940512657077741,0.011265602011551632,900.0,0.23587511394719868,0.10251194956274585,900.0,0.4610056968923664,0.1928571994271977
1000.0,0.09546629081091138,0.008915059132477225,1000.0,0.2305472979750915,0.10232119374412717,1000.0,0.46002303015947843,0.19323313399834852
