Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-2.997620,1.715503,15.093528,-0.792039,0.677009,0.000000
1,-2.823563,-4.672830,9.017576,-0.965269,0.781171,0.000000
2,0.775932,7.835269,2.046715,-0.973706,0.685303,0.000000
3,-7.053717,1.422626,13.999529,-0.919850,0.717977,0.000000
4,-6.614332,-7.185082,17.986832,-0.997963,0.744908,0.000000
5,-7.113038,2.147921,13.640089,-0.723214,0.719685,0.000000
6,7.728209,-6.905763,13.060834,-0.999582,0.712935,0.000000
7,-6.236118,-4.368261,3.393439,-0.977836,0.808346,0.000000
8,2.569153,-4.486566,19.885793,-0.828629,0.676012,0.000000
9,-7.724134,7.320170,2.778095,-0.981593,0.770080,0.000000
10,-7.573806,-6.383769,16.890493,-0.905787,0.750614,0.000000
11,-5.492463,5.669996,20.642369,-0.915999,0.660599,0.000000
12,6.578698,-6.541843,18.886514,-0.998331,0.750588,0.000000
13,6.023966,-1.240893,7.450041,-0.999524,0.769478,0.000000
14,6.453338,5.498908,3.315619,-0.909754,0.718595,0.000000
15,-7.707511,-3.889485,7.657792,-0.984918,0.794540,0.000000
16,-6.141108,-2.575840,18.874682,-0.848569,0.765425,0.000000
17,-3.087828,-4.446197,15.748003,-0.860863,0.695106,0.000000
18,4.582515,5.419669,3.525092,-0.992027,0.724012,0.000000
19,-7.851671,-4.605398,15.518008,-0.988875,0.697281,0.000000
20,4.725502,6.225213,3.663964,-0.998755,0.732922,0.000000
21,6.134104,-1.245856,6.626671,-0.999703,0.776471,0.000000
22,0.541378,6.858061,14.315274,-0.958829,0.806473,0.000000
23,-1.969369,6.008460,15.998809,-0.949377,0.804340,0.000000
24,-6.217693,1.313215,2.706037,-0.991724,0.772066,0.000000
25,-6.466151,-1.617175,8.109946,-0.889409,0.788729,0.000000
26,-4.651948,-5.553628,16.065187,-0.724798,0.704829,0.000000
27,-4.470144,-7.044384,9.085547,-0.986185,0.797919,0.000000
28,6.232395,6.308473,3.860851,-0.995141,0.703875,0.000000
29,2.503570,-7.116038,4.504930,-0.998836,0.789132,0.000000
30,5.991181,-6.279282,18.723284,-0.932844,0.747464,0.000000
31,2.202149,4.724511,3.567551,-0.936652,0.732819,0.000000
32,-5.717533,2.946781,18.774630,-0.995135,0.791798,0.000000
33,4.852457,-6.578216,13.088768,-0.940389,0.694721,0.000000
34,5.539389,6.191027,4.490989,-0.996578,0.719184,0.000000
35,0.322521,6.674806,3.616922,-0.998915,0.748642,0.000000
36,-6.049418,5.352868,19.012414,-0.989923,0.796241,0.000000
37,-5.937267,-5.960187,16.821621,-0.974183,0.715846,0.000000
38,5.261155,-5.274194,13.889855,-0.784149,0.690463,0.000000
39,-5.623597,-4.301749,8.394659,-0.965445,0.798529,0.000000
40,6.978509,1.286827,6.973303,-0.934270,0.776565,0.000000
41,-3.399161,-7.956445,1.610468,-0.999741,0.803635,0.000000
42,5.355569,6.884910,2.965885,-0.823302,0.705733,0.000000
43,-1.557818,-6.308143,19.810722,-0.999549,0.714038,0.000000
44,-6.689453,-6.082961,20.756589,-0.840273,0.748076,0.000000
45,-3.501065,7.178183,5.615505,-0.999997,0.787846,0.000000
46,6.626682,6.194903,1.688108,-0.904745,0.716340,0.000000
47,5.782903,-7.058256,20.276588,-0.982234,0.642039,0.000000
48,5.766818,-5.067413,18.044082,-0.706689,0.796985,0.000000
49,7.728889,-6.979549,13.443647,-0.999629,0.718013,0.000000
50,-4.975457,-3.111491,15.779509,-0.959078,0.661686,0.000000
