Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-5.049358,-0.812257,3.827804,-0.980160,0.818853,0.000000
1,-7.147231,-6.882453,4.355164,-0.998373,0.826850,0.000000
2,5.602678,-6.647175,14.323863,-0.998579,0.839242,0.000000
3,-7.770144,1.583023,4.373007,-0.974809,0.839990,0.000000
4,2.222401,-7.317288,4.842826,-0.979831,0.851087,0.000000
5,-3.268930,-3.184020,2.083055,-0.972664,0.822571,0.000000
6,-7.908256,1.285669,3.896931,-0.974647,0.832875,0.000000
7,-5.976006,0.311304,2.650884,-0.998659,0.834124,0.000000
8,4.535670,-5.051478,1.833115,-0.997512,0.807052,0.000000
9,-4.814546,-4.298872,4.459534,-0.997131,0.818919,0.000000
10,-4.299063,-5.896920,4.754383,-0.997831,0.825178,0.000000
11,6.819097,5.769892,12.845649,-0.975479,0.843602,0.000000
12,-3.818376,-7.612199,1.539717,-0.999426,0.849111,0.000000
13,7.562314,5.875093,12.434684,-0.988663,0.845135,0.000000
14,7.614593,2.623697,6.614626,-0.993649,0.782843,0.000000
15,-7.518249,-7.849847,17.519263,-0.999645,0.764973,0.000000
16,-3.628958,-5.081383,3.025452,-0.998233,0.843805,0.000000
17,-5.484537,-6.614011,18.570941,-0.991336,0.768180,0.000000
18,2.510171,-5.668148,4.742171,-0.984342,0.829412,0.000000
19,5.697446,6.977273,13.235568,-0.991453,0.851974,0.000000
20,-3.538802,-4.085245,1.654134,-0.977936,0.843819,0.000000
21,2.193921,7.707573,10.368191,-0.997702,0.841612,0.000000
22,-7.871424,-6.635435,18.199237,-0.999351,0.769810,0.000000
23,-4.668778,0.092727,3.167459,-0.996724,0.841655,0.000000
24,-6.945783,-7.129074,17.852866,-0.999880,0.778256,0.000000
25,-4.381199,4.550306,15.291444,-0.968385,0.826043,0.000000
26,7.050577,-3.762919,4.551685,-0.956303,0.823617,0.000000
27,-0.336760,-5.947773,1.874893,-0.999731,0.832641,0.000000
28,-7.565662,-3.874847,2.009984,-0.999877,0.840738,0.000000
29,-7.442866,7.919098,15.437867,-0.981097,0.845004,0.000000
30,-7.242800,4.367761,2.513381,-0.999965,0.833380,0.000000
31,-2.140207,-6.591591,2.610599,-0.981457,0.822028,0.000000
32,-5.865094,-4.938203,2.210907,-0.961572,0.844176,0.000000
33,-5.248425,-0.528626,3.073088,-0.999806,0.835029,0.000000
34,-5.643731,-6.827001,17.316318,-0.998507,0.728389,0.000000
35,5.592179,-6.878520,2.035607,-0.999996,0.813333,0.000000
36,-5.977529,-6.011783,17.582757,-0.999893,0.755510,0.000000
37,7.939323,-6.792504,14.473247,-0.984866,0.847872,0.000000
38,-5.752116,-5.206461,15.847645,-0.971493,0.734876,0.000000
39,3.792160,-7.140850,1.545720,-0.999915,0.835386,0.000000
40,2.032905,5.978863,10.029824,-0.986753,0.841360,0.000000
41,-6.533900,4.546739,15.236341,-0.992639,0.841821,0.000000
42,6.527919,-5.045055,13.889583,-0.980900,0.838700,0.000000
43,-7.053426,3.183334,3.460709,-0.999796,0.832730,0.000000
44,-6.109642,-6.237639,4.401313,-0.997523,0.826678,0.000000
45,-4.362048,-6.175632,5.255447,-0.997526,0.820470,0.000000
46,-5.344596,-2.098217,3.359733,-0.999574,0.839216,0.000000
47,-3.346490,-3.965182,3.499606,-0.988201,0.831487,0.000000
48,-5.947044,-0.427886,4.352315,-0.977497,0.821360,0.000000
49,-4.603170,-6.353391,4.753954,-0.996517,0.828369,0.000000
50,-6.589734,-7.257203,16.864132,-0.999793,0.728494,0.000000
51,-7.475807,3.598743,3.487938,-0.999894,0.833786,0.000000
52,4.051817,-7.157639,14.471729,-0.983929,0.828467,0.000000
53,1.735185,-6.201304,4.679264,-0.998096,0.829929,0.000000
54,-3.715867,-3.949981,2.464311,-0.980865,0.841944,0.000000
55,-7.836854,-6.266947,18.630583,-0.989672,0.787879,0.000000
56,-0.933980,-5.703783,17.987076,-0.982895,0.734043,0.000000
57,-5.754732,-3.840838,4.177580,-0.997836,0.807843,0.000000
58,-6.518307,-7.735574,4.677437,-0.997913,0.830629,0.000000
59,-7.631832,-5.093273,16.354049,-0.995487,0.729496,0.000000
60,2.525314,7.081714,5.685537,-0.995755,0.783660,0.000000
61,-1.569416,-5.589618,5.283265,-0.985633,0.829268,0.000000
62,-6.718161,3.150688,2.530105,-0.999774,0.831494,0.000000
63,-5.245627,-7.238418,16.347990,-0.966933,0.743664,0.000000
64,-7.807065,-0.148673,1.832735,-0.981346,0.815425,0.000000
65,-3.886376,6.283944,4.134360,-0.960906,0.830753,0.000000
66,7.072070,-7.355204,2.371938,-0.999987,0.803641,0.000000
67,-6.005061,-2.378367,4.484402,-0.998467,0.818627,0.000000
68,-4.669826,-2.709407,4.012638,-0.997621,0.819306,0.000000
69,-3.374365,-2.738105,5.020686,-0.987849,0.802175,0.000000
70,-6.431092,-1.485663,2.426834,-0.964958,0.818091,0.000000
71,-5.277163,-5.169539,4.237967,-0.992890,0.814648,0.000000
