n_evals,cid
40,0.5854703277145131
80,0.5854703277145131
120,0.5854703277145131
160,0.5854703277145131
200,0.5852025145455386
240,0.5838810728308481
280,0.5792554033468531
320,0.5773746623307672
360,0.5762553496593535
400,0.5752883046715156
440,0.5733475219413849
480,0.31193694757098
520,0.31193694757098
560,0.31138018632459846
600,0.310006815634962
640,0.3096014218715861
680,0.3096014218715861
720,0.2992620294820127
760,0.2992620294820127
800,0.29920760384026013
840,0.29692863432987454
880,0.2967697069860779
920,0.2967697069860779
960,0.29675089329257753
1000,0.27983897245140776
1040,0.27963435808091947
1080,0.27891597164189996
1120,0.27875729100839586
1160,0.2786609938135723
1200,0.2786583937665814
1240,0.2786298772859253
1280,0.2786298772859253
1320,0.2786298772859253
1360,0.2786298772859253
1400,0.2731420587942869
1440,0.273131084181232
1480,0.273131084181232
1520,0.2729786527275451
1560,0.23748895418882324
1600,0.23748895418882324
1640,0.23748895418882324
1680,0.2373385138289145
1720,0.23510374029392125
1760,0.23510374029392125
1800,0.23467411928717988
1840,0.2345245704105806
1880,0.23452453701737241
1920,0.23452453701737241
1960,0.23452205485362934
2000,0.23443085324850865
