RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.20207417669232886,0.019153386919715194,100.0,0.2499541211076232,0.021493204511560678,100.0,0.28913517845579795,0.04373244182309431
200.0,0.15372724784384437,0.00677029161526399,200.0,0.2261415965780879,0.01898248246014082,200.0,0.28019528114419723,0.03932333460201684
300.0,0.1335092287086798,0.005784857006069323,300.0,0.21517492709085642,0.0179950493302431,300.0,0.2781062615371258,0.038639785461280864
400.0,0.12274978713536981,0.006203411426092386,400.0,0.20853890389684757,0.02159748147934948,400.0,0.27703008313538385,0.037649398576066403
500.0,0.11508029532415387,0.00616306928091035,500.0,0.2014646107173938,0.021240084946985576,500.0,0.2753712565835185,0.037014904913827334
600.0,0.10813209696411989,0.005962189636160847,600.0,0.19910062445980894,0.02171949472646226,600.0,0.27512202514995276,0.037021507733203285
700.0,0.10296814703688935,0.006071281358417288,700.0,0.19553763973166483,0.02038254373830908,700.0,0.2748849990028951,0.03708552990223526
800.0,0.09886867797025209,0.005427241877546568,800.0,0.1916010998544612,0.022048249526509148,800.0,0.27439582884113767,0.037203521875680316
900.0,0.09566036570199828,0.005563005782686342,900.0,0.18818911011539902,0.0243355545177315,900.0,0.2742586509788342,0.03722798601399655
1000.0,0.0926060189541854,0.005103033568895052,1000.0,0.1866196449395515,0.025043101635433846,1000.0,0.27359085307031805,0.037290354165448875
