n_evals,cid
20,0.3847728621713123
40,0.35994957902373986
60,0.32766119215574796
80,0.2939044132950294
100,0.284639838583708
120,0.265585584236225
140,0.2638003101447269
160,0.2613467083470421
180,0.24887651520960327
200,0.23512433016174342
220,0.22225357705575402
240,0.2213258228261581
260,0.2213258228261581
280,0.2213258228261581
300,0.22065406890165387
320,0.22016310773340247
340,0.21990316677296914
360,0.21990316677296914
380,0.2186390366854253
400,0.21715656443501552
420,0.21712148931652844
440,0.21587955482718987
460,0.21587955482718987
480,0.21587955482718987
500,0.21426939728791877
520,0.21342299550123722
540,0.21290256220125192
560,0.2116143394071594
580,0.2111570657513074
600,0.2111570657513074
620,0.21049175734033518
640,0.18297070772720048
660,0.17566029127478783
680,0.159631987371329
700,0.15754923415936004
720,0.15748873659481843
740,0.1568924416372382
760,0.15549595312794384
780,0.15404385837771767
800,0.153342703053292
820,0.1470710958601916
840,0.1470710958601916
860,0.14598954806809616
880,0.1459025797283058
900,0.14529664069998055
920,0.14498387802941043
940,0.14456145233256426
960,0.14415879404771634
980,0.1439441676082746
1000,0.1439441676082746
