n_evals,cid
40,0.3151456584752606
80,0.3151456584752606
120,0.25510790608448236
160,0.25416941702227686
200,0.24428983070484397
240,0.24154776323199226
280,0.23308783680034825
320,0.2330744330850338
360,0.2330744330850338
400,0.23244500199096177
440,0.23239932630884258
480,0.232309420425302
520,0.2319976397514961
560,0.2319976069954059
600,0.2316242619924761
640,0.23158134422151688
680,0.23155576253558188
720,0.231291827015786
760,0.23126107671766966
800,0.23125310641371866
840,0.23125271267426895
880,0.23120144334966777
920,0.23116323391832602
960,0.23105175446834156
1000,0.23105175446834156
1040,0.23105013449753417
1080,0.23105013449753417
1120,0.23105013449753417
1160,0.23104881231933144
1200,0.23104881231933144
1240,0.23104881231933144
1280,0.2310245246510684
1320,0.23102014852375943
1360,0.23102014852375943
1400,0.23102014852375943
1440,0.23100528384413888
1480,0.23100479372631177
1520,0.23100479372631177
1560,0.23100479372631177
1600,0.23100479372631177
1640,0.2284142743354741
1680,0.22800838448398106
1720,0.22800787753428947
1760,0.22796413356266712
1800,0.22796413356266712
1840,0.22796406805025904
1880,0.22794110834375475
1920,0.22780746623127798
1960,0.2273927093119011
2000,0.22738316785842133
