Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.945474,-0.692211,25.802558,-0.997885,0.691559,0.000000,1
1,-7.938092,-2.536365,15.923093,0.867363,0.654279,0.000000,0
2,-7.923302,6.292255,14.043817,-0.999827,0.773023,0.000000,1
3,-7.591729,5.795989,14.367769,-0.999668,0.765548,0.000000,1
4,-6.729273,5.384091,28.979249,-0.989592,0.660621,0.000000,1
5,-5.801702,3.041355,28.704786,-0.980498,0.657708,0.000000,1
6,-5.738461,4.682137,13.978874,-0.998762,0.764441,0.000000,1
7,-5.064973,1.337196,28.790210,-0.907771,0.656263,0.000000,1
8,-3.275173,6.344764,13.989500,-0.999997,0.782179,0.000000,1
9,-1.070335,7.478247,13.763648,-0.999992,0.775462,0.000000,1
10,1.844363,3.755870,9.505354,0.999407,0.646245,0.000000,0
11,5.027704,-7.950971,14.754536,-0.998603,0.759065,0.000000,1
12,7.722186,-7.908400,7.005057,-0.999999,0.823580,0.000000,1
