n_evals,cid
20,0.3593762823660636
40,0.2786476531787308
60,0.2617309086552787
80,0.2544075343186757
100,0.23854091741878009
120,0.23779512626558735
140,0.23721928361980296
160,0.23495974686111207
180,0.22770894057962965
200,0.22739838635124812
220,0.2254189740214346
240,0.22506349477355797
260,0.22404761187454994
280,0.2236696882438891
300,0.22205707293688365
320,0.22201754646990124
340,0.2220110212279389
360,0.22186996604780237
380,0.22183036210989004
400,0.2218076088329424
420,0.22157635842378706
440,0.22154942557986126
460,0.2215106938421661
480,0.22148477489528465
500,0.2214500890490944
520,0.2210782710069677
540,0.2210212101287293
560,0.220966361725842
580,0.2209647379059949
600,0.2209634551004672
620,0.2209634551004672
640,0.2208828414840389
660,0.22088195786420894
680,0.22088195786420894
700,0.22088195786420894
720,0.22078364392064606
740,0.22076752745346315
760,0.22076752745346315
780,0.22076716715704137
800,0.22075527734352288
820,0.22072401077973128
840,0.2207218925484477
860,0.2207218925484477
880,0.2207218925484477
900,0.22072162706739795
920,0.22072162706739795
940,0.22072162706739795
960,0.22072162706739795
980,0.22072162706739795
1000,0.22072162706739795
