Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.742931,1.450101,0.400347,-0.104495,-0.065337,0
1,0.761513,1.603926,4.183837,-0.000000,-2.042692,0
2,0.396717,1.704996,3.384766,-0.240558,-0.017178,0
3,0.909069,1.339755,3.211625,-0.000000,-2.474714,0
4,0.291877,0.668032,4.211456,-0.066552,-1.017321,0
5,0.423584,1.243339,0.198025,-0.004432,-1.407651,0
6,0.775202,1.444833,2.175855,-0.000264,-2.103237,0
7,0.244308,0.575758,2.913192,-0.486941,-0.265150,0
8,0.744882,0.792146,2.632219,-0.000000,-2.087204,0
9,0.752334,1.253017,2.495068,-0.000000,-2.080957,0
10,0.744044,1.366084,3.785132,-0.000000,-2.051749,0
11,0.797848,1.645988,0.159136,-0.191910,-0.158952,0
12,0.302457,0.809471,0.941932,-0.211594,-1.073042,0
13,0.213257,0.734137,1.039165,-0.023820,-0.843399,0
14,0.164633,1.766229,0.862853,-0.000002,-0.912454,0
15,0.820342,1.471231,4.830591,-0.000000,-2.150114,0
16,0.912418,1.497062,3.130258,-0.000000,-2.485755,0
17,0.346034,1.373695,1.204012,-0.003499,-1.217603,0
18,0.711655,0.523728,0.826697,-0.000000,-2.048251,0
19,0.949165,0.585821,3.178287,-0.000000,-2.497718,0
20,0.620202,1.920972,1.418009,-0.248357,-1.865617,0
21,0.723288,1.431820,3.602001,-0.000000,-2.065313,0
22,0.780389,1.853720,0.819652,-0.096685,-0.147879,0
23,0.691724,1.336770,3.230192,-0.000000,-2.005805,0
24,0.530393,1.340825,0.668727,-0.117534,-1.663238,0
25,0.989402,1.607370,0.584966,-0.289698,-1.056747,0
26,0.707043,0.555888,2.853114,-0.000000,-2.028015,0
27,0.654380,1.100929,0.558301,-0.490551,-1.553300,0
28,0.653022,1.463288,2.057189,-0.354571,-0.093295,0
29,0.810123,1.171727,4.095250,-0.000000,-2.122139,0
30,0.474298,1.691618,2.629218,-0.209009,-0.068370,0
31,0.892047,1.021318,2.162200,-0.000000,-2.435420,0
32,0.580213,1.040698,3.790210,-0.000000,-1.777014,0
33,0.914359,0.792699,1.233336,-0.000000,-2.562505,0
34,0.336218,1.234182,4.609392,-0.566657,-0.007670,0
35,0.396978,0.515601,4.625972,-0.000000,-1.272955,0
36,0.931708,0.552897,1.333209,-0.000000,-2.669412,0
37,0.336151,1.849933,3.655343,-0.086433,-1.173259,0
38,0.660936,0.889541,1.344308,-0.032705,-1.937188,0
39,0.379061,1.918052,3.901726,-0.269980,-0.020192,0
40,0.826247,0.684474,0.182660,-0.000021,-2.279085,0
41,0.201342,0.736742,4.056849,-0.072785,-0.809357,0
42,0.127281,0.582113,1.397999,-0.001967,-0.623869,0
43,0.856553,1.871084,2.217663,-0.000009,-2.358259,0
44,0.105565,0.694181,4.332510,-0.000661,-0.539172,0
45,0.433753,1.057209,2.100180,-0.563981,-2.738752,0
46,0.175381,1.535557,4.623592,-0.002984,-0.770017,0
47,0.828533,1.053315,1.396537,-0.000028,-2.274504,0
48,0.981982,1.672383,3.069912,-0.000000,-2.599109,0
49,0.496241,0.806175,2.671272,-0.000247,-1.574166,0
50,0.401842,1.238717,2.910877,-0.239567,-0.202578,0
51,0.229568,1.924439,1.524017,-0.000026,-1.000897,0
52,0.241172,1.524698,2.190019,-0.000498,-0.995222,0
53,0.116715,1.127715,1.070295,-0.000012,-0.716508,0
54,0.165185,1.552145,2.247310,-0.000048,-0.832834,0
55,0.403166,1.668439,4.115507,-0.361252,-0.264012,0
56,0.569651,0.640481,4.876558,-0.000000,-1.616508,0
57,0.126849,1.726101,1.938509,-0.000006,-0.762968,0
58,0.473666,1.271356,3.524150,-0.350518,-1.511496,0
59,0.915595,1.146237,1.263413,-0.000003,-2.612788,0
60,0.139913,1.403007,0.629467,-0.000003,-0.840707,0
61,0.774551,0.916173,2.514819,-0.000000,-2.150982,0
62,0.891017,0.968258,2.072554,-0.000000,-2.433174,0
63,0.117048,1.179965,2.275808,-0.000045,-0.660625,0
64,0.534290,0.660212,2.559591,-0.000000,-1.657719,0
65,0.582639,1.294734,2.348192,-0.993809,-1.772449,1
66,0.199621,1.017228,4.075799,-0.054333,-0.809374,0
67,0.555507,1.307131,1.251372,-0.153902,-0.081800,0
68,0.821361,1.144055,4.261325,-0.000000,-2.160116,0
69,0.468649,1.616417,0.021505,-0.000480,-1.533545,0
70,0.511426,1.605794,4.860851,-0.000000,-1.578767,0
71,0.388235,0.968061,4.695503,-0.000023,-1.266310,0
72,0.487230,1.435022,2.775022,-0.322325,-1.425464,0
73,0.789067,0.631303,1.674004,-0.000000,-2.133011,0
74,0.679693,0.617893,4.617896,-0.000000,-1.868159,0
75,0.253746,1.505678,4.568586,-0.086514,-0.957715,0
76,0.215231,1.703734,0.336223,-0.000003,-1.013435,0
77,0.332368,1.863813,1.859251,-0.001043,-1.196235,0
78,0.207781,1.272667,3.312975,-0.004233,-0.866179,0
79,0.224768,0.934436,0.295273,-0.000616,-0.926980,0
80,0.846852,1.039986,4.992863,-0.000000,-2.392545,0
81,0.811878,1.885079,3.642494,-0.000000,-2.227827,0
82,0.233290,1.407183,1.455897,-0.000162,-0.992611,0
83,0.272735,0.619393,0.212443,-0.429193,-0.299087,0
84,0.384233,1.395408,2.394641,-0.172388,-1.289793,0
85,0.355656,1.781564,3.306781,-0.102322,-1.219884,0
86,0.794842,0.512916,0.879057,-0.000000,-2.154449,0
87,0.760458,1.479871,1.170036,-0.374306,-3.485442,0
88,0.402561,0.713341,3.933593,-0.000000,-1.304228,0
89,0.608884,1.166325,2.610001,-0.003776,-1.836727,0
90,0.467422,1.376245,2.240669,-0.211604,-0.199897,0
91,0.930642,1.939455,1.718220,-0.001541,-2.665970,0
92,0.811712,1.276182,0.144744,-0.178733,-3.931510,0
93,0.530531,0.583062,3.935077,-0.000000,-1.631944,0
94,0.352710,1.417239,0.054275,-0.000174,-1.287581,0
95,0.850555,0.849460,2.711071,-0.000000,-2.435537,0
96,0.967012,1.782400,0.060242,-0.026610,-0.090795,0
97,0.992626,0.934524,2.672728,-0.000000,-2.632945,0
98,0.713369,1.190878,1.287115,-0.335703,-0.043593,0
99,0.854071,1.478803,4.052973,-0.000000,-2.277994,0
100,0.805478,1.822866,2.415431,-0.000017,-2.180219,0
101,0.654394,1.383603,0.956945,-0.127674,-0.015101,0
102,0.661928,1.544672,0.556344,-0.222595,-1.941342,0
103,0.189640,1.360208,3.459517,-0.001842,-0.821552,0
104,0.791360,1.638210,0.288708,-0.091074,-0.039757,0
105,0.941052,1.148273,4.658601,-0.000000,-2.707925,0
106,0.549201,1.719970,0.277835,-0.002585,-1.711081,0
107,0.176639,0.751535,2.005567,-0.013954,-0.752088,0
108,0.862778,1.864529,3.637974,-0.000000,-2.327499,0
109,0.595870,1.064665,0.704663,-0.452386,-3.426950,0
110,0.782318,1.541978,2.563881,-0.000000,-2.141985,0
111,0.788036,1.761585,3.261973,-0.000000,-2.192088,0
112,0.109971,0.691397,4.340604,-0.000824,-0.551254,0
113,0.287777,1.045327,0.293917,-0.001174,-1.077739,0
114,0.492576,1.299442,1.971815,-0.197508,-0.033279,0
