n_evals,cid
20,1
40,0.7033153766237562
60,0.42003544765545286
80,0.41808168548792857
100,0.41133142622665747
120,0.36160817432273334
140,0.32082317319422093
160,0.31749757482142504
180,0.31749757482142504
200,0.30814533209679346
220,0.30706069081738196
240,0.3065285742436471
260,0.3065285742436471
280,0.3000012620841947
300,0.2976752866762967
320,0.2976752866762967
340,0.2976752866762967
360,0.2976752866762967
380,0.2976516695681612
400,0.2976516695681612
420,0.2976516695681612
440,0.2976516695681612
460,0.2976516695681612
480,0.2976516695681612
500,0.2976516695681612
520,0.2973796723262852
540,0.2973796723262852
560,0.29737906333046893
580,0.29737906333046893
600,0.29696607105038325
620,0.29696607105038325
640,0.295880616366675
660,0.295880616366675
680,0.2942130682596726
700,0.2942130682596726
720,0.29387709792713124
740,0.29387709792713124
760,0.29179043227563434
780,0.29179043227563434
800,0.29179043227563434
820,0.29179043227563434
840,0.2901778525920333
860,0.2901778525920333
880,0.28965749514181727
900,0.28965749514181727
920,0.28965749514181727
940,0.28965749514181727
960,0.28965749514181727
980,0.28965749514181727
1000,0.2894996504468453
