n_evals,cid
20,1
40,1
60,1
80,0.9597251852565554
100,0.8011541890855347
120,0.7982941733754407
140,0.7816751722249063
160,0.7762129845477796
180,0.7762129845477796
200,0.7762129845477796
220,0.7762129845477796
240,0.7762129845477796
260,0.7762129845477796
280,0.7762129845477796
300,0.7762129845477796
320,0.7762129845477796
340,0.7762129845477796
360,0.5615935540425003
380,0.5615935540425003
400,0.5428864989419065
420,0.47793481840729074
440,0.47793481840729074
460,0.45719064405217136
480,0.45708457251148077
500,0.45660835303639286
520,0.4566077496310633
540,0.4566077496310633
560,0.4566077496310633
580,0.4566077496310633
600,0.4566077496310633
620,0.4451908124887974
640,0.4451219427188524
660,0.4451219427188524
680,0.4451219427188524
700,0.4451219427188524
720,0.4451219427188524
740,0.4451160709518113
760,0.4451160709518113
780,0.4451160709518113
800,0.4451160709518113
820,0.4451160709518113
840,0.4451160709518113
860,0.4430004597304072
880,0.4430004597304072
900,0.4430004597304072
920,0.4430004597304072
940,0.4430004597304072
960,0.4430004597304072
980,0.4430004597304072
1000,0.4428205726250694
