n_evals,cid
20,1
40,1
60,1
80,1
100,1
120,1
140,1
160,1
180,1
200,1
220,1
240,0.7220990892660869
260,0.7118323924542139
280,0.7112374315404137
300,0.7003239041528545
320,0.6996778258466523
340,0.6989995923000303
360,0.6819837044580388
380,0.6819837044580388
400,0.6455210754881026
420,0.6455165580997969
440,0.6453317211067725
460,0.645128376318776
480,0.6450688005434679
500,0.44552029767234685
520,0.44551287035166043
540,0.44551287035166043
560,0.44551287035166043
580,0.44551287035166043
600,0.44551287035166043
620,0.445456559952541
640,0.445456559952541
660,0.445456559952541
680,0.445456559952541
700,0.44542471863947247
720,0.44542471863947247
740,0.44542471863947247
760,0.44542471863947247
780,0.44542471863947247
800,0.44542471863947247
820,0.44542471863947247
840,0.4402145816953073
860,0.4402145816953073
880,0.4402145816953073
900,0.4402145816953073
920,0.4393442062023621
940,0.4393442062023621
960,0.43884673050161926
980,0.43884673050161926
1000,0.43884673050161926
