Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.390921,-7.299069,15.651275,-0.783951,0.717673,0.000000
1,5.516591,-6.201778,7.114858,-0.839297,0.806441,0.000000
2,7.116707,-6.740587,25.345250,-0.945762,0.731869,0.000000
3,2.356497,2.827490,2.124493,-0.816420,0.668312,0.000000
4,-7.214339,-3.632209,16.804332,-0.776006,0.736691,0.000000
5,-4.043717,-6.622876,26.414944,-0.783536,0.688374,0.000000
6,-2.358476,7.301851,3.627758,-0.982363,0.732341,0.000000
7,-7.389419,1.075671,26.333400,-0.989652,0.700426,0.000000
8,7.875829,1.575275,14.991221,-0.997321,0.776273,0.000000
9,7.601136,-1.981207,13.259073,-0.873441,0.742273,0.000000
10,-6.924705,4.243406,3.403891,-0.987695,0.768295,0.000000
11,-4.614867,-5.405218,5.458853,-0.709648,0.782520,0.000000
12,-7.409075,1.691255,26.577359,-0.988018,0.711779,0.000000
13,-7.140557,-6.145531,17.174418,-0.883284,0.724314,0.000000
14,7.891611,4.503804,4.854054,-0.964972,0.716810,0.000000
15,4.838740,-6.879824,14.800556,-0.998606,0.766425,0.000000
16,-7.279520,4.044627,13.659129,-0.968730,0.744910,0.000000
17,-6.231190,-6.145665,2.613577,-0.993534,0.807655,0.000000
18,5.211389,0.362075,2.841842,-0.857825,0.667275,0.000000
19,-6.111797,-7.247716,4.126654,-0.985711,0.795464,0.000000
20,-6.248356,-7.490826,5.070496,-0.999569,0.810618,0.000000
21,4.728148,-7.794309,25.951871,-0.999531,0.716230,0.000000
22,-4.678568,5.389005,14.374179,-0.999838,0.773736,0.000000
23,6.208389,5.122407,16.618116,-0.998485,0.804070,0.000000
24,3.121022,3.710125,2.096569,-0.727159,0.662451,0.000000
25,5.729781,-4.534855,15.223105,-0.999960,0.773313,0.000000
26,-7.977091,-6.286525,15.840450,-0.922935,0.700408,0.000000
27,-6.146836,-0.877695,14.313596,-0.707168,0.733954,0.000000
28,-3.475970,7.544742,6.275137,-0.999453,0.822760,0.000000
29,7.800279,-5.881304,25.345201,-0.972875,0.739538,0.000000
30,-5.173987,-3.120262,14.559837,-0.701718,0.727146,0.000000
31,5.435962,4.674211,2.965072,-0.830572,0.686830,0.000000
32,-4.949071,-2.902810,13.570787,-0.799418,0.718849,0.000000
33,6.299416,4.323963,17.155807,-0.998543,0.799216,0.000000
34,-7.614676,-3.429031,14.507957,-0.905450,0.739709,0.000000
35,-7.874854,-4.469728,27.064477,-0.957865,0.706952,0.000000
36,-5.765368,-3.651087,9.622207,-0.704965,0.805235,0.000000
37,4.035414,6.008356,16.129904,-0.998133,0.792072,0.000000
38,6.967951,5.987225,2.091459,-0.769953,0.698702,0.000000
39,-5.027729,-7.631196,3.116939,-0.967129,0.794658,0.000000
40,5.268791,0.915684,2.922720,-0.934147,0.666734,0.000000
41,-7.808301,7.819999,13.929074,-0.999966,0.776018,0.000000
42,7.128216,-2.521431,13.307790,-0.836289,0.738868,0.000000
43,-6.719380,-1.373079,3.917761,-0.975868,0.788167,0.000000
44,-1.372037,-2.523946,13.950039,-0.711058,0.720209,0.000000
45,-5.997156,-0.659323,16.819063,-0.886076,0.732433,0.000000
46,3.016286,2.587809,2.437695,-0.740638,0.664362,0.000000
47,-2.485107,-5.139675,14.571825,-0.764854,0.710405,0.000000
48,-0.505341,-5.406919,4.848215,-0.710216,0.784242,0.000000
49,4.810215,1.568414,16.698385,-0.902548,0.780029,0.000000
50,-3.403636,-5.161315,15.815407,-0.827612,0.699288,0.000000
51,7.799842,-4.657203,7.225343,-0.999935,0.838387,0.000000
52,-6.769803,-7.369146,14.088638,-0.845921,0.730503,0.000000
53,-7.772479,-5.939726,2.961361,-0.999824,0.821770,0.000000
54,-7.831237,1.759504,26.018929,-0.983363,0.704852,0.000000
55,7.216289,5.896700,17.049229,-0.998979,0.810335,0.000000
56,-3.473726,6.423615,13.646496,-0.999997,0.777137,0.000000
57,5.302794,-1.558350,5.360273,-0.938136,0.753486,0.000000
58,3.647948,5.365465,16.367183,-0.988587,0.798360,0.000000
59,-0.656713,7.548617,14.120054,-0.999994,0.790254,0.000000
60,-6.825768,-6.730455,2.823061,-0.999791,0.824068,0.000000
61,4.383464,-6.808519,5.144847,-0.968350,0.789550,0.000000
62,-4.567256,-5.413392,17.163214,-0.712967,0.687690,0.000000
63,-7.317294,-3.631805,17.494018,-0.785166,0.731797,0.000000
64,-5.404810,-7.610202,4.053604,-0.849244,0.784786,0.000000
65,-6.295265,4.062518,2.751829,-0.733117,0.781576,0.000000
66,-4.890076,-3.115431,14.102098,-0.729677,0.714939,0.000000
67,-4.944012,-7.183758,28.355819,-0.917239,0.716420,0.000000
68,4.775217,0.478161,3.131348,-0.836446,0.661648,0.000000
69,6.247266,4.845418,2.749478,-0.884082,0.681771,0.000000
70,6.287810,6.952757,3.577290,-0.957283,0.714541,0.000000
71,-6.167965,5.654914,3.760910,-0.998192,0.786936,0.000000
72,-5.840311,-2.841771,4.120635,-0.979456,0.790374,0.000000
73,4.367035,-3.634817,14.833509,-0.992810,0.757611,0.000000
74,-6.388538,-4.437687,17.454329,-0.860840,0.718388,0.000000
75,6.998185,-0.131349,5.265302,-0.876530,0.737811,0.000000
76,4.042161,-5.147352,14.993650,-0.990022,0.764222,0.000000
77,7.438954,3.438318,3.412215,-0.728684,0.686429,0.000000
78,-7.579013,2.145494,3.889217,-0.909380,0.783184,0.000000
79,-7.703708,3.522766,2.900524,-0.999522,0.786835,0.000000
80,-6.407907,7.940415,5.960420,-0.999998,0.825889,0.000000
81,-2.418652,6.984155,4.098390,-0.984475,0.744869,0.000000
