Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.506742,0.824284,1.417223,-0.982874,-2.568643,1
1,0.983864,1.456771,0.168131,-0.568825,-4.927705,0
2,0.417381,0.679690,1.111423,-0.995628,-2.405199,1
3,0.592616,1.112866,1.064622,-0.744114,-3.430219,1
4,0.497256,0.807206,1.333346,-0.988955,-2.537714,1
5,0.999579,1.464593,0.104933,-0.479947,-5.004191,0
6,0.592802,1.134262,1.137866,-0.690118,-3.431120,0
7,0.506722,0.824284,1.417223,-0.982825,-2.568646,1
8,0.529694,0.822581,1.138544,-0.977901,-2.640550,1
9,0.983864,1.456771,0.165122,-0.568825,-4.927705,0
10,0.595144,1.132818,1.152616,-0.774049,-3.387917,1
11,0.540745,0.821767,1.138544,-0.979515,-2.582685,1
12,0.592690,1.114364,1.064622,-0.728071,-3.430973,1
13,0.996980,1.464927,0.132718,-0.561883,-4.997069,0
14,0.506742,0.824284,1.413179,-0.982874,-2.568643,1
15,0.369166,0.596893,1.209140,-0.998440,-1.241652,1
16,0.592627,1.112866,1.065296,-0.744114,-3.430219,1
17,0.408848,0.679690,1.138544,-0.997905,-2.399545,1
18,0.523390,0.796296,1.061741,-0.971569,-2.654316,1
19,0.408848,0.679690,1.136983,-0.997905,-2.399545,1
20,0.592616,1.112866,1.066183,-0.744114,-3.430219,1
21,0.997684,1.468336,0.130710,-0.535976,-4.999100,0
22,0.999656,1.464593,0.080186,-0.410293,-5.004191,0
23,0.369166,0.597108,1.207478,-0.998381,-1.241652,1
24,0.592717,1.118102,1.065296,-0.683378,-3.430990,0
25,0.982611,1.456771,0.167659,-0.556261,-4.925697,0
26,0.521425,0.796296,1.064622,-0.970050,-2.651946,1
27,0.591838,1.124568,1.138544,-0.759231,-3.387117,1
28,0.405364,0.679690,1.111423,-0.997365,-2.388402,1
29,0.999481,1.464593,0.104933,-0.479428,-5.003755,0
30,0.997659,1.468485,0.130568,-0.534277,-4.999100,0
31,0.594467,1.134262,1.137866,-0.721098,-3.429622,1
32,0.498372,0.796601,1.337777,-0.980944,-2.546660,1
33,0.996637,1.467083,0.132057,-0.540019,-4.995569,0
34,0.596050,1.118214,1.064622,-0.742954,-3.427676,1
35,0.529675,0.822581,1.138544,-0.977626,-2.640550,1
36,0.417985,0.679690,1.138544,-0.985488,-2.411656,1
37,0.595144,1.130857,1.138544,-0.746355,-3.387917,1
38,0.594958,1.112866,1.065300,-0.756384,-3.387686,1
39,0.417381,0.680041,1.138544,-0.994456,-2.405199,1
