Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.356646,1.166067,4.321783,-0.992975,-1.201957,1
1,0.495993,0.824284,1.417223,-0.938076,-2.602057,1
2,0.333238,1.166067,4.347474,-0.992626,-1.653948,1
3,0.435790,0.748707,1.398762,-0.954026,-2.386300,1
4,0.526702,0.824284,1.417223,-0.981324,-2.344764,1
5,0.985982,1.464927,0.158638,-0.501148,-4.950618,0
6,0.356646,1.166361,4.347474,-0.992738,-1.201957,1
7,0.333238,1.168197,4.347474,-0.988443,-1.653948,1
8,0.432920,0.658325,0.412717,-0.939757,-2.356750,1
9,0.388805,0.591451,0.269553,-0.980134,-2.295356,1
10,0.952962,1.797335,0.807220,-0.173180,-4.138330,0
11,0.987196,1.360656,0.783839,-0.197117,-2.874839,0
12,0.995190,1.465257,0.158638,-0.372702,-2.807299,0
13,0.996689,1.529467,0.158638,-0.172040,-4.831595,0
14,0.390259,0.637492,0.341573,-0.497600,-2.411648,0
15,0.356646,1.166075,4.347474,-0.992730,-1.201957,1
16,0.417381,0.660845,1.417389,-0.981686,-1.375015,1
17,0.389435,0.641552,1.504309,-0.986498,-1.278618,1
18,0.389435,0.641552,0.445999,-0.534288,-2.352218,0
19,0.407977,0.820086,2.342341,-0.928849,-2.266043,1
20,0.418086,0.689150,1.419437,-0.979633,-2.150623,1
21,0.596105,1.132819,0.917905,-0.267163,-2.751592,0
22,0.996689,1.465257,0.158638,-0.337787,-2.479796,0
23,0.993730,1.529137,0.158638,-0.154023,-4.748972,0
24,0.356646,1.166067,4.347474,-0.992729,-1.201957,1
25,0.356646,1.166067,4.344905,-0.992729,-1.201957,1
26,0.389803,0.580314,0.914670,-0.980647,-1.280328,1
27,0.389435,0.641552,1.450505,-0.985025,-1.278618,1
28,0.357814,1.134075,4.321783,-0.985778,-1.205577,1
29,0.432920,0.694609,1.398762,-0.546664,-2.151610,0
30,0.434074,0.822625,2.342341,-0.975310,-1.398595,1
31,0.432920,0.690806,1.417223,-0.550653,-2.075667,0
32,0.432920,0.690806,1.418632,-0.550653,-2.075667,0
33,0.430068,0.814699,0.451848,-0.315057,-2.248106,0
34,0.985982,1.529137,0.158638,-0.127398,-4.597347,0
35,0.356646,1.134075,4.321783,-0.991991,-1.201957,1
36,0.981497,1.529137,0.158638,-0.107568,-4.361905,0
37,0.973592,1.671880,0.696522,-0.327764,-1.874823,0
38,0.434074,0.820086,2.342341,-0.968126,-1.398595,1
39,0.931376,1.793123,0.807220,-0.108572,-3.237079,0
