n_evals,cid
20,0.7147026724947966
40,0.6986642437583269
60,0.6301411708661058
80,0.48517581319152137
100,0.4851746551588303
120,0.4811533463903889
140,0.4811533463903889
160,0.46381627161130806
180,0.4625152384135023
200,0.46050090537628807
220,0.4604140413936686
240,0.460362307698722
260,0.46030820941334843
280,0.4603058761407224
300,0.46029084711521107
320,0.4200739563903522
340,0.4150484081972754
360,0.415010302298231
380,0.4142829742040987
400,0.414107087599788
420,0.41385429823254366
440,0.41384478532504165
460,0.41383512869066735
480,0.4138348674090215
500,0.4137920078660565
520,0.4137920078660565
540,0.4137877566303705
560,0.4137110708935489
580,0.41370479081859207
600,0.41366738056999575
620,0.4136415570807349
640,0.4134537536465568
660,0.4134537536465568
680,0.4134514561838936
700,0.4134514494047573
720,0.41261637370921495
740,0.41261637370921495
760,0.4126163197808189
780,0.4126163197808189
800,0.4125374139034593
820,0.4125374139034593
840,0.4125374139034593
860,0.41220314533672736
880,0.411723054007252
900,0.41168575335486546
920,0.41168575335486546
940,0.4116820099590992
960,0.4116820099590992
980,0.411682001804583
1000,0.411682001804583
