n_evals,cid
20,1
40,1
60,0.5770508402386136
80,0.56274203332381
100,0.5288201125554318
120,0.5217444038304108
140,0.5175083634451584
160,0.5175083634451584
180,0.5174602040993177
200,0.5174454210387932
220,0.5171874436434829
240,0.5125294269331511
260,0.5124931758794009
280,0.5121557313919717
300,0.5120165131481819
320,0.5116195330796411
340,0.5115879230204766
360,0.5115879230204766
380,0.5115879230204766
400,0.5115879230204766
420,0.5112821267809285
440,0.5111012671958226
460,0.5107562420737796
480,0.5107560527710122
500,0.5107418404069107
520,0.5107412522863598
540,0.5107412522863598
560,0.5107412522863598
580,0.5107412522863598
600,0.5107412522863598
620,0.5107412522863598
640,0.5107412522863598
660,0.5106581968174444
680,0.510656576016051
700,0.510656576016051
720,0.510656576016051
740,0.510656576016051
760,0.510656576016051
780,0.5101955286245924
800,0.5101955286245924
820,0.5101945137601427
840,0.5101945137601427
860,0.510057355950263
880,0.510057355950263
900,0.5100464219357286
920,0.5100464219357286
940,0.5085735486181039
960,0.5083728502671271
980,0.5083728502671271
1000,0.5083728502671271
