Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.434492,0.603923,0.428253,-0.885189,-2.325010
1,0.337765,1.063896,4.784693,-0.704633,-1.152379
2,0.482130,1.007064,2.570944,-0.899394,-1.536462
3,0.532450,1.365373,2.878472,-0.961573,-1.663640
4,0.321730,0.864895,3.857932,-0.989510,-1.105519
5,0.742557,1.847315,2.103027,-0.991968,-2.081317
6,0.311052,0.864744,4.054227,-0.982232,-1.081832
7,0.542555,0.808921,1.112124,-0.986729,-2.493672
8,0.564644,1.820247,3.113556,-0.991277,-1.739099
9,0.619341,0.851035,0.929360,-0.937435,-1.865706
10,0.419728,1.987001,4.739254,-0.909132,-1.376138
11,0.667850,0.800652,0.043231,-0.972466,-2.842440
12,0.730197,1.841308,2.194055,-0.951469,-2.058995
13,0.503848,1.665660,3.340223,-0.977470,-1.570247
14,0.465305,1.959973,4.034139,-0.993848,-1.483535
15,0.313273,0.721156,3.089719,-0.986734,-1.085098
16,0.361587,0.719024,2.151634,-0.991670,-1.217876
17,0.723573,1.993271,2.371111,-0.796758,-2.051182
18,0.333419,1.198220,4.982086,-0.985157,-1.137332
19,0.616209,0.874273,1.091046,-0.857993,-1.862698
20,0.757219,1.542657,1.852148,-0.790159,-2.086520
21,0.445338,1.367256,3.273926,-0.930846,-2.645884
22,0.536873,1.851092,3.301483,-0.980158,-1.680985
23,0.379848,1.244347,4.259182,-0.980899,-1.261542
24,0.299887,0.917620,3.628959,-0.702420,-1.289457
25,0.820368,1.226548,1.029484,-0.734908,-2.259749
26,0.744633,1.971702,2.269383,-0.831689,-2.082620
27,0.291639,0.547286,2.085822,-0.983138,-1.016175
28,0.414359,0.916767,1.634085,-0.795766,-2.566155
29,0.418342,1.110752,3.309664,-0.975955,-1.375410
30,0.458401,1.389513,3.183073,-0.853165,-2.706653
31,0.359757,1.084485,4.296477,-0.898089,-1.211750
32,0.399017,0.961204,3.129467,-0.989344,-1.314985
33,0.575174,0.869618,0.998331,-0.744226,-2.584329
34,0.553493,1.556807,3.068002,-0.899851,-1.705066
35,0.582639,1.294734,2.348192,-0.993809,-1.772449
36,0.596561,1.369879,2.363273,-0.972185,-1.798857
37,0.312838,0.601589,0.106814,-0.743895,-1.440827
38,0.471098,1.210976,3.029076,-0.991874,-1.502705
39,0.380091,0.622540,0.713748,-0.977174,-2.322504
40,0.447674,0.800951,2.262799,-0.714687,-1.437340
41,0.407816,1.862235,4.730526,-0.930461,-1.349148
42,0.760102,0.963939,0.607462,-0.837837,-2.854622
43,0.343802,1.016887,3.338331,-0.822109,-1.840688
44,0.483344,1.860170,3.892595,-0.970217,-1.540290
45,0.529277,1.334112,2.770273,-0.980595,-1.651241
46,0.630630,1.552724,2.542525,-0.828541,-1.878451
47,0.376029,0.519562,0.542276,-0.982663,-1.259642
48,0.367116,1.431782,4.599963,-0.961007,-1.233279
49,0.506957,1.952555,3.582709,-0.992919,-1.576689
50,0.371096,1.029631,3.485806,-0.994682,-1.247868
51,0.585538,1.948745,3.018790,-0.986882,-1.773169
52,0.789096,1.764870,1.885811,-0.842855,-2.136945
53,0.578669,0.770363,0.341597,-0.978646,-2.685609
54,0.507938,1.793140,3.340101,-0.980234,-1.579016
55,0.746507,1.762500,2.070661,-0.928522,-2.082901
56,0.381937,0.974700,3.089827,-0.911645,-1.264542
57,0.457074,1.392001,3.398899,-0.997981,-1.472437
58,0.553820,1.782905,3.084540,-0.969737,-1.705981
59,0.438486,0.788674,1.886602,-0.960888,-2.359861
60,0.788345,1.955938,1.969269,-0.993981,-2.135138
61,0.574735,1.621476,3.008546,-0.810465,-1.764162
62,0.968411,1.059380,0.208711,-0.727323,-2.580904
63,0.313090,0.632299,0.576930,-0.772236,-1.444648
64,0.764218,1.964853,2.037537,-0.987259,-2.090534
65,0.410809,1.466210,4.339068,-0.873343,-1.360273
66,0.449962,0.719029,1.165189,-0.979607,-2.455822
67,0.369819,0.932823,3.351871,-0.997058,-1.243057
68,0.539876,1.108667,2.328371,-0.933075,-1.683143
69,0.377444,1.667567,4.722381,-0.994388,-1.260545
70,0.482501,0.623055,0.373636,-0.998410,-1.537848
71,0.506316,1.532025,3.105629,-0.971001,-1.573463
72,0.489434,1.939946,3.586320,-0.817414,-1.550301
73,0.463969,1.755721,4.131274,-0.768302,-1.477798
74,0.831754,0.981001,0.323512,-0.721528,-2.301664
75,0.527903,1.453316,3.139297,-0.740015,-1.646740
76,0.580990,0.921227,1.546790,-0.836445,-1.772026
