RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.5104833312575825,0.11752347882818678,100.0,0.6222534425521372,0.1777108382642492,100.0,0.9095783375643818,0.1467580946294531
200.0,0.39595119181851846,0.08639253534764432,200.0,0.5086840601756337,0.13171802460582416,200.0,0.6440167755204099,0.06666500424983798
300.0,0.34345467487263753,0.04627152891975952,300.0,0.4443603608224219,0.10455391561667333,300.0,0.6058910789931189,0.07809641465545387
400.0,0.308200659875211,0.04019663963940553,400.0,0.3973569875891423,0.09562574736442275,400.0,0.6034034215159594,0.08085313520567863
500.0,0.2668803809409552,0.034669491040811344,500.0,0.36162649538546093,0.08181256444432664,500.0,0.6013045713237339,0.08012078533216511
600.0,0.2537160896406334,0.02748640310516467,600.0,0.3521684298714532,0.08218534936826698,600.0,0.6008659151559291,0.08036799123418963
700.0,0.23465925822616202,0.038597204995318636,700.0,0.3385943652028983,0.07615192762095718,700.0,0.6007447944648424,0.08044213729107583
800.0,0.22456044133361827,0.032310021051600385,800.0,0.3335731794911552,0.07301013071642234,800.0,0.6001841838910323,0.08115232318371395
900.0,0.21022628531706172,0.031926689076841736,900.0,0.3318250556535289,0.07323549527850333,900.0,0.5996057054123393,0.08255767201904003
1000.0,0.2066364355528166,0.032168337467934294,1000.0,0.31698032520448666,0.06602222976440443,1000.0,0.5992951753804806,0.0833408329731905
