RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.3842404358408772,0.06941260333396979,100.0,0.44457758046053464,0.07594396820809149,100.0,0.48213217889602966,0.03647027706099639
200.0,0.30519155428097916,0.0551536659897007,200.0,0.4189128236234527,0.08505656850330823,200.0,0.46148816639662443,0.04775180116595449
300.0,0.2695305959274668,0.04587792394314205,300.0,0.406224587799521,0.0853159459897056,300.0,0.4406929434339104,0.06363905336881567
400.0,0.2354329389466193,0.02959464846991381,400.0,0.400062959499933,0.0814766589560339,400.0,0.4389963219559787,0.06553111075335463
500.0,0.21120371445252628,0.022968077250497078,500.0,0.39470898929501036,0.08395510797901316,500.0,0.4381788380944151,0.06683421334207586
600.0,0.19773117375982877,0.014712682389974438,600.0,0.3837423777131249,0.08080355016869477,600.0,0.4365739446662656,0.06829250882430957
700.0,0.19052456318347294,0.013474088177679122,700.0,0.37911778274127406,0.08063976690551251,700.0,0.43640057053142944,0.06826009810050308
800.0,0.18740001224497874,0.012518198483346695,800.0,0.36844622298843854,0.07693338761231337,800.0,0.4355276935421327,0.06825863295228812
900.0,0.18114868897850722,0.01181478875544108,900.0,0.35965836430604015,0.07249149698956461,900.0,0.4354712148334716,0.06825216334025688
1000.0,0.17615931657573264,0.014509247888083247,1000.0,0.35309817634278157,0.06948523051931274,1000.0,0.4353682143316752,0.06816091307910407
