Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-4.799767,6.636199,6.215787,-0.999993,0.834731,0.000000,1
1,-3.506663,3.157382,20.698482,-0.981942,0.832045,0.000000,1
2,-7.563755,-2.788024,11.594154,0.992957,0.823813,0.000000,0
3,-2.828116,-3.990608,11.975303,0.999997,0.839396,0.000000,0
4,5.769225,-7.124715,19.450729,0.999883,0.718954,0.000000,0
5,0.022867,0.962394,0.007660,0.999998,0.797187,0.000000,0
6,4.857277,-5.905955,19.008569,0.999951,0.710744,0.000000,0
7,7.786021,-4.734571,21.997181,0.999997,0.780418,0.000000,0
8,0.841219,-0.663263,13.946974,0.999999,0.798646,0.000000,0
9,0.413990,1.982887,2.655950,0.999905,0.785127,0.000000,0
10,6.932018,6.644328,15.615071,0.879511,0.832656,0.000000,0
11,-4.319507,-7.009498,3.461723,1.000000,0.781176,0.000000,0
12,-0.070431,3.205743,12.375540,0.999982,0.753516,0.000000,0
13,5.411518,1.251861,11.497898,0.999987,0.744269,0.000000,0
14,-1.344671,-4.534744,11.025952,0.999983,0.800482,0.000000,0
15,1.954545,-0.194593,10.199041,0.999998,0.768059,0.000000,0
16,-1.890045,-2.319027,7.235823,-0.073650,0.810899,0.000000,0
17,7.724122,1.854164,18.139282,0.999989,0.810156,0.000000,0
18,7.393443,-2.855032,18.281400,0.271651,0.826713,0.000000,0
19,6.337461,-7.244972,6.818794,-0.999987,0.838354,0.000000,1
20,-1.505055,0.195220,1.587909,0.999999,0.794342,0.000000,0
21,-0.386238,-6.939978,14.450276,0.999986,0.766003,0.000000,0
22,-0.246051,-7.967023,8.915090,0.998747,0.805072,0.000000,0
23,-1.828389,-7.535021,13.831145,0.999975,0.763772,0.000000,0
24,2.820224,-0.860817,6.514814,0.996008,0.808804,0.000000,0
25,5.782241,3.294312,2.624790,0.912975,0.765231,0.000000,0
26,-0.404197,-0.903797,14.970376,0.999995,0.792391,0.000000,0
27,-7.877330,-6.250476,14.106100,0.999971,0.761448,0.000000,0
28,5.296201,-3.922277,17.686773,0.486726,0.826368,0.000000,0
29,1.810097,-1.892246,18.976585,0.999944,0.761848,0.000000,0
30,7.459950,-0.421408,15.058449,0.877397,0.826443,0.000000,0
31,-1.275647,0.130575,11.676091,0.999996,0.805219,0.000000,0
32,-0.535857,5.421797,17.141027,0.999958,0.800556,0.000000,0
33,-4.999996,-0.014813,7.195995,0.919647,0.772821,0.000000,0
34,-1.818778,1.530795,20.081527,0.999251,0.767484,0.000000,0
35,-4.527774,2.199581,2.580284,0.838904,0.787235,0.000000,0
36,-2.226662,-0.658906,14.837872,0.999996,0.777886,0.000000,0
37,5.440912,-2.173390,3.357872,0.999307,0.763437,0.000000,0
38,0.096987,4.091311,9.679930,0.999999,0.766530,0.000000,0
39,-7.462266,5.793714,7.937595,0.557019,0.812365,0.000000,0
40,-6.857280,5.471952,5.989647,-0.999929,0.843381,0.000000,1
41,-7.418617,-0.834481,11.227831,0.999999,0.812145,0.000000,0
42,-6.540806,3.823781,1.514041,0.999953,0.760054,0.000000,0
43,1.578721,-1.267722,22.706301,0.999982,0.797553,0.000000,0
44,1.904434,-2.304891,16.651207,0.999966,0.788958,0.000000,0
45,0.739511,-4.917814,10.120410,1.000000,0.785165,0.000000,0
46,-2.091310,0.287203,22.918404,0.999996,0.782506,0.000000,0
47,-2.798636,-6.161394,1.585441,0.999982,0.789063,0.000000,0
48,-2.104570,4.794947,21.356189,0.951526,0.838939,0.000000,0
49,3.062384,2.753582,6.636357,0.404677,0.769593,0.000000,0
50,-0.727090,-0.154479,18.666467,0.999993,0.791322,0.000000,0
51,-0.122429,-0.469408,8.854065,0.999998,0.791317,0.000000,0
52,-2.189485,-1.749549,3.834590,0.999218,0.827931,0.000000,0
53,7.240153,3.957635,8.524638,-0.930307,0.818144,0.000000,1
54,4.019641,1.283551,17.296101,0.997257,0.813686,0.000000,0
55,0.815953,0.030303,19.234771,0.999997,0.792070,0.000000,0
56,3.425096,6.678100,19.717822,0.854354,0.801098,0.000000,0
57,-4.047856,5.969153,21.313871,-0.977217,0.836634,0.000000,1
58,4.041609,-5.993063,15.629927,0.999935,0.756979,0.000000,0
59,-4.422686,4.041235,17.158930,0.999980,0.773222,0.000000,0
