RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.2322168019247584,0.03656260882123603,100.0,0.2919827536509049,0.041135043338754215,100.0,0.30151680134964354,0.04956168759249804
200.0,0.16937231480538323,0.011738452624570048,200.0,0.2625179740310408,0.04403723495458473,200.0,0.2923964355043965,0.04915258234138329
300.0,0.14646062921778288,0.007242210161608771,300.0,0.24273719947680678,0.030016948804157426,300.0,0.28374809687460734,0.04759874013984688
400.0,0.134007599050789,0.009764221847613507,400.0,0.23009767868411632,0.03279513160523893,400.0,0.28303718558280694,0.047418451377322236
500.0,0.12502481631599646,0.00831028815345984,500.0,0.22114610174359975,0.03420573817036207,500.0,0.28083943067263817,0.04641011995735632
600.0,0.11819109934969488,0.008607020219425672,600.0,0.21837025775839689,0.03618991926204253,600.0,0.2805724389526396,0.046475491777913554
700.0,0.11250117545414832,0.009555362656006004,700.0,0.21312203693033624,0.0353523121491809,700.0,0.27980195631253274,0.04710040693791362
800.0,0.10816556548225835,0.008017234626160498,800.0,0.20815704466736076,0.03638797838309812,800.0,0.2794071683351459,0.04749089710486815
900.0,0.10517642913686034,0.007111694416373214,900.0,0.20404126306168874,0.038797442985873704,900.0,0.2790026117361129,0.047563269486526526
1000.0,0.1019735897469761,0.00691021401092425,1000.0,0.20261545779463472,0.03936749044541014,1000.0,0.27849066663455563,0.047649708812690456
