n_evals,cid
40,0.35805010679185
80,0.31686311459404615
120,0.2864991472105205
160,0.28360561635146087
200,0.27829964891345604
240,0.26560141050927166
280,0.2648326399914553
320,0.2645613334084964
360,0.2599571177702413
400,0.25995624788865573
440,0.25989992574293797
480,0.25821697644221475
520,0.2326323443199327
560,0.23260297866894458
600,0.23200118087362978
640,0.2316368808033421
680,0.23136191116516608
720,0.23134683788276025
760,0.23022533179618204
800,0.23021783967466278
840,0.23020613040735247
880,0.23004545111880403
920,0.2300345370539357
960,0.2300345370539357
1000,0.23001071320509567
1040,0.23000078336248597
1080,0.22998677502800605
1120,0.22998602536866036
1160,0.22998602536866036
1200,0.22998573079368886
1240,0.22997815482390213
1280,0.2299691537291228
1320,0.22996558091803854
1360,0.22996558091803854
1400,0.22996558091803854
1440,0.22992874758282209
1480,0.22992874758282209
1520,0.22991165931984536
1560,0.22973727547179323
1600,0.22973724700884854
1640,0.2297355140037503
1680,0.229734805162402
1720,0.229734805162402
1760,0.2297344433970736
1800,0.2297344433970736
1840,0.22973211307222893
1880,0.2297317651689934
1920,0.2295943382819877
1960,0.22825994873742744
2000,0.22815491290466047
