n_evals,cid
40,1
80,1
120,1
160,0.472497087519698
200,0.33883714477755617
240,0.334653109224434
280,0.3016637156967743
320,0.3014158427971377
360,0.29513292194197616
400,0.2946780360829466
440,0.2930213583519709
480,0.29301324287990776
520,0.2929272792650005
560,0.2921152220518913
600,0.29197257592797266
640,0.29194203357360665
680,0.29194117288746935
720,0.2919383630709538
760,0.291935764372456
800,0.291935764372456
840,0.29191493919909367
880,0.29190839524534395
920,0.2918145578079005
960,0.2918139414314894
1000,0.29177339118029033
1040,0.29167989493152435
1080,0.29167989493152435
1120,0.2886677959621974
1160,0.2886319676193539
1200,0.28859274747387287
1240,0.28859218126515357
1280,0.28858747970120335
1320,0.288468908848761
1360,0.288468908848761
1400,0.28846246067285913
1440,0.28846246067285913
1480,0.2884094373481987
1520,0.2884060007683055
1560,0.2883982492350639
1600,0.28839822356325784
1640,0.2883981417283202
1680,0.28839601090410205
1720,0.28839601090410205
1760,0.28838230802836223
1800,0.2883823033772107
1840,0.288377574613864
1880,0.288377574613864
1920,0.28833772426875287
1960,0.28833772426875287
2000,0.28833771346030573
