n_evals,cid
20,0.3663486891139421
40,0.32697894652727766
60,0.3046358933192583
80,0.2848812444668094
100,0.2532569822539205
120,0.252116195185338
140,0.2518891480093556
160,0.22311708065939867
180,0.22209065523479776
200,0.22130306215828074
220,0.22119327077986453
240,0.21932311982115654
260,0.21869032322235726
280,0.21869032322235726
300,0.20268568153116492
320,0.19973891428062387
340,0.19973891428062387
360,0.19877094427824607
380,0.19830687725764606
400,0.18903433803655262
420,0.18024738814456964
440,0.18009982970377997
460,0.17971623767151895
480,0.17971623767151895
500,0.1764137114455308
520,0.17214136416243503
540,0.17180278731933066
560,0.16832665730368382
580,0.16832665730368382
600,0.167243280688254
620,0.167243280688254
640,0.16487060002657383
660,0.16427430735093115
680,0.16340441400222522
700,0.16106149966416305
720,0.1598593631486827
740,0.1591369290545339
760,0.15875528302678177
780,0.15875528302678177
800,0.15867950802604644
820,0.15630721135511066
840,0.15592089826092248
860,0.15592089826092248
880,0.15585793196790393
900,0.15539633237321512
920,0.15539633237321512
940,0.15471435734387565
960,0.15471435734387565
980,0.15403720292087425
1000,0.15383201831834709
