n_evals,cid
40,1
80,1
120,0.4400185147032543
160,0.3048644934052296
200,0.2981125762355182
240,0.2919865833891711
280,0.2919864898475311
320,0.2807646903318174
360,0.28076223780033716
400,0.2802080357326378
440,0.2728499389278986
480,0.2728498861947257
520,0.2727163627440993
560,0.27265544599650077
600,0.2726552071858743
640,0.2682531858376181
680,0.2679578027444213
720,0.26795562428099473
760,0.2644101882980818
800,0.2643797423431837
840,0.2634440028801316
880,0.2634001381451011
920,0.263398320443036
960,0.2633489173861835
1000,0.2633334860623828
1040,0.2633334860623828
1080,0.262960755050578
1120,0.26295967651479935
1160,0.26295765148603933
1200,0.2629345561010526
1240,0.26288448014288107
1280,0.26288448014288107
1320,0.26288206196157204
1360,0.2627962432903091
1400,0.26167931422556734
1440,0.26167779445499895
1480,0.26167779445499895
1520,0.26167779445499895
1560,0.26167759596608675
1600,0.26167759596608675
1640,0.26167759596608675
1680,0.26167759596608675
1720,0.261623910626875
1760,0.261623910626875
1800,0.261623910626875
1840,0.261623910626875
1880,0.261623910626875
1920,0.2616208872690315
1960,0.2616205228053314
2000,0.2615877290392112
