Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.553340,1.541665,2.426090,-0.246892,-1.201726,0
1,0.155104,1.815536,0.366085,-0.000001,-0.924727,0
2,0.156001,0.670379,0.707533,-0.003622,-0.679405,0
3,0.435954,0.754489,3.606853,-0.000000,-1.395291,0
4,0.336911,1.935316,4.873231,-0.279623,-0.134736,0
5,0.125982,1.811856,2.765144,-0.000016,-0.734000,0
6,0.583650,0.955695,2.976731,-0.000000,-1.774941,0
7,0.226506,0.861362,4.840693,-0.249693,-0.853563,0
8,0.797941,1.051890,0.544853,-0.299605,-0.294032,0
9,0.941956,1.961317,2.896858,-0.000000,-2.557544,0
10,0.303428,0.747194,2.090937,-0.688996,-1.345137,0
11,0.188560,1.694921,0.064586,-0.000001,-0.989502,0
12,0.155111,1.324323,4.275498,-0.001643,-0.726950,0
13,0.781221,1.172453,2.582401,-0.000000,-2.163388,0
14,0.439102,0.536922,3.272590,-0.000000,-1.397268,0
15,0.285321,0.511081,1.218353,-0.810800,-0.998209,0
16,0.574718,1.775199,1.240372,-0.100465,-1.776295,0
17,0.252412,0.945940,0.030800,-0.000792,-0.994177,0
18,0.460367,1.149599,3.394311,-0.533930,-1.473281,0
19,0.613915,1.883964,4.817822,-0.000000,-1.833991,0
20,0.836030,0.991967,4.117123,-0.000000,-2.215670,0
21,0.886286,1.327694,1.884449,-0.000000,-2.459981,0
22,0.380934,1.499591,4.787359,-0.786421,-1.262684,1
23,0.247889,1.694077,1.373432,-0.000066,-1.024030,0
24,0.601691,1.023087,0.678932,-0.497298,-0.534566,0
25,0.610546,1.220863,1.692807,-0.343741,-0.039047,0
26,0.672724,1.924487,1.572182,-0.117060,-0.093181,0
27,0.333393,0.740625,0.920635,-0.266475,-0.149094,0
28,0.836500,1.436715,3.754131,-0.000000,-2.220222,0
29,0.411426,1.226849,3.529829,-0.484114,-0.026292,0
30,0.420105,1.657829,2.181838,-0.059102,-1.373031,0
31,0.232509,1.994001,0.247707,-0.000002,-1.079758,0
32,0.504251,0.571474,0.673843,-0.030665,-1.570127,0
33,0.111243,1.074206,3.004502,-0.000153,-0.621121,0
34,0.283891,0.511077,3.318872,-0.014201,-1.005084,0
35,0.554294,1.647393,0.343495,-0.006264,-1.711410,0
36,0.322807,1.514741,2.636095,-0.021348,-1.155617,0
37,0.992756,1.720636,2.015545,-0.000000,-2.823107,0
38,0.606940,1.250351,3.656853,-0.000000,-1.829115,0
39,0.369045,0.797293,2.995549,-0.944185,-1.241252,1
