n_evals,cid
20,1
40,1
60,1
80,0.8348491851147806
100,0.6304422810735305
120,0.608395126416341
140,0.5973809517342403
160,0.5933671549999349
180,0.5933671549999349
200,0.4752135324683521
220,0.4740296314480631
240,0.47402659212221326
260,0.47402659212221326
280,0.4691423547202174
300,0.4691215153857142
320,0.4691215153857142
340,0.46891093998443484
360,0.46858461203966495
380,0.46858461203966495
400,0.45761433941802504
420,0.45761433941802504
440,0.45761433941802504
460,0.45761433941802504
480,0.4550120619048167
500,0.4490817076018035
520,0.4490817076018035
540,0.4490817076018035
560,0.44895498949700713
580,0.44870840902678377
600,0.44870840902678377
620,0.44866546199847684
640,0.4486637439016203
660,0.44864975756974945
680,0.44864975756974945
700,0.44864975756974945
720,0.44864975756974945
740,0.44864975756974945
760,0.4486308388772205
780,0.4486308388772205
800,0.4486308388772205
820,0.4486308388772205
840,0.4486308388772205
860,0.4486308388772205
880,0.4486308388772205
900,0.4486308388772205
920,0.4486308388772205
940,0.4486308388772205
960,0.4486308388772205
980,0.4486308388772205
1000,0.4486308388772205
