Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.632081,1.542874,2.294781,-0.982903,-1.883212
1,0.316420,0.855419,4.305297,-0.879943,-1.090848
2,0.332223,0.822351,2.352839,-0.955690,-1.778219
3,0.781927,1.672456,1.749185,-0.969831,-2.117641
4,0.393922,1.352470,4.152753,-0.977980,-1.296110
5,0.332502,0.525004,1.703775,-0.770981,-1.134968
6,0.643940,1.469867,2.193950,-0.997222,-1.920349
7,0.460708,1.771391,4.178983,-0.769326,-1.474385
8,0.545956,1.420005,2.952259,-0.836806,-1.686216
9,0.401773,0.877888,2.892325,-0.974509,-1.325929
10,0.446762,1.465986,3.488538,-0.857018,-2.607302
11,0.565740,1.776733,3.079605,-0.986588,-1.742115
12,0.570214,1.503295,2.448709,-0.713775,-3.154990
13,0.532533,1.231884,2.570328,-0.976592,-1.663239
14,0.441011,1.327733,3.793683,-0.910888,-1.416982
15,0.487521,0.688258,0.353824,-0.976640,-2.558147
16,0.353803,0.620378,2.282918,-0.704045,-1.190660
17,0.393904,1.425635,4.208672,-0.947593,-1.297599
18,0.622992,0.944349,1.314200,-0.863760,-1.868498
19,0.524145,1.746170,3.311334,-0.984366,-1.632798
20,0.468719,1.233503,3.034259,-0.996864,-1.495294
21,0.472964,0.988328,2.589271,-0.985102,-1.509236
22,0.319770,0.656062,3.146586,-0.793380,-1.100285
23,0.540423,0.610552,0.065438,-0.871810,-2.009386
24,0.430475,1.503757,3.744868,-0.725117,-2.435366
25,0.317867,0.715463,3.514704,-0.897423,-1.093596
26,0.339824,1.062396,4.603402,-0.976531,-1.154788
27,0.331942,1.316894,4.912304,-0.972504,-1.132637
28,0.508628,0.848922,1.647339,-0.978428,-1.581963
29,0.555851,1.899341,3.389355,-0.771389,-1.712549
30,0.438186,0.711719,1.692185,-0.963428,-1.409837
31,0.366853,1.792489,4.873145,-0.747178,-1.225478
32,0.758908,1.677147,1.905797,-0.989644,-2.087172
33,0.496122,1.696117,3.400288,-0.995485,-1.570315
34,0.487409,1.019592,2.402375,-0.989495,-1.550639
35,0.552785,0.753175,0.483086,-0.982294,-2.600894
36,0.508274,1.790205,3.518014,-0.978751,-1.581150
37,0.475629,1.654124,3.488732,-0.833587,-1.516434
38,0.825928,0.952885,0.154107,-0.796329,-3.170797
39,0.400200,1.575173,4.615051,-0.737996,-1.319066
40,0.514581,1.943730,3.468275,-0.907108,-1.601627
41,0.459956,0.600301,0.385350,-0.986775,-1.474444
42,0.521803,1.754815,3.373100,-0.979503,-1.625465
43,0.417955,1.906847,4.744923,-0.737775,-1.374709
44,0.683385,1.738162,2.335121,-0.941183,-1.993027
45,0.531803,1.921474,3.392246,-0.987872,-1.660135
46,0.325985,0.889831,2.902025,-0.848662,-1.690992
47,0.474922,1.119106,2.613730,-0.989062,-1.516019
48,0.406897,0.596301,0.890450,-0.888176,-1.742107
49,0.343611,1.007628,4.158375,-0.982927,-1.162716
50,0.444827,1.746303,4.030846,-0.994457,-1.428285
51,0.421007,1.633185,4.379718,-0.995856,-1.376594
52,0.345024,0.621327,2.396050,-0.870543,-1.163656
53,0.792152,1.139878,1.006328,-0.772990,-2.148340
54,0.347937,1.120087,3.946194,-0.996592,-1.854669
55,0.675619,0.840033,0.427771,-0.984603,-2.848334
56,0.512531,0.936256,2.024418,-0.921834,-1.594507
57,0.353523,0.665906,2.533520,-0.891886,-1.190415
58,0.465110,0.816751,1.695549,-0.979277,-1.482302
59,0.496974,1.890427,3.503803,-0.871013,-1.568099
60,0.667555,1.904264,2.503574,-0.985105,-1.949760
61,0.507665,1.875296,3.534397,-0.983261,-1.578040
62,0.537759,1.535235,3.046000,-0.977509,-1.681321
63,0.373509,0.707349,2.477875,-0.856236,-1.254182
64,0.372026,0.863900,3.065295,-0.983485,-1.250077
65,0.491136,1.201254,2.777671,-0.979580,-1.559228
66,0.616241,1.664890,2.709066,-0.949896,-1.862698
67,0.327864,0.644599,2.701455,-0.991624,-1.124952
68,0.328875,1.025530,4.406006,-0.991988,-1.126138
69,0.483899,1.020799,2.345685,-0.984295,-1.541362
70,0.785740,1.154995,1.093147,-0.703132,-2.126560
71,0.519251,1.273942,2.830713,-0.958487,-1.615753
72,0.329233,1.259637,4.998256,-0.990135,-1.126972
73,0.403363,0.642794,1.401848,-0.976742,-1.332629
74,0.388329,0.566102,0.893850,-0.992220,-1.275773
75,0.445550,1.968487,4.461208,-0.718224,-1.430179
76,0.403178,1.303684,3.517153,-0.704545,-2.413397
