Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-6.611764,-7.155950,19.219678,-0.989458,0.735229,0.000000
1,5.093652,5.033176,3.227438,-0.700789,0.696331,0.000000
2,-7.428149,5.120642,12.373863,-0.930757,0.688478,0.000000
3,-6.701459,7.443136,14.594825,-0.509466,0.697191,0.000000
4,-3.364061,7.344324,18.391748,-0.656181,0.720180,0.000000
5,0.007599,-7.768471,20.187617,-0.993387,0.678981,0.000000
6,-7.476069,-7.570683,19.114406,-0.998092,0.741737,0.000000
7,5.539172,-2.134725,3.162002,-0.872562,0.686456,0.000000
8,7.881605,7.801286,20.937226,-0.883549,0.721887,0.000000
9,6.142979,1.756011,2.346625,-0.744996,0.682848,0.000000
10,6.076644,7.285029,4.844701,-0.985428,0.702369,0.000000
11,0.354836,-4.289473,20.310032,-0.881853,0.678114,0.000000
12,0.076527,-6.754099,20.922266,-0.773027,0.660522,0.000000
13,5.447242,-1.967845,2.880263,-0.872962,0.684023,0.000000
14,4.567909,6.060665,15.654543,-0.917704,0.821486,0.000000
15,-3.985363,-5.503851,7.090049,-0.657138,0.744842,0.000000
16,-7.093364,6.278196,2.510266,-0.994468,0.774422,0.000000
17,6.307327,-2.350436,6.781083,-0.999988,0.773607,0.000000
18,-7.035453,-1.984577,19.187721,-0.758132,0.761259,0.000000
19,2.353449,7.934945,5.842053,-0.664328,0.761275,0.000000
20,6.190475,3.027868,16.935643,-0.912515,0.822816,0.000000
21,-1.117956,-2.917084,19.817794,-0.726274,0.678512,0.000000
22,-7.845356,7.957268,12.214929,-0.999616,0.707516,0.000000
23,-5.485914,4.515923,2.617388,-0.980677,0.766233,0.000000
24,6.935495,4.621074,16.362058,-0.890300,0.825865,0.000000
25,-3.348974,-1.769150,17.097157,-0.609308,0.693432,0.000000
26,-0.001227,-4.100302,19.933580,-0.880565,0.680848,0.000000
27,-5.239838,-2.400374,4.110920,-0.635353,0.770992,0.000000
28,-4.320806,-5.777331,2.186996,-0.915438,0.805195,0.000000
29,-5.916429,-4.702201,17.210267,-0.650717,0.711907,0.000000
30,7.880386,3.554254,12.889906,-0.927418,0.738180,0.000000
31,6.929926,-7.383489,20.345778,-0.983710,0.668027,0.000000
32,5.350605,-2.778959,5.355983,-0.999772,0.791696,0.000000
33,2.814303,-5.910724,12.743796,-0.871832,0.702194,0.000000
34,-4.735087,3.681201,3.524390,-0.862479,0.796190,0.000000
35,-4.092586,6.291306,5.586699,-0.999995,0.776162,0.000000
36,4.716061,-0.669627,4.677675,-0.990074,0.761091,0.000000
37,0.279521,-2.649788,13.628736,-0.891230,0.682272,0.000000
38,3.195836,-7.824819,18.419169,-0.999153,0.807509,0.000000
39,-5.808898,-5.297612,7.603403,-0.887554,0.793907,0.000000
40,-4.364241,-6.438517,3.426674,-0.993866,0.785809,0.000000
41,-7.989675,7.863971,3.790277,-0.999997,0.810600,0.000000
42,-7.422820,0.532009,4.467760,-0.990839,0.799066,0.000000
43,-5.960961,1.231274,18.985781,-0.995566,0.784908,0.000000
44,7.974045,-3.786968,16.634149,-0.999977,0.827621,0.000000
45,6.917168,-7.934956,0.330059,-0.990282,0.737163,0.000000
46,-7.474794,3.838333,3.205396,-1.000000,0.796499,0.000000
47,7.426710,-1.942324,17.036841,-0.999998,0.821800,0.000000
48,7.727356,-2.723498,13.000265,-0.889219,0.734322,0.000000
49,-7.269994,0.412572,19.649003,-0.797335,0.674757,0.000000
50,7.124066,-6.209058,12.849832,-0.997711,0.702825,0.000000
51,7.254752,-5.935155,15.143028,-0.747590,0.811563,0.000000
52,-6.858369,-2.075225,4.339167,-0.921421,0.796136,0.000000
53,-7.213980,5.810137,1.158269,-0.993685,0.744820,0.000000
54,-2.569302,7.787826,3.604845,-0.999989,0.796468,0.000000
55,-0.838789,7.548207,15.594415,-0.999996,0.806361,0.000000
56,-5.207040,-7.580474,13.996668,-0.965521,0.691203,0.000000
57,-5.880426,-7.127375,18.140063,-0.997229,0.740267,0.000000
58,-5.688394,-4.027072,4.223467,-0.800648,0.774677,0.000000
59,-5.806911,2.853580,1.222924,-0.798804,0.745627,0.000000
60,-6.904290,6.985527,0.501351,-0.757472,0.726108,0.000000
61,7.676254,4.774771,4.533470,-0.999344,0.722437,0.000000
62,-2.483064,5.680545,6.353277,-0.998469,0.769796,0.000000
63,-5.324790,5.993588,18.160392,-0.900576,0.726287,0.000000
64,-5.931070,-3.686605,14.524750,-0.642363,0.674362,0.000000
65,1.596724,-3.193858,19.822657,-0.665878,0.694522,0.000000
66,4.450440,-5.601171,12.753209,-0.902772,0.703652,0.000000
67,5.289549,6.448043,1.665309,-0.920242,0.719196,0.000000
68,0.987840,-3.048329,14.099451,-0.913515,0.670039,0.000000
69,-7.165737,-5.000028,18.685780,-0.995095,0.764899,0.000000
70,5.147473,3.643973,4.857872,-0.981318,0.736438,0.000000
71,-5.211473,5.522592,3.203987,-0.533932,0.748718,0.000000
72,-7.815568,1.575129,3.388374,-1.000000,0.794338,0.000000
73,-7.287264,2.972735,3.224187,-1.000000,0.790822,0.000000
74,6.218721,-4.335942,12.998397,-0.899897,0.719398,0.000000
75,7.494849,4.861288,16.369016,-0.956149,0.841808,0.000000
76,6.910531,6.852120,5.079917,-0.996301,0.706556,0.000000
