Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.103324,1.993505,3.226048,-0.000011,-0.658747,0
1,0.427530,0.607928,3.066704,-0.000000,-1.383783,0
2,0.656448,1.910039,2.261757,-0.185697,-0.601742,0
3,0.476244,1.137451,4.894563,-0.000000,-1.486421,0
4,0.719907,0.998092,4.965786,-0.000000,-1.942082,0
5,0.301366,1.983008,2.085032,-0.000574,-1.134314,0
6,0.494635,1.036308,4.966797,-0.000000,-1.553601,0
7,0.873176,0.677361,4.123787,-0.000000,-2.345717,0
8,0.440840,1.505785,3.393357,-0.336086,-1.259739,0
9,0.285097,1.986112,2.688584,-0.001250,-1.080679,0
10,0.346653,1.926758,1.033412,-0.000179,-1.265087,0
11,0.304437,1.573227,4.471636,-0.449088,-1.061465,0
12,0.759516,1.673855,1.367936,-0.151191,-1.435391,0
13,0.216348,0.546531,2.501558,-0.153707,-0.821326,0
14,0.643571,1.172807,0.834287,-0.456724,-3.677909,0
15,0.139784,1.631420,1.119725,-0.000003,-0.840815,0
16,0.706530,1.450943,4.657720,-0.000000,-1.925311,0
17,0.335413,1.246481,3.046785,-0.437795,-1.163050,0
18,0.932898,1.129286,2.695781,-0.000000,-2.468062,0
19,0.218863,0.664293,0.277950,-0.031354,-0.867751,0
20,0.628535,1.106096,1.303741,-0.354220,-0.043562,0
21,0.745962,0.886334,1.960055,-0.000000,-2.081533,0
22,0.232939,0.859549,0.973157,-0.006826,-0.925076,0
23,0.737724,1.795638,1.665627,-0.154281,-0.983739,0
24,0.699093,1.162983,1.315118,-0.359023,-0.124862,0
25,0.261078,0.564588,4.864268,-0.001663,-0.926166,0
26,0.154481,1.038397,0.928600,-0.000055,-0.788739,0
27,0.478641,0.774800,3.184091,-0.000001,-1.510927,0
28,0.383749,1.880764,3.640815,-0.403016,-1.272338,0
29,0.230351,1.567002,3.790987,-0.006400,-0.920896,0
30,0.840240,1.276363,1.051891,-0.517308,-2.331534,0
31,0.293915,1.937721,4.271917,-0.056246,-1.058531,0
32,0.684049,1.422160,4.899284,-0.000000,-1.875108,0
33,0.681777,0.723964,1.381489,-0.000000,-1.997541,0
34,0.578506,0.872943,2.652041,-0.000000,-1.772241,0
35,0.953895,0.866640,3.638871,-0.000000,-2.501249,0
36,0.746442,1.421362,0.365888,-0.103762,-0.067308,0
37,0.514909,1.822271,1.938628,-0.176594,-1.618095,0
38,0.958806,0.879501,3.617644,-0.000000,-2.518902,0
39,0.761670,0.687692,1.860842,-0.000000,-2.081907,0
40,0.588177,1.109101,0.432878,-0.146845,-0.154743,0
41,0.793891,1.011965,3.858260,-0.000000,-2.091113,0
42,0.399591,1.404512,0.261112,-0.001066,-1.375728,0
43,0.299458,0.822875,3.089748,-0.556965,-0.225234,0
44,0.886281,0.762656,3.908199,-0.000000,-2.370219,0
45,0.923121,1.043955,1.165996,-0.000000,-2.639868,0
46,0.111797,0.579334,0.904304,-0.000997,-0.559090,0
47,0.322884,0.521076,2.020022,-0.466716,-1.110340,0
48,0.693136,1.381092,0.282236,-0.112790,-0.055674,0
49,0.510752,1.706932,2.298139,-0.184719,-0.063087,0
50,0.281024,0.789452,1.150583,-0.174801,-1.018714,0
51,0.125578,1.910012,4.187816,-0.000101,-0.664029,0
52,0.490052,1.510348,0.327934,-0.004250,-1.582252,0
53,0.607100,0.669087,3.975024,-0.000000,-1.776066,0
54,0.627260,1.983478,0.000912,-0.001064,-1.892638,0
55,0.872493,1.337115,1.057328,-0.361293,-2.449905,0
56,0.698500,1.073527,2.650557,-0.000000,-2.008543,0
57,0.820990,1.461004,0.802893,-0.463967,-4.241235,0
58,0.914793,1.860264,3.597746,-0.000000,-2.422494,0
59,0.554559,1.874121,4.632271,-0.000000,-1.701117,0
60,0.335353,0.637745,0.952700,-0.467893,-0.009535,0
61,0.627866,1.378499,1.168643,-0.138396,-0.043123,0
62,0.941372,0.709729,3.864359,-0.000000,-2.470167,0
