Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.801454,1.339427,0.496677,-0.308506,-3.975227,-10.734127,0
1,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127,1
2,0.982883,1.572898,1.353947,-0.000538,-2.856548,-0.000000,0
3,0.982841,1.808844,4.674652,-0.000000,-2.852709,-10.734127,0
4,0.851249,1.657604,1.861729,-0.001463,-2.361184,-10.734127,0
5,0.979630,0.728940,0.551334,-0.000000,-2.842432,-10.734127,0
6,0.988424,1.572898,0.062834,-0.035722,-2.267963,-10.734127,0
7,0.260613,0.650493,3.779641,-0.992941,-0.936779,-10.734127,0
8,0.506443,1.694641,3.545619,-0.963614,-1.573475,-10.734127,0
9,0.353420,1.104969,3.555910,-0.769857,-1.885231,-10.734127,0
10,0.352692,1.093315,3.555910,-0.861737,-1.881077,-10.734127,0
11,0.917390,1.398565,1.573069,-0.000004,-2.619526,-0.000000,0
12,0.967941,1.802099,4.448607,-0.000000,-2.798533,-0.000000,0
13,0.950574,0.676109,0.850350,-0.000000,-2.735164,-10.734127,0
14,0.804556,1.339427,1.867511,-0.000510,-2.186260,-0.000000,0
15,0.740560,0.846390,1.341238,-0.000017,-2.080795,-10.734127,0
16,0.386450,1.611001,4.818493,-0.873186,-1.270713,-10.734127,0
17,0.352692,1.104969,3.555910,-0.737707,-1.881077,-0.000000,0
18,0.590912,1.263079,2.783914,-0.028646,-1.780114,-10.734127,0
19,0.507969,1.344276,1.089608,-0.206487,-1.585899,-10.734127,0
20,0.827437,1.755725,3.149757,-0.000000,-2.360777,-0.000000,0
21,0.899424,1.239151,2.742177,-0.000000,-2.522877,-10.734127,0
22,0.706631,0.502229,0.232385,-0.000000,-2.028446,-10.734127,0
23,0.706372,0.507625,1.024771,-0.000000,-2.031326,-10.734127,0
24,0.337331,0.700479,1.715261,-0.504557,-0.000010,-10.734127,0
25,0.254482,0.647296,0.542047,-0.377275,-0.917249,-10.734127,0
26,0.553024,0.728940,0.551334,-0.622556,-0.019309,-0.000000,0
27,0.746902,0.846390,0.046271,-0.572161,-0.049978,-0.000000,0
28,0.638944,1.185472,1.019151,-0.528458,-1.793037,-0.000000,0
29,0.529683,0.965990,3.274295,-0.000001,-1.641713,-10.734127,0
30,0.539835,1.802099,4.448607,-0.000000,-1.671717,-10.734127,0
31,0.284408,1.483975,3.149757,-0.019128,-1.056551,-10.734127,0
32,0.283408,1.488814,2.750321,-0.007392,-1.070055,-10.734127,0
33,0.282987,1.452931,4.007951,-0.121580,-1.018110,-10.734127,0
34,0.899424,1.227497,2.742177,-0.000000,-2.522877,-0.000000,0
35,0.340421,0.707761,1.715261,-0.503684,-0.000250,-0.000000,0
36,0.283408,1.488814,4.007951,-0.105533,-1.016075,-0.000000,0
37,0.902498,1.234779,2.742177,-0.000000,-2.514361,-10.734127,0
38,0.210309,1.216809,2.025353,-0.000682,-0.914720,-10.734127,0
39,0.354218,1.091982,2.432972,-0.280436,-0.251255,-10.734127,0
