Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-1.706744,4.796162,15.586561,-0.932937,0.794883,0.000000
1,7.983402,-6.814616,14.843007,-0.999964,0.780318,0.000000
2,4.470726,2.836157,3.173903,-0.827780,0.666442,0.000000
3,-4.944337,-6.018467,16.901321,-0.887901,0.701814,0.000000
4,-6.407626,-5.473584,13.594359,-0.800399,0.724706,0.000000
5,6.723818,-5.520691,7.149983,-0.999708,0.802114,0.000000
6,-6.068527,-6.290726,1.583112,-0.994524,0.808220,0.000000
7,-7.257917,-3.944707,2.735667,-0.929657,0.825835,0.000000
8,4.866070,-7.623131,6.171595,-0.865683,0.714677,0.000000
9,4.114295,-3.342195,15.153001,-0.940543,0.762641,0.000000
10,-3.557642,7.263943,5.850106,-0.999656,0.820004,0.000000
11,1.866398,-7.262041,27.096582,-0.927473,0.708396,0.000000
12,-3.068262,4.893593,3.878851,-0.983998,0.768993,0.000000
13,-7.719672,5.473569,7.051065,-0.862376,0.715588,0.000000
14,-7.159353,2.821059,3.805984,-0.955878,0.793434,0.000000
15,2.526619,7.857556,16.367732,-0.962198,0.815707,0.000000
16,-2.332261,4.296221,15.536922,-0.783546,0.781239,0.000000
17,7.100091,-6.365341,15.009193,-0.999984,0.789132,0.000000
18,-1.632815,-6.041493,16.231609,-0.893825,0.721199,0.000000
19,-2.300165,7.591448,3.722667,-0.979837,0.740052,0.000000
20,2.167079,-7.420208,25.824145,-0.997377,0.712163,0.000000
21,-3.089378,6.978831,14.011561,-0.999997,0.784923,0.000000
22,-6.173237,-1.995481,26.479016,-0.741196,0.678772,0.000000
23,-0.176041,6.116747,13.874984,-0.998122,0.768322,0.000000
24,2.595700,7.877184,14.181990,-0.972588,0.771795,0.000000
25,-1.445895,6.059461,11.544244,-0.892947,0.720818,0.000000
26,-7.819846,7.553376,4.312757,-0.999973,0.791955,0.000000
27,3.157373,4.954904,4.008157,-0.784882,0.721569,0.000000
28,6.972531,6.485015,4.906891,-0.950926,0.715805,0.000000
29,6.592474,-1.886861,15.220246,-0.999999,0.776614,0.000000
30,7.678286,-7.380790,3.990367,-0.862437,0.718190,0.000000
31,2.961014,7.502000,14.205668,-0.836849,0.778245,0.000000
32,5.211658,-5.123851,4.502087,-0.987452,0.776471,0.000000
33,-4.844565,-6.863146,16.885578,-0.905240,0.697981,0.000000
34,-4.580995,-1.771606,14.942185,-0.738570,0.720588,0.000000
35,5.568044,-2.766988,7.151274,-0.710848,0.796948,0.000000
36,-2.169009,5.109678,14.039196,-0.999482,0.778419,0.000000
37,4.483388,5.295623,2.191612,-0.831813,0.686679,0.000000
38,2.128381,-6.875396,27.356616,-0.731804,0.713323,0.000000
39,-6.451000,6.033611,3.558773,-0.999305,0.785784,0.000000
40,-6.819203,7.932821,5.029002,-0.798935,0.723052,0.000000
41,-0.127297,-3.025392,14.186191,-0.757993,0.719247,0.000000
42,-7.236771,1.734965,27.170519,-0.988243,0.714879,0.000000
43,-6.770933,6.560307,3.891519,-0.999684,0.789488,0.000000
44,-0.910649,6.887489,3.634189,-0.914853,0.745072,0.000000
45,5.169372,5.840140,16.555345,-0.995017,0.789178,0.000000
46,-6.689112,2.561161,4.031974,-0.865258,0.788535,0.000000
47,-6.216216,0.849585,25.988432,-0.815676,0.687298,0.000000
48,-4.032577,-6.914037,26.148477,-0.892545,0.697607,0.000000
49,7.691065,7.332404,3.358334,-0.745221,0.696363,0.000000
50,-7.615969,-5.715802,15.566016,-0.940220,0.706849,0.000000
51,7.575232,-1.361116,14.793871,-0.999986,0.773466,0.000000
52,-7.883859,-5.312925,2.218154,-0.987280,0.797554,0.000000
53,-4.201763,-5.905194,17.092370,-0.712403,0.693145,0.000000
54,-0.324674,3.893877,2.084247,-0.783145,0.682590,0.000000
55,-5.689632,1.606477,28.544744,-0.931527,0.674773,0.000000
56,-4.376888,-7.407200,28.261007,-0.964588,0.725436,0.000000
57,7.479443,7.185789,3.497002,-0.758260,0.697352,0.000000
58,6.281909,-0.904375,16.869240,-0.998359,0.801892,0.000000
59,7.046298,6.439588,1.666788,-0.772198,0.702367,0.000000
60,6.274466,-1.234418,16.680234,-0.997694,0.801881,0.000000
61,4.452453,5.978242,17.192260,-0.860158,0.787260,0.000000
62,-7.812380,-1.087026,13.923315,-0.824690,0.717386,0.000000
63,-5.774540,-7.209748,14.516085,-0.863157,0.733250,0.000000
64,-6.630458,-4.538438,10.365924,-0.704766,0.796297,0.000000
65,-6.986598,3.701554,26.984236,-0.993934,0.713063,0.000000
66,1.983692,-7.729969,25.753343,-0.993497,0.706249,0.000000
67,1.611028,6.691553,14.384239,-0.928542,0.767839,0.000000
68,-7.582115,-6.434146,4.025444,-0.999583,0.811260,0.000000
69,-0.556015,6.311851,13.997894,-0.999894,0.775289,0.000000
70,-1.674833,7.249815,14.490835,-0.999995,0.776120,0.000000
71,-6.400039,0.368605,25.723939,-0.930321,0.690126,0.000000
72,-0.773494,-3.913927,28.496246,-0.722510,0.672288,0.000000
73,-6.906241,2.105323,26.921536,-0.990556,0.719694,0.000000
74,7.102996,-6.472180,27.915011,-0.794862,0.670259,0.000000
