n_evals,cid
20,1
40,1
60,1
80,1
100,1
120,1
140,0.745999820513356
160,0.745510169528657
180,0.7267671169547243
200,0.723871294099148
220,0.7235093002589971
240,0.7150403959242666
260,0.6567342130892683
280,0.6369820510720188
300,0.618948830123463
320,0.6076032080194147
340,0.6075897614254773
360,0.6070898875318832
380,0.6044697822864122
400,0.6044697822864122
420,0.6038606522679457
440,0.6026796880297465
460,0.47134442352275124
480,0.4677825694794276
500,0.46225900817976817
520,0.46225900817976817
540,0.4462322098782193
560,0.4462141585296499
580,0.44555320892440775
600,0.4336509381744086
620,0.4336504576736719
640,0.43164281909900354
660,0.36666785445734773
680,0.3464937993919956
700,0.345734495445505
720,0.345734495445505
740,0.3456862402832928
760,0.3456862402832928
780,0.3456862402832928
800,0.3455750694947856
820,0.34557209831837077
840,0.34512576250841825
860,0.3447901861714695
880,0.3447901861714695
900,0.34478648057525907
920,0.32111347559955217
940,0.32111347559955217
960,0.3187560719102989
980,0.30698441087272793
1000,0.30698441087272793
