Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.840683,0.527708,4.772941,-0.000000,-2.372594,0
1,0.464660,1.607316,1.834728,-0.098927,-1.486581,0
2,0.429669,1.934748,2.798954,-0.152787,-1.403322,0
3,0.312583,1.868619,0.099885,-0.000010,-1.229418,0
4,0.980925,0.759755,4.806928,-0.000000,-2.846210,0
5,0.217951,0.576998,0.597457,-0.149787,-0.822497,0
6,0.139002,1.636089,3.877320,-0.000188,-0.718968,0
7,0.481092,0.974141,0.296089,-0.202851,-0.054597,0
8,0.592038,0.872209,3.966553,-0.000000,-1.764414,0
9,0.649099,1.029822,1.517125,-0.561487,-1.932470,0
10,0.555971,0.594556,3.402462,-0.000000,-1.687804,0
11,0.862624,0.613592,2.375049,-0.000000,-2.474062,0
12,0.176275,1.453197,4.930914,-0.006984,-0.747383,0
13,0.393852,1.601686,0.372244,-0.000329,-1.373442,0
14,0.855273,0.803709,2.498247,-0.000000,-2.452993,0
15,0.233852,1.497684,4.378559,-0.027721,-0.911992,0
16,0.271823,1.131075,2.587589,-0.030496,-0.995358,0
17,0.918507,1.229977,3.850277,-0.000000,-2.422310,0
18,0.755482,0.862679,4.371442,-0.000000,-1.988678,0
19,0.905609,1.121524,4.832535,-0.000000,-2.588966,0
20,0.723708,1.011270,0.566604,-0.337180,-0.068047,0
21,0.718803,0.798084,3.873116,-0.000000,-1.944297,0
22,0.636559,0.991201,2.528802,-0.000001,-1.889438,0
23,0.320564,0.866642,2.383456,-0.291727,-0.426304,0
24,0.174961,1.562337,3.135498,-0.000294,-0.822923,0
25,0.588856,1.404639,1.400944,-0.150077,-0.153666,0
26,0.577799,1.150928,1.253348,-0.571081,-3.348620,0
27,0.241289,1.075549,3.164244,-0.051145,-0.916674,0
28,0.477716,1.677468,0.680785,-0.003503,-1.547307,0
29,0.404662,1.762452,2.619945,-0.090849,-1.354110,0
30,0.512673,0.567365,1.934217,-0.000000,-1.594038,0
31,0.145604,1.658076,0.841739,-0.000002,-0.858627,0
